"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"classe 1";-0,557232131574425;0,911068005433611;-1,78219956707055;1,87379070397944;-0,818030309350867;-0,191162185213589;0,312547932770481;-0,611395403142533;0,642816351227904;-0,280630732948992;0,0558213657230831;0,111222642592413;0,387265501808611;0,388882846755988;0,0568076431199035;0,0326951578538725;0,0874002605413968;0,334444304117712;0,369703273806529;0,0704611824144575;0,105295821266032;2,23161276014094;0,524383246837597
"classe 2";-0,379236543311507;-1,28623193983231;0,169995800044723;0,0818822080796119;-0,134540615686484;-0,278675874606309;-0,945166854568952;0,124918679627215;0,0601698236990265;-0,0988650076258742;0,102057517001549;0,875037533469007;0,0139081386224351;0,0029312455587327;0,00606556534827755;0,0504293552031338;0,580098357914963;0,0101330326015046;0,00235094326023746;0,00634702016372789;0,350641290856434;1,12323491339431;0,442388923620629
"classe 3";-0,421367694631538;0,73398175221113;-1,14839740326551;-2,78030265584291;-1,5397045705736;-0,12095554595749;0,210692857313527;-0,329652787002593;-0,798098738819095;-0,441979319534274;0,0241385404746747;0,0545911852708085;0,121602058413648;0,647472244011986;0,15219597182888;0,013516481204201;0,0410120707962438;0,100398119003791;0,588471347078212;0,180474551218338;0,0761274306992139;2,56618904277161;0,501323964168954
"classe 4";-0,430034197472635;0,50318966954814;-0,769949304575414;-0,530214645811356;2,5387334677013;-0,154400677123384;0,180666621762491;-0,276444744803551;-0,190369744581111;0,911513941804178;0,0463201137557557;0,0472705360040839;0,100706123969744;0,043382596569773;0,762320629700648;0,0211173013797591;0,0289131803132109;0,0676950157741254;0,0321022794764873;0,735981077007598;0,114191146048821;1,89060628939615;0,408163935066274
"classe 5";-0,425246942026774;1,13891392034223;1,55336768950522;0,184031890403631;-0,182126117874357;-0,213749997255929;0,572474069272821;0,780798887786673;0,0925034660597343;-0,0915455311926163;0,0641102952588662;0,342760402195304;0,580178861385143;0,00739741570091612;0,00555302545976962;0,0364737458958512;0,261625319611206;0,486683367672487;0,00683099777997426;0,00669025129120489;0,201696317749276;1,58913292008801;0,509352472437892
"classe 6";2,35849667073442;0,0790781884518686;-0,0651898478600665;0,0596584458150261;-0,017378035679385;0,998711332538423;0,033485857302015;-0,0276048046334662;0,0252625185595631;-0,00735877280880554;0,998227226822326;0,000836441866901724;0,000517233683014786;0,000393505872702364;2,55917550602318e-05;0,845767958463183;0,000950810822980864;0,000646160830379331;0,000541158598560682;4,59179046740533e-05;0,152047993380223;2,23359009835343;0,758555993935646
