"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,895294316412431;28,4747559217148;28,4747559217148
"facteur 2";0,667312546703935;21,2238160597672;49,698571981482
"facteur 3";0,607202869734374;19,3120331422792;69,0106051237613
"facteur 4";0,551587351991016;17,5431865583449;86,5537916821062
"facteur 5";0,422771451225239;13,4462083178938;100
