nparanormal;0;6;0;0;0;0
mystérieux;2;0;1;6;1;0
music;0;7;0;0;0;0
mort;0;0;1;0;8;0
jean;0;0;0;0;6;0
dimensione;0;0;0;0;0;11
ciel;1;2;0;0;0;0
étrange;2;1;0;3;0;0
société;0;0;0;0;11;0
rédaction;0;0;0;0;11;0
replay;0;9;0;0;1;0
portali;0;0;0;0;0;10
personnel;0;0;0;0;5;0
p;1;6;0;0;0;0
over;0;6;0;0;0;0
noël;0;5;0;0;0;0
noddbods;0;4;0;0;0;0
nen;1;0;1;1;8;0
mission;0;0;0;4;5;2
index;0;8;0;0;0;0
incident;4;0;0;0;0;0
filmer;9;1;0;0;1;0
dei;0;1;0;0;1;8
changement;0;0;0;0;11;0
be;0;8;0;0;0;0
ancien;0;1;0;1;6;0
altra;0;0;0;0;0;10
youtu;0;6;0;0;0;0
série;0;2;5;2;0;0
science;1;2;1;1;4;0
réseau;0;7;0;1;2;0
roswell;5;0;0;0;0;0
relique;0;0;6;0;0;0
org;0;8;0;0;0;0
oddbods;0;8;0;0;0;0
nextraterrestre;0;10;0;0;0;0
nextra_terrestre;0;4;0;0;0;0
nalien;0;9;0;0;0;0
meilleur;0;1;1;0;5;0
matin;10;0;0;0;0;0
marion;0;6;0;0;0;0
live;1;0;1;0;6;0
libre;0;1;0;0;3;0
jour;0;2;2;6;0;0
cospirazione;0;0;0;0;0;10
contact;0;0;0;6;0;0
comprendre;0;1;0;1;7;0
cacher;1;2;1;6;0;0
animé;0;6;0;0;0;0
épisode;0;4;0;0;1;0
spécialiste;0;0;1;0;7;0
sam;0;8;0;0;0;0
répondre;0;0;0;2;7;0
royalty;0;6;0;0;0;0
retrouver;0;3;1;1;2;0
recherche;0;1;0;2;5;0
propos;0;3;0;0;6;0
passer;0;0;1;6;0;0
nscience;0;3;0;0;0;0
noir;1;0;6;0;0;0
nickelodeon;0;6;0;0;0;0
macleod;0;5;0;0;0;0
logique;0;2;6;0;0;0
kevin;0;5;0;0;0;0
janvier;0;0;6;0;3;0
jacques;0;0;0;1;6;0
isrc;0;7;0;0;0;0
incompetech;0;5;0;0;0;0
gli;0;0;0;0;0;9
free;0;6;0;0;0;0
exister;0;0;1;8;0;0
découvrir;0;0;6;0;3;0
découverte;0;0;1;7;1;0
dr;1;1;0;0;7;0
del;0;1;0;0;0;7
conscience;0;0;0;0;9;0
complet;0;6;0;0;0;0
bellanca;0;0;0;1;8;0
article;0;6;0;0;1;0
équipe;4;2;0;0;1;0
web;0;3;0;0;1;0
voir;0;3;3;2;0;0
vf;0;7;1;0;0;0
seul;0;0;1;0;7;0
reportage;1;6;0;0;1;0
pyramide;0;0;0;1;7;0
preuve;0;0;2;4;1;0
prendre;0;2;1;5;0;0
photo;0;3;0;4;0;0
of;0;4;0;0;0;0
musique;0;4;0;3;0;0
jones;0;0;1;0;0;7
intelligence;0;1;6;0;0;0
incroyable;2;1;0;4;0;0
fantôme;6;1;0;0;1;0
face;0;1;0;5;0;0
extra_terrestre;0;6;0;0;1;0
expérience;0;1;0;0;4;0
enlever;0;0;4;4;0;0
edito;0;0;8;0;0;0
black;1;6;0;0;0;0
bande_annonce;0;6;0;0;1;0
archéologie;0;0;0;0;7;0
éveil;0;0;0;0;7;0
voyage;1;0;1;5;0;0
user;1;3;0;0;0;0
tiktok;0;3;0;0;0;0
spazio;0;0;0;0;0;7
social;0;5;0;1;1;0
réponse;0;0;4;0;0;0
retour;0;1;0;1;2;0
octobre;0;2;0;1;0;0
obama;0;0;0;0;0;7
numéro;0;4;0;1;2;0
nufologie;0;6;0;0;0;0
more;0;5;0;0;0;0
ly;0;5;1;0;0;0
lune;0;0;0;7;0;0
list;0;5;0;0;0;0
inganno;0;0;0;0;0;7
info;0;2;0;0;1;0
illuminati;0;0;0;0;0;7
engager;1;1;0;0;5;0
el;2;1;0;0;1;0
earth;0;1;0;1;0;1
devenir;0;0;0;1;6;0
dello;0;0;0;0;0;7
della;0;0;0;0;0;6
curieux;1;1;0;5;0;0
conquista;0;0;0;0;0;7
bit;0;5;0;0;0;0
base;0;2;0;1;0;0
bande;0;4;2;0;1;0
américain;4;0;1;1;0;0
alex;0;0;0;0;0;7
actu;0;3;0;1;0;0
00z;0;7;0;0;0;0
uc3fuhiuhkxvrs8pqghegz4a;0;4;0;0;2;0
tomber;1;1;0;1;1;0
tenir;0;2;0;0;4;0
santé;0;0;0;0;6;0
résoudre;0;0;6;0;0;0
