"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"devenir";0,149002023703402;0,161908140105212;-0,0503461972708938;-0,251409732535355;-2,55519637638922;-1,27391216647183;0,0518254955749958;0,0563144673476464;-0,0175112831291096;-0,0874446779793936;-0,888741744618207;-0,443088809839511;0,0207813359420288;0,0210918555539971;0,00122378854145249;0,0152591384184801;0,792959173429452;0,140209811210986;1,60855842040419e-05;1,89928383727694e-05;1,83647851100061e-06;4,57948537757276e-05;0,00473043490326003;0,00117579463793837;0,000724523547015278;0,597139416395464;0,000258347333441539
"lors";0,781542154289431;-0,273542484878516;0,197010059683292;2,55652835282162;0,586013270179977;0,714242007143426;0,274371670827998;-0,0960310435037219;0,0691632293262206;0,897506234095021;0,205728429598073;0,250744981316659;0,246799261166209;0,0259882422753491;0,0080890915752363;0,681109563714756;0,018003919974059;0,0190256771387298;0,00021165189882643;2,59278752990595e-05;1,34491289897797e-05;0,00226474120039656;0,000118995970423605;0,000176769824931516;0,000346511261616003;0,908867939755703;0,000286232485464594
"accidentellement";0,587146312202215;-0,185149686043622;2,27221130086409;-1,94993496374407;0,577986096448912;0,615247356585794;0,185146811208545;-0,0583838700079137;0,716503992282794;-0,614879516567459;0,182258289725126;0,194008007559648;0,0838581676831513;0,0071678175975329;0,647789690133498;0,238544637652611;0,0105438837614305;0,00849889593049791;0,000141175942514556;1,40382826003048e-05;0,00211429436273644;0,00155707049037047;0,000136805262559372;0,000155012790272972;0,000409513309182548;1,17136962221031;0,000561895992877072
"maloney";1,05301706336005;16,5420752317157;-0,871120376620253;0,10667757606706;0,671224370410927;0,431010292751449;0,0633663146294472;0,995435288021046;-0,0524205065480195;0,00641942574738772;0,0403915721049134;0,025936458932461;0,00468099149259619;0,992968128639971;0,00165236994353082;1,23905340076645e-05;0,000246783204665359;7,23856739163323e-05;0,000244508254846177;0,0603396368184658;0,000167332019969793;2,50939475976698e-06;9,93477740757544e-05;4,09635881935369e-05;0,000220507166482911;8,89174064525029;0,0174339695043872
"évolution";-0,562642373298656;-0,101691258503835;0,866627612951712;-0,664469841023267;-5,48041249746558;-2,36235878959679;-0,0923293874346421;-0,0166874946692525;0,142213243145313;-0,109039233982306;-0,899333489252794;-0,387662128370371;0,0602564470579119;0,00169197594137789;0,0737373626303119;0,0216753394300525;0,741785392045315;0,0980484355154816;5,9833001776244e-05;1,954533700947e-06;0,000141951819725383;8,34500241857589e-05;0,00567678459140845;0,00105479396140215;0,000189006142699638;1,32419206163803;0,000331419363573197
"substance";0,504069608643419;-0,183019939786934;2,25789112339165;-0,490609061543951;0,693883197771938;0,65890920051791;0,197076874631502;-0,0715555889701934;0,8827711852214;-0,191814183710039;0,271288587193802;0,257614749386472;0,0822550497944677;0,00932108889320978;0,851278062002852;0,0200969144694237;0,0202240167967258;0,0129730768345756;4,40218597249524e-05;5,80342230202779e-06;0,000883269736588424;4,17021541023689e-05;8,34180629020682e-05;7,52208958859452e-05;0,000173255630808001;1,01538216980001;0,000178626720085455
"karim";0,916635739943644;-0,214972044820755;2,10467276573238;-1,92403392530502;0,733342299430059;0,290672909049925;0,295224362821269;-0,0692368649737514;0,677859971125304;-0,619680932012975;0,236190346551875;0,0936181305443587;0,199403933324253;0,009427410412071;0,542242079904603;0,226590819361057;0,0165602447930188;0,00185080032204679;0,000185274769513127;1,01902932865307e-05;0,000976769007897591;0,00081629692298228;0,000118586753722903;1,86308136836926e-05;0,000220507166482911;1,18590590107655;0,000310115282515585
"vigi";0,810422852173715;-0,193347910250041;2,54314502564585;-2,10556321685276;0,782011340666414;0,314439958923691;0,231026012924988;-0,0551173954345387;0,724970494093421;-0,600229711744031;0,222926786444517;0,0896369220334695;0,124495942386857;0,00609114721510172;0,632350695541453;0,216743020413959;0,0150408047885514;0,00172988648617411;0,000144825843291153;8,24331078237219e-06;0,00142614919988252;0,000977595691325982;0,000134849335596667;2,1802092120823e-05;0,000220507166482911;1,32694946636619;0,0003882678911333
"rythmé";-2,17413916394194;-0,0879233590229467;-1,06570120836143;-0,282128194376014;1,09022150254678;-0,718928033410968;-0,785786057633035;-0,0317776114824361;-0,385169985905952;-0,101967898505588;0,39403220853616;-0,259837840403745;0,852534058624922;0,00119848856267836;0,10565544483169;0,00370259959744314;0,0278150393649537;0,00860435263984507;0,00610496535743052;9,98428727475185e-06;0,00146682884503462;0,000102801985841445;0,00153510473804474;0,000667543178648311;0,00129154197511419;1,36035348710797;0,00239007799670372
"unir";0,244106093604861;-0,210150855334892;0,652469147057669;-1,16872818588129;-0,0445882490303798;1,33052395999358;0,127462727470549;-0,10973261996734;0,3406940639875;-0,610264496245126;-0,0232822530180176;0,694747969627578;0,0711571763428327;0,0453327515156053;0,262219709512017;0,420692928236385;0,000308045900256191;0,195126910595967;3,09717578021078e-05;2,29546638200278e-05;0,000221273076066331;0,000709962890086964;1,03335477087164e-06;0,000920140215275801;0,000519766892424004;0,528675971118327;0,000145273953700597
"leurs";0,582092414551735;-0,233695422440336;0,604382807552852;-0,244623363157811;-0,281241793305313;0,0749377721678761;0,612465295016445;-0,245889367857742;0,635918773852747;-0,257387515347956;-0,295916651036144;0,0788479347802842;0,557371913605187;0,0772235750648805;0,309934064208441;0,02538830911969;0,0168823947310476;0,000852654445948968;0,000469635831767567;7,56968410981556e-05;0,000506292563707058;8,29417530734315e-05;0,000109631930611746;7,78357116677644e-06;0,00138604504646401;0,450442856152183;0,000281226830460721
"sortir";0,31382370856612;-0,194994878876686;1,4931252701301;0,789398645641193;0,489689132636745;0,995983122008335;0,152751437251056;-0,0949123574541335;0,726768006312658;0,38423412379095;0,238352669905836;0,484787634623574;0,0627179348701732;0,0208139713272209;0,732312837576474;0,102350440099063;0,0198140983349797;0,0583088547675357;4,18822435276612e-05;1,6169807454396e-05;0,000948092974517703;0,000265003244400442;0,000101976327906887;0,000421854217070211;0,000425263821074185;0,723952678651125;0,000222883949992215
"commentaire";1,59611410895588;-0,399439073606535;-2,17701932798062;-0,0975877022884298;0,0427182449859289;0,449197666815329;0,576711827018975;-0,144326296365544;-0,78660591185215;-0,0352606256442157;0,0154350600465497;0,16230519213391;0,494490382165792;0,0266206931128626;0,474502442608137;0,000476756773990784;4,59589303750316e-05;0,00361505795495146;0,00084263955307873;5,27733980783838e-05;0,00156761184820326;3,14995357373822e-06;6,03588243002594e-07;6,67404224495046e-05;0,000330760749724366;1,31130982757834;0,000568754177696871
"machine";0,520583959580981;-0,135242233414109;2,3692624409677;1,76043087253287;-5,07014945708036;-4,87723352651916;0,0680658115343712;-0,017682781425808;0,309778601154317;0,230174506501426;-0,66291677076355;-0,637693213391314;0,0283763351909846;0,00164621934397033;0,303169136920846;0,0836930518314031;0,349244356230394;0,229896387249416;4,268509355379e-05;2,88084134491043e-06;0,000884139945531616;0,000488126769092271;0,00404889203293941;0,00374663834811822;0,000157505118916365;1,78538932399551;0,000502065685657136
"zorbb";-2,09217216745597;-0,0867709955665958;-0,978993396517121;-0,0823959264397894;-1,87031683416128;4,22493612853146;-0,404908816951392;-0,0167932360955204;-0,189469616388688;-0,0159465065138102;-0,361972015699542;0,817673572045962;0,626591278690351;0,000926460605729799;0,070767350646274;0,00025065576574241;0,0649730125048506;0,235852294363502;0,000758371840621381;1,30447727811939e-06;0,000166053059925428;1,17624784426812e-06;0,000606062933715828;0,00309262778692509;0,000173255630808001;1,52695258432738;0,00040396009044928
"réalisateur";1,06108987200915;-0,25319241100699;1,35385724762479;-0,023148358720712;0,814029885503502;0,235758768069944;0,548551102136348;-0,130892754491625;0,699902906351988;-0,0119669954674533;0,42082862408192;0,121880092793837;0,50527692212584;0,0247294686162587;0,424282168383487;6,20214968373691e-05;0,0385850400949598;0,00230234889100861;0,000177336858793572;1,0097085681451e-05;0,000288695770506564;8,43985685088615e-08;0,000104369925105189;8,75448050430898e-06;0,000157505118916365;0,862398002200431;0,000117141331579665
"sentir";0,761234361731225;-0,192607830206783;2,58360244642129;-0,448581278117621;0,959160667296819;0,301667905021377;0,261042964427259;-0,0660491978511519;0,885970570195386;-0,153827773039675;0,3289159771818;0,103448147059795;0,136355277212091;0,00750362897667335;0,810159378934222;0,0122122077078013;0,0280886610750171;0,0019765313269205;0,000173414353695488;1,11018703556834e-05;0,00199755914981773;6,02185871550659e-05;0,000275315711578143;2,72336899272286e-05;0,000299259725941093;1,19097518454469;0,000424476546130477
"peur";-0,476873515872596;-0,147769069063448;1,13964493263906;1,36097789048328;-0,042638965013652;1,92359094424826;-0,178938263750034;-0,0554477021140265;0,427631392288181;0,510682628872023;-0,015999509542232;0,721793121807653;0,130910580445013;0,0108049735255051;0,385648259487268;0,275009180871343;0,00013579844050197;0,196609316536644;4,29815750777807e-05;4,12708100901774e-06;0,000245479396280969;0,000350088672556494;3,4362854070287e-07;0,000699360930060277;0,000189006142699638;0,761440781839785;0,000109584261631523
"député";1,04276354417043;-0,240650704623513;1,58398695708513;-1,70846789159208;0,675547812961885;0,262449537324826;0,391386551819354;-0,0903248392236661;0,594527107057217;-0,641249265686849;0,253557319473228;0,0985067228466128;0,333155822541415;0,0152524038348193;0,396517937190925;0,230656704433857;0,0181426635222836;0,00194794933270826;0,000548045139228669;2,91889805063063e-05;0,00126458449782494;0,00147115453096921;0,000230015358688341;3,4716527146708e-05;0,000504016380532367;1,0437162363326;0,000549047009347886
"espèce";0,818933697290517;-0,221512470525778;2,04458751097699;2,87097631670921;1,21875026383217;0,244765735478819;0,213683006710467;-0,0577988802786075;0,533490816501652;0,749119072250528;0,318006478017043;0,0638663160031852;0,128925611753918;0,00810823580368784;0,414511927337543;0,408674602226863;0,0370496658509602;0,00106304895408253;0,00010563118610142;7,72842567308768e-06;0,000658424647982848;0,00129823673194286;0,000233950575774292;9,43617345479404e-06;0,000157505118916365;1,31764811556999;0,000273459845088224
"toute";0,800121590878446;-0,168532836318682;1,62853642000909;0,322972181296201;0,732283753427879;0,153165833859902;0,400826149793807;-0,0844276278325172;0,815825982541694;0,161795028899714;0,366842340950708;0,0767294273344379;0,0686857277341738;0,0026194606297381;0,146768677949449;0,00288643292064855;0,00746494229493966;0,000232321085556637;0,000242001408797552;1,07368027409493e-05;0,00100253805183658;3,94308508015344e-05;0,000202705117228322;8,86808227890978e-06;0,000378012285399275;1,7637744280095;0,00117595850668775
"affaire";0,859774343508124;-0,265044057588851;0,417050976020138;-0,521535182416717;0,340266062160128;0,685679283288576;0,63360548031819;-0,195322608405422;0,307343183677954;-0,384342184961764;0,250757007787951;0,505307183114595;0,722063536883584;0,05898354713657;0,0876331943680433;0,0685252115918652;0,0146742817967874;0,042389550648757;0,000291074154100971;2,76611877709726e-05;6,84877605132108e-05;0,000107103066033406;4,55902476996221e-05;0,000185129973039508;0,000393762797290912;0,584543826219227;0,000134545394853919
"chronique";1,24777003710871;-0,282388464364811;0,737671014237423;-1,35808966342089;0,581609406163771;0,216575635914062;0,594148328501337;-0,134464387748232;0,351255429332661;-0,646679018953046;0,276943864843544;0,103126416122815;0,63790939634634;0,0280848487184328;0,115000370250176;0,194905229998137;0,0179831542680806;0,00177386022289025;0,000833763147380902;4,27038954703851e-05;0,000291406360976001;0,000987712335049348;0,000181149205315765;2,5118447100862e-05;0,00053551740431564;0,902558492334392;0,00043623881384293
"vigier";0,810422852173715;-0,193347910250041;2,54314502564585;-2,10556321685276;0,782011340666414;0,314439958923692;0,231026012924988;-0,0551173954345389;0,724970494093421;-0,600229711744031;0,222926786444517;0,08963692203347;0,124495942386857;0,00609114721510175;0,632350695541453;0,216743020413959;0,0150408047885514;0,00172988648617412;0,000144825843291153;8,24331078237223e-06;0,00142614919988252;0,000977595691325982;0,000134849335596667;2,18020921208232e-05;0,000220507166482911;1,32694946636619;0,0003882678911333
"ambre";2,12720103605375;-0,470748708650945;-3,19099914904682;0,279260844887488;0,102051265942201;0,0824983945859252;0,548797125879262;-0,121448576763708;-0,823246666393506;0,0720465750285558;0,0263282315550758;0,0212837813967974;0,45293180110299;0,0190669974587818;0,5257182170468;0,00201331880140423;0,000135258843023636;6,28806528152703e-05;0,00370608254662126;0,000181499858689868;0,00833971853204143;6,38731172363875e-05;8,52972067697444e-06;5,57428296867634e-06;0,000819026618365097;1,8260490230002;0,00273100743091508
