"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";0,309922577817744;-0,559395055830521;0,360609971966232;-0,748338717973144;0,178101825948402;-0,390234886004199;0,273611925227504;-0,493856108406998;0,31836076410006;-0,660663055878827;0,157235345122011;-0,344514811416335;0,00384792763958982;0,0104184857300751;0,00386795684122211;0,0123708291959371;0,000485841933865617;0,00193712859902815;0,000262662107022575;0,000855713216141028;0,000355603851926845;0,00153139570086058;8,67416614510586e-05;0,00041643111869171;0,00273458226194849;4,37168828558377;0,05226240223839
"classe 2";0,81800610334163;-0,019769252767782;0,545921525020873;0,823288717562276;0,960545724727565;1,58999881474776;0,362357632431899;-0,00875731806720943;0,241830507733459;0,36469770737049;0,425499361475424;0,704332405012513;0,0752228915251482;3,65144137943385e-05;0,0248761440029317;0,0420168197230599;0,0396561738385298;0,0902435852804174;0,0229408002729477;1,33991109831036e-05;0,010217765056289;0,0232380565067092;0,0316323576591004;0,0866740473431863;0,0342843149259214;2,60970220676785;0,233494890442331
"classe 3";1,82340554702083;2,71661434731365;-1,44784506121902;-0,63570736750057;-0,110679407297714;-0,119428010539961;0,501274434991091;0,746827453861409;-0,398028686598545;-0,174763015273355;-0,0304269982335841;-0,0328320864238573;0,295183988860356;0,544539167163509;0,138183478843739;0,019784389685262;0,000415812643875113;0,000402091094033403;0,232591345258785;0,516277249076366;0,14664632548475;0,0282710212260716;0,000856960208824592;0,000997790587666932;0,0699563283131301;2,93661013650225;0,603280925953494
"classe 4";0,348173045871638;-0,608939485257825;0,362962374981488;-0,679086109073243;0,210918706012168;-2,45712911834167;0,13005571047028;-0,227461770311222;0,135580080399448;-0,253664169105668;0,0787860590793628;-0,917830018699819;0,0415376523714208;0,105595841220311;0,0335166465849083;0,0871331193554548;0,00582800127399366;0,656891157107554;0,013334147434953;0,0407871378565302;0,0144909939526013;0,0507253033684404;0,00489333733198885;0,66409607949985;0,109995510387331;1,49480173600164;0,245777513559638
"classe 5";0,246838223455058;-0,454950267058835;0,482284207355225;-1,04296770760375;-1,315733882482;-0,460081721442089;0,131357904357721;-0,242107210266463;0,256653292574605;-0,555027703837566;-0,700183476757;-0,244837974913269;0,00109368845902481;0,00308776004158731;0,00309999203027167;0,0107669437345796;0,0118807186196033;0,00120649233985408;6,46568230896566e-05;0,000219643009792234;0,000246828679371075;0,0011543333993188;0,00183706978846947;0,000224625727543081;0,00106118117627852;6,53092983361867;0,0452626079255096
"classe 6";0,272190325118312;-0,514214010594413;0,380944512854264;-0,407558310624205;0,31189095268514;0,961576459626834;0,210524394777403;-0,397716536469087;0,294639836950696;-0,315224160312703;0,2412306683643;0,743727030367979;0,000497119741618915;0,00147451889280012;0,000722977491158262;0,000614578074692769;0,000249550809552793;0,00197001299834308;7,25726196527612e-05;0,000259009230994579;0,000142151313210503;0,000162707262455105;9,52868533041205e-05;0,000905722333986508;0,000979551855026326;10,6819760452802;0,111771384578856
"classe 7";0,674138109411094;-0,325860769599552;0,586827957005503;0,179584252675486;1,61214861347262;1,3081358573319;0,294287856875086;-0,142251070198199;0,256173533895594;0,0783956048628527;0,703766414922678;0,571052863769938;0,0689144355825089;0,0133820760227007;0,0387721360455868;0,00269668900151879;0,150681655119171;0,0823955868328553;0,0167494942278278;0,00391352486719331;0,012691867563132;0,00118861291129091;0,0957886578582621;0,0630680844609372;0,0368556385453655;2,24700064674929;0,186084557836905
"classe 8";0,482001501513718;-0,331872180870187;0,495844093234773;-0,108638080691855;1,00484440948149;0,414253342723004;0,361128714844664;-0,248647719548516;0,371499963362864;-0,0813946229217792;0,752856929024666;0,3103699403588;0,0746807302657835;0,0294239084915169;0,058679682056228;0,00209198158252805;0,124092976785543;0,0175157856320994;0,0154371588289167;0,00731833505330596;0,0163365700129622;0,000784214302860922;0,0670916127370057;0,0114025670146644;0,0664462674992857;1,54331129115876;0,158262367210674
"classe 9";0,234956522593534;-0,641201691635586;0,390666154220452;-0,79080698077262;0,503838934241706;-0,00503329685410668;0,191955194533829;-0,523850089772807;0,319167124212595;-0,646074882949838;0,411627221787737;-0,00411211174778916;0,00669909404802242;0,0414645800138173;0,0137511280995603;0,0418469650298947;0,0117777491441791;9,76184612401917e-07;0,0014037159935619;0,0104542662188889;0,00388075129363156;0,0159017611184243;0,00645487275796176;6,44183099017674e-07;0,0254275335700584;2,51182216786148;0,160428681508685
"classe 10";-1,40148589979117;0,540570817630549;-0,145275074545877;0,186586426120562;0,00935099208926575;0,0220055003816373;-0,921537618764903;0,355448702072053;-0,095524647292456;0,122688648417097;0,0061486818984875;0,014469568637434;0,875735643445701;0,108279849532936;0,0069865611568922;0,00855928658504548;1,4905574782e-05;6,85557461929375e-05;0,591870267162778;0,0880550467293161;0,00635962154606187;0,0104908131197533;2,63490181908522e-05;0,000145918902630194;0,301334639402473;1,31042340122952;0,517454702595289
"classe 11";0,470790171792152;-0,300626205800438;0,394867878100949;-0,0829160001054535;0,662392038624668;0,545158652045368;0,427853824974568;-0,273208915024026;0,3588556901304;-0,0753540110271718;0,601981486315705;0,495439855100811;0,0528297023884352;0,0179029231943585;0,0275938748587671;0,000903611999355261;0,0399844736919295;0,0224933950533237;0,00730036375600423;0,00297675708340359;0,00513562537908038;0,000226446916464816;0,0144517331029961;0,0097889372030218;0,0329374311252602;1,79224643972569;0,105799880481307
"classe 12";0,0860532580032824;-0,76937756670535;-0,039828554369461;-0,598433319756202;0,323691472954848;-0,783143049842291;0,0664480157328414;-0,594092703090711;-0,0307545404876748;-0,462094144590085;0,249945865927237;-0,604722039635049;0,000101529728298972;0,00674503979250352;1,61485438060863e-05;0,00270752226035004;0,000549235872046003;0,00267009423839901;7,25374136204675e-06;0,000579837727586086;1,55387656976722e-06;0,000350799498659903;0,00010263369135661;0,000600771922631356;0,000979551855026326;7,47274436905783;0,0547000449666076
"classe 13";0,214805459562693;-0,589021658699207;0,364968619000669;-0,707672512567202;-0,00631907475519239;-0,24192444910199;0,206157361539373;-0,56530756384957;0,350274931051679;-0,67918151764766;-0,00606466791650753;-0,232184536744403;0,00637595991063435;0,0398441314968407;0,013666323150232;0,038159398072601;2,10959807751717e-06;0,00256803106592578;0,000591338926321093;0,00444639833177683;0,00170709183937595;0,00641815929568415;5,11744076126561e-07;0,000750076154810685;0,0128158034365944;2,35386714399722;0,0710084007558527
"classe 14";0,539675321267333;-0,778454386622952;0,592615932492333;-0,772070861188459;0,798757881656843;-0,647270367440816;0,316826288345519;-0,457005914928367;0,347906044443633;-0,453258349326848;0,468925453803932;-0,379991932169027;0,00314029410842077;0,0054302326462861;0,00281149647772199;0,00354406309707405;0,0026301063371704;0,00143437418924715;0,000118872475566303;0,000247333264786138;0,000143338493711994;0,000243293504222802;0,000260403311501134;0,00017099666485734;0,000408146606260969;8,42668611058604;0,0289820982026626
