"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,573323973034057;78,6771231909495;78,6771231909495
"facteur 2";0,0655861656185877;9,00037513639626;87,6774983273458
"facteur 3";0,0477710283823019;6,55560775716848;94,2331060845143
"facteur 4";0,0420236327613021;5,7668939154857;100
