alors;0;1;4;1;3;0;1;5;4;0;3;2;2;0;0;0;0;1
lorsque;0;1;1;0;0;1;3;2;0;0;0;0;0;0;0;26;0;0
23;3;1;1;0;1;0;0;1;0;0;1;2;0;4;5;0;0;0
même;1;1;5;1;2;0;7;4;3;2;1;0;1;1;0;0;1;0
comment;1;2;4;3;6;0;0;1;0;1;7;1;3;1;0;0;0;0
non;1;2;2;0;1;0;0;3;2;6;0;0;2;0;0;0;0;0
22;1;1;0;1;0;0;0;0;0;0;0;1;1;3;7;0;0;0
vouloir;0;0;1;2;2;0;2;3;3;0;1;4;2;1;2;0;0;0
personne;1;1;3;3;1;5;0;2;3;0;1;1;3;0;2;0;0;0
notre;0;3;5;0;3;1;3;0;0;6;0;0;3;0;1;0;0;0
entre;3;0;5;4;0;1;0;5;2;0;0;3;1;3;0;0;0;0
elles;0;1;1;0;1;5;7;1;2;1;0;2;2;0;0;0;0;0
dont;1;1;2;3;2;0;2;5;1;1;2;2;0;0;0;0;0;0
00;2;1;0;0;0;0;2;0;0;0;0;4;0;2;0;0;0;0
si;0;0;3;0;2;1;8;2;3;2;0;1;1;0;0;0;0;0
croire;1;1;4;2;0;2;1;0;2;5;0;1;2;0;0;0;0;0
30;3;2;2;0;0;0;0;0;0;0;1;2;0;6;0;0;0;0
point;1;0;1;3;1;1;0;4;0;0;0;1;2;6;0;0;0;0
12;0;4;2;2;0;0;0;0;0;0;0;1;2;6;2;0;0;0
t;0;0;1;1;1;3;3;1;2;0;0;2;1;1;0;0;0;0
quelques;1;1;1;3;5;2;2;0;1;0;0;1;3;0;0;0;0;0
50;4;0;2;0;0;1;0;0;0;0;2;3;0;1;1;0;0;0
40;1;0;1;0;2;0;0;0;0;0;0;2;0;1;1;0;0;0
savoir;0;0;2;1;2;1;2;3;3;1;0;0;3;0;0;0;0;0
sans;0;2;2;0;4;3;1;1;0;3;2;0;1;0;0;0;0;0
pendant;1;0;1;2;1;1;0;4;2;1;1;0;2;1;0;0;0;0
05;2;1;0;0;0;0;0;0;1;0;0;3;1;0;4;0;0;0
million;0;0;2;0;1;2;2;0;1;1;0;0;2;1;0;0;0;0
11;1;0;1;1;2;0;0;0;0;0;0;0;1;6;2;0;0;0
07;0;1;0;0;0;0;0;0;0;0;0;2;1;2;3;0;0;0
toujours;0;1;4;0;1;1;2;0;2;2;1;1;2;0;0;0;0;0
quand;2;1;1;1;0;0;0;4;3;0;0;5;1;0;0;0;0;0
cet;0;1;3;0;1;0;1;2;1;2;1;2;2;0;0;0;0;0
2;2;3;0;1;1;0;0;0;0;1;0;1;1;2;0;0;0;0
01;3;0;0;0;1;0;0;0;1;0;0;1;0;5;3;0;0;0
lors;2;1;1;0;0;0;0;4;2;0;3;4;1;0;0;0;0;1
j;0;0;3;2;1;0;0;0;0;0;1;3;7;0;0;0;0;0
dire;1;0;2;0;2;0;0;1;1;2;0;3;3;0;0;0;0;0
certains;2;0;2;1;0;4;1;2;1;2;0;0;1;1;0;0;0;0
autre;1;0;3;2;1;0;1;1;4;2;0;1;3;0;0;0;0;0
15;1;0;0;0;3;0;0;0;1;1;0;2;0;4;0;0;0;0
puis;1;0;4;0;1;0;0;3;1;0;1;1;2;0;0;0;0;0
contre;0;0;3;0;0;0;2;1;3;0;2;1;0;0;0;0;0;1
sous;0;0;4;0;0;1;2;1;4;2;1;1;1;1;0;0;0;0
plusieurs;1;0;5;1;1;0;2;2;1;1;1;0;0;0;1;0;0;0
chez;2;1;0;0;0;0;0;1;1;0;0;1;4;1;0;0;0;0
avant;1;1;1;1;3;0;1;0;0;0;1;3;2;0;0;0;0;0
autour;0;2;5;0;0;1;0;0;0;0;0;2;0;0;6;0;0;0
55;2;0;1;2;2;0;0;0;0;0;1;2;0;3;0;0;0;0
5;6;1;0;0;0;2;0;1;1;0;0;1;1;0;0;0;0;0
3;2;0;0;2;0;2;1;0;0;0;0;1;3;3;1;0;0;0
10;2;3;0;1;1;0;0;0;1;0;0;0;1;3;0;0;0;0
09;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
04;1;2;1;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0
02;3;1;0;1;0;0;0;0;0;0;1;0;1;6;3;0;0;0
pourquoi;0;0;1;1;3;1;3;2;1;1;0;0;3;0;1;0;0;0
nos;1;3;3;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0
me;1;0;0;0;0;0;0;0;1;0;0;0;1;0;14;0;0;0
là;1;2;0;1;0;0;0;2;1;1;0;1;0;0;0;0;0;0
certaines;2;0;4;1;0;1;4;0;1;2;0;0;0;0;1;0;0;0
45;0;0;0;0;1;0;0;0;1;0;1;0;0;3;5;0;0;0
44;1;0;1;2;0;0;0;0;0;0;0;2;0;1;1;0;0;0
1;0;2;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0
08;1;3;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0
toute;0;2;2;1;1;1;1;0;0;0;0;2;2;1;0;0;0;0
souvent;0;0;1;1;4;1;2;0;2;0;1;1;1;0;0;0;0;0
jamais;0;0;4;0;1;3;2;0;1;1;0;1;2;0;0;0;0;0
bon;0;2;0;0;2;0;0;0;0;0;1;2;6;1;0;0;0;0
beaucoup;0;1;1;0;2;0;1;1;1;0;1;0;4;0;0;0;0;0
27;1;1;1;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0
25;2;0;1;1;0;0;2;0;0;0;0;0;0;3;1;0;0;0
17;1;3;2;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0
13;2;1;0;0;0;1;0;0;1;1;0;3;1;2;2;0;0;0
03;1;1;0;1;0;0;0;0;0;0;0;2;2;2;1;0;0;0
54;0;0;1;1;0;0;1;1;0;0;0;2;0;2;0;0;0;0
47;1;2;0;0;0;0;1;1;0;0;0;1;0;4;1;0;0;0
16;2;2;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0
06;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
eux;1;0;2;1;1;1;1;1;1;1;0;1;3;0;0;0;0;0
encore;0;0;2;2;1;1;1;1;2;1;1;1;0;0;0;0;0;0
différents;0;1;2;1;0;1;3;1;2;1;0;1;0;0;0;0;0;0
28;1;1;2;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
000;0;1;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0
trois;0;1;3;0;1;0;0;0;0;1;2;1;0;0;0;0;0;0
peu;0;2;2;1;0;0;0;1;0;0;0;1;2;1;0;0;0;0
59;0;0;1;0;0;0;0;0;0;1;0;2;0;3;2;0;0;0
52;1;1;2;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0
48;2;0;0;0;0;0;0;0;0;0;1;0;0;3;3;0;0;0
35;0;0;2;0;0;0;1;1;1;0;0;0;0;4;0;0;0;0
33;0;0;1;0;0;0;0;0;2;0;0;0;1;4;0;0;0;0
mi;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0
57;1;0;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0
56;1;1;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
29;1;0;1;1;0;0;1;0;2;0;0;0;0;1;1;0;0;0
trop;0;2;0;0;0;0;0;4;1;0;0;1;1;0;0;0;0;0
toutes;0;0;0;1;0;1;3;2;1;0;0;0;0;0;0;0;0;0
rien;0;0;0;1;1;0;0;2;1;1;0;3;2;0;0;0;0;0
moins;0;0;0;1;0;1;2;0;1;1;0;3;0;0;0;0;0;0
mal;1;0;0;0;0;1;1;1;1;0;0;1;2;0;0;0;0;0
je;0;0;0;2;0;0;0;0;0;0;0;1;6;0;0;0;0;0
falloir;0;1;0;0;0;0;0;3;2;0;0;0;2;0;0;0;0;0
cela;1;0;0;0;1;1;2;2;1;1;0;0;2;0;0;0;0;0
53;1;0;2;0;0;0;0;0;0;0;0;2;0;3;1;0;0;0
4;0;0;1;0;0;0;0;1;5;0;1;0;0;2;0;0;0;0
38;0;0;1;1;0;0;0;0;1;0;0;0;0;4;1;0;0;0
31;2;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0
26;4;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0
mes;0;0;2;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0
loin;1;0;1;0;0;0;1;1;1;0;2;1;1;0;0;0;0;0
celui;0;0;1;1;0;0;1;2;1;0;0;0;2;0;0;0;0;0
afin;0;0;1;0;0;1;0;2;3;0;1;2;0;0;0;0;0;0
42;1;0;1;0;0;0;2;0;1;0;0;0;1;1;0;0;0;0
39;1;0;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0
24;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0
18;2;0;0;0;1;0;0;0;0;0;1;0;1;2;0;0;0;0
ça;0;0;1;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0
x;0;0;1;0;1;0;0;2;3;0;0;1;1;0;0;0;0;0
tant;1;0;0;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0
g;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0
franco;0;0;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0
concernant;2;0;1;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0
celle;0;1;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0
car;0;0;2;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0
au_dessus;0;1;0;1;0;0;2;1;2;1;0;0;0;0;1;0;0;0
ailleurs;0;0;3;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0
49;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
46;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0
43;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0
36;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
34;1;0;2;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0
32;1;1;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0
2017;1;1;1;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0
14;3;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
vers;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
pourtant;0;1;0;0;0;0;0;1;2;1;0;0;3;0;0;0;0;0
laquelle;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
ensuite;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
ben;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
alerte;4;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
51;1;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0
sept;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0
quatre;1;0;0;2;0;2;0;0;0;1;1;0;0;0;0;0;0;0
peut_être;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0
parmi;0;0;2;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0
o;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
moi;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0
m;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;1
hé;0;0;2;0;2;0;0;0;1;1;0;1;0;0;0;0;0;0
hier;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
fort;0;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
dix;0;0;0;0;0;1;1;1;3;1;0;0;0;0;0;0;0;0
chaque;0;3;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
ainsi;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0
2007;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
vite;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
quoi;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
quelque;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0
maintenant;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
ma;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0
enfin;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0
déjà;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0
donc;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0
demain;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0
dehors;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
37;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
2021;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
tard;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0
surtout;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
près;0;0;1;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0
parfois;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
parce_que;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
mêmes;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0
mon;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0
mieux;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
merci;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
longtemps;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
lequel;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0
juste;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0
jusqu_à;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
derrière;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0
d_abord;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0
ceux;0;0;0;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0
autant;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
aube;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
anti;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
41;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
2022;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
1979;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quant;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
presque;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
ni;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
moindre;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
hors;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
dès;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0
divers;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
devant;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
cependant;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
celui_ci;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
autrefois;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
aucun;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
70;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
7;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0
6;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
500;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
1999;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0
1996;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
votre;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
soudain;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
quels;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
plupart;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
partout;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
or;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
monsieur;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
lui_même;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lorsqu;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
combien;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
60;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2018;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1989;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
1980;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1947;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
