"V1";"V2";"V3";"V4";"V5";"V6"
"13";"383";"3.39";"-17.78";"*mediamatgroupe_Fiction";"2.477401e-05"
" 2";"199";"1.01";"-16.73";"*chaine_France4";"4.314831e-05"
"28";"559";"5.01";"-14.82";"*annéededecennie_2010";"1.182095e-04"
" 3";"143";"2.10";" -8.29";"*annéededatediffusion_2019";"3.994627e-03"
" 2";"124";"1.61";" -8.20";"*audiencehomme_14";"4.191733e-03"
" 5";"163";"3.07";" -6.88";"*audiencefemme_01";"8.731263e-03"
" 3";"121";"2.48";" -6.07";"*annéededatediffusion_2018";"1.377443e-02"
" 3";"117";"2.56";" -5.68";"*audience_01";"1.716848e-02"
" 0";" 58";"0.00";" -5.56";"*audiencefemme_15";"1.838094e-02"
" 1";" 72";"1.39";" -4.86";"*audience_12";"2.749316e-02"
" 5";"138";"3.62";" -4.56";"*chaine_MonteCarloTMC";"3.264619e-02"
" 0";" 48";"0.00";" -4.56";"*chaine_NRJ12";"3.266716e-02"
" 1";" 63";"1.59";" -3.98";"*chaine_C8";"4.593112e-02"
" 0";" 42";"0.00";" -3.97";"*audience_13";"4.623100e-02"
" 0";" 41";"0.00";" -3.88";"*audiencefemme_31";"4.899893e-02"
" 0";" 34";"0.00";" -3.20";"*notice_5266931001";"7.384285e-02"
" 0";" 34";"0.00";" -3.20";"*duree_01390400";"7.384285e-02"
" 0";" 34";"0.00";" -3.20";"*audience_2";"7.384285e-02"
" 0";" 34";"0.00";" -3.20";"*partdemarche_133";"7.384285e-02"
" 0";" 29";"0.00";" -2.71";"*audiencehomme_08";"9.943910e-02"
" 1";" 49";"2.04";" -2.67";"*notice_781122027";"1.024045e-01"
" 1";" 49";"2.04";" -2.67";"*audience_07";"1.024045e-01"
" 1";" 49";"2.04";" -2.67";"*duree_01351100";"1.024045e-01"
" 0";" 27";"0.00";" -2.52";"*duree_00373000";"1.121809e-01"
" 0";" 27";"0.00";" -2.52";"*partdemarche_06";"1.121809e-01"
" 0";" 27";"0.00";" -2.52";"*partdemarche_42";"1.121809e-01"
" 0";" 27";"0.00";" -2.52";"*notice_1113855013";"1.121809e-01"
" 1";" 45";"2.22";" -2.30";"*audiencehomme_03";"1.290314e-01"
" 0";" 24";"0.00";" -2.24";"*partdemarche_24";"1.347034e-01"
" 0";" 23";"0.00";" -2.14";"*partdemarche_05";"1.432690e-01"
" 3";" 76";"3.95";" -2.07";"*audience_02";"1.503349e-01"
