"";"x"
"857";10
"858";10
"859";3
"860";7
"861";6
"862";8
"863";10
"864";6
"865";9
"866";3
"867";11
"868";12
"869";5
"870";6
"871";12
"872";4
"873";13
"874";10
"875";2
"876";3
"877";11
"878";1
"879";11
"880";6
"881";11
"882";13
"883";8
"884";12
"885";8
"886";9
"887";6
"888";9
"889";10
"890";10
"891";5
"892";3
"893";0
"894";2
"895";2
"896";5
"897";0
"898";9
"899";1
"900";9
"901";13
"902";5
"903";12
"904";10
"905";10
"906";10
"907";10
"908";7
"909";6
"910";6
"911";7
"912";7
"913";6
"914";6
"915";6
"916";6
"917";6
"918";6
"919";6
"920";6
"921";6
"922";6
"923";6
"924";9
"925";9
"926";10
"927";10
"928";7
"929";7
"930";7
"931";6
"932";6
"933";6
"934";6
"935";7
"936";6
"937";18
"938";9
"939";8
"940";9
"941";12
"942";0
"943";9
"944";11
"945";11
"946";11
"947";4
"948";5
"949";4
"950";3
"951";13
"952";4
"953";4
"954";8
"955";4
"956";1
"957";8
"958";5
"959";5
"960";0
"961";0
"962";2
"963";12
"964";13
"965";0
"966";12
"967";0
"968";0
"969";0
"970";0
"971";0
"972";0
"973";0
"974";0
"975";0
"976";0
"977";0
"978";0
"979";0
"980";0
"981";8
"982";0
"983";0
"984";0
"985";0
"986";3
"987";13
"988";4
"989";5
"990";5
"991";5
"992";4
"993";5
"994";5
"995";5
"996";3
"997";4
"998";5
"999";9
"1000";4
"1001";11
"1002";0
"1003";5
"1004";4
"1005";5
"1006";0
"1007";4
"1008";5
"1009";4
"1010";4
"1011";5
"1012";13
"1013";13
"1014";13
"1015";5
"1016";5
"1017";5
"1018";3
"1019";3
"1020";3
"1021";12
"1022";3
"1023";3
"1024";3
"1025";3
"1026";3
"1027";3
"1028";8
"1029";9
"1030";1
"1031";4
"1032";1
"1033";13
"1034";4
"1035";4
"1036";4
"1037";1
"1038";1
"1039";1
"1040";1
"1041";1
"1042";1
"1043";1
"1044";0
"1045";1
"1046";10
"1047";1
"1048";0
"1049";9
"1050";3
"1051";0
"1052";0
"1053";3
"1054";11
"1055";12
"1056";13
"1057";13
"1058";11
"1059";13
"1060";11
"1061";2
"1062";9
"1063";0
"1064";10
"1065";1
"1066";4
"1067";1
"1068";5
"1069";4
"1070";8
"1071";0
"1072";3
"1073";10
"1074";8
"1075";0
"1076";1
"1077";3
"1078";8
"1079";8
"1080";8
"1081";8
"1082";10
"1083";0
"1084";12
"1085";0
"1086";0
"1087";3
"1088";0
"1089";13
"1090";0
"1091";0
"1092";0
"1093";13
"1094";13
"1095";0
"1096";4
"1097";5
"1098";7
"1099";0
"1100";0
"1101";0
"1102";12
"1103";0
"1104";0
"1105";0
"1106";14
"1107";13
"1108";0
"1109";12
"1110";3
"1111";5
"1112";8
"1113";11
"1114";12
"1115";12
"1116";4
"1117";2
"1118";9
"1119";4
"1120";13
"1121";9
"1122";13
"1123";0
"1124";12
"1125";0
"1126";4
"1127";0
"1128";6
"1129";9
"1130";10
"1131";3
"1132";10
"1133";0
"1134";2
"1135";0
"1136";0
"1137";0
"1138";0
"1139";0
"1140";0
"1141";0
"1142";0
"1143";0
"1144";2
"1145";0
"1146";0
"1147";0
"1148";12
"1149";2
"1150";1
"1151";12
"1152";12
"1153";1
"1154";13
"1155";12
"1156";1
"1157";3
"1158";1
"1159";1
"1160";1
"1161";1
"1162";11
"1163";1
"1164";1
"1165";0
"1166";10
"1167";2
"1168";4
"1169";0
"1170";5
"1171";0
"1172";0
"1173";0
"1174";0
"1175";3
"1176";7
"1177";0
"1178";11
"1179";0
"1180";0
"1181";0
"1182";0
"1183";0
"1184";0
"1185";1
"1186";0
"1187";2
"1188";0
"1189";0
"1190";0
"1191";0
"1192";13
"1193";0
"1194";0
"1195";0
"1196";0
"1197";0
"1198";8
"1199";8
"1200";10
"1201";8
"1202";1
"1203";9
"1204";4
"1205";9
"1206";9
"1207";7
"1208";7
"1209";7
"1210";13
"1211";8
"1212";8
"1213";8
"1214";8
"1215";3
"1216";3
"1217";8
"1218";8
"1219";8
"1220";8
"1221";12
"1222";2
"1223";1
"1224";13
"1225";4
"1226";11
"1227";3
"1228";3
"1229";10
"1230";3
"1231";8
"1232";3
"1233";3
"1234";3
"1235";3
"1236";0
"1237";7
"1238";7
"1239";3
"1240";3
"1241";8
"1242";10
"1243";0
"1244";12
"1245";0
"1246";9
"1247";0
"1248";7
"1249";8
"1250";9
"1251";8
"1252";9
"1253";6
"1254";10
"1255";11
"1256";12
"1257";8
"1258";13
"1259";13
"1260";13
"1261";13
"1262";13
"1263";0
"1264";13
"1265";13
"1266";13
"1267";13
"1268";13
"1269";13
"1270";0
"1271";13
"1272";8
"1273";13
"1274";2
"1275";13
"1276";12
"1277";13
"1278";13
"1279";13
"1280";0
"1281";13
"1282";13
"1283";13
"1284";8
"1285";13
"1286";1
"1287";13
"1288";5
"1289";13
"1290";13
"1291";13
"1292";8
"1293";8
"1294";9
"1295";8
"1296";8
"1297";9
"1298";3
"1299";8
"1300";4
"1301";4
"1302";4
"1303";0
"1304";2
"1305";12
"1306";3
"1307";13
"1308";8
"1309";13
"1310";9
"1311";8
"1312";8
"1313";13
"1314";13
"1315";13
"1316";0
"1317";0
"1318";0
"1319";0
"1320";0
"1321";0
"1322";0
"1323";0
"1324";8
"1325";11
"1326";2
"1327";8
"1328";13
"1329";13
"1330";13
"1331";11
"1332";0
"1333";11
"1334";1
"1335";1
"1336";12
"1337";12
"1338";13
"1339";11
"1340";0
"1341";4
"1342";4
"1343";4
"1344";2
"1345";9
"1346";2
"1347";3
"1348";11
"1349";1
"1350";8
"1351";10
"1352";2
"1353";12
"1354";2
"1355";0
"1356";2
"1357";2
"1358";12
"1359";5
"1360";3
"1361";5
"1362";0
"1363";0
"1364";0
"1365";0
"1366";0
"1367";6
"1368";12
"1369";7
"1370";7
"1371";13
"1372";12
"1373";12
"1374";8
"1375";0
"1376";2
"1377";4
"1378";0
"1379";0
"1380";0
"1381";2
"1382";0
"1383";0
"1384";4
"1385";2
"1386";0
"1387";2
"1388";2
"1389";5
"1390";0
"1391";0
"1392";0
"1393";13
"1394";0
"1395";0
"1396";0
"1397";13
"1398";0
"1399";6
"1400";0
"1401";12
"1402";5
"1403";5
"1404";0
"1405";5
"1406";5
"1407";12
"1408";2
"1409";5
"1410";4
"1411";5
"1412";12
"1413";2
"1414";12
"1415";9
"1416";11
"1417";10
"1418";2
"1419";2
"1420";12
"1421";12
"1422";2
"1423";2
"1424";7
"1425";9
"1426";0
"1427";12
"1428";13
"1429";2
"1430";13
"1431";13
"1432";13
"1433";12
"1434";12
"1435";13
"1436";13
"1437";0
"1438";8
"1439";8
"1440";9
"1441";9
"1442";10
"1443";9
"1444";7
"1445";12
"1446";3
"1447";8
"1448";7
"1449";9
"1450";12
"1451";12
"1452";9
"1453";3
"1454";14
"1455";0
"1456";1
"1457";0
"1458";0
"1459";1
"1460";0
"1461";1
"1462";1
"1463";14
"1464";14
"1465";2
"1466";7
"1467";14
"1468";14
"1469";14
"1470";7
"1471";14
"1472";14
"1473";14
"1474";14
"1475";14
"1476";6
"1477";12
"1478";8
"1479";8
"1480";3
"1481";8
"1482";8
"1483";8
"1484";13
"1485";0
"1486";3
"1487";3
"1488";3
"1489";0
"1490";0
"1491";0
"1492";0
"1493";3
"1494";3
"1495";13
"1496";0
"1497";0
"1498";5
"1499";0
"1500";0
"1501";12
"1502";0
"1503";12
"1504";0
"1505";3
"1506";12
"1507";0
"1508";0
"1509";0
"1510";0
"1511";0
"1512";7
"1513";9
"1514";0
"1515";0
"1516";0
"1517";0
"1518";8
