%%MatrixMarket matrix coordinate integer general
1518 1849 16366
11 1 1
12 1 1
13 1 1
19 1 1
20 1 1
143 1 1
151 1 1
158 1 1
186 1 1
191 1 1
240 1 1
371 1 1
372 1 1
373 1 1
374 1 1
375 1 1
376 1 1
377 1 1
378 1 1
379 1 1
380 1 1
381 1 1
382 1 1
383 1 1
384 1 1
385 1 1
386 1 1
387 1 1
388 1 1
389 1 1
390 1 1
391 1 1
392 1 1
393 1 1
394 1 1
395 1 1
396 1 1
397 1 1
398 1 1
399 1 1
400 1 1
401 1 1
402 1 1
403 1 1
404 1 1
405 1 1
406 1 1
407 1 1
408 1 1
409 1 1
410 1 1
411 1 1
412 1 1
413 1 1
414 1 1
415 1 1
416 1 1
417 1 1
418 1 1
419 1 1
420 1 1
421 1 1
422 1 1
423 1 1
424 1 1
425 1 1
426 1 1
427 1 1
428 1 1
438 1 1
439 1 1
440 1 1
441 1 1
442 1 1
443 1 1
444 1 1
445 1 1
446 1 1
447 1 1
448 1 1
449 1 1
450 1 1
479 1 1
481 1 1
482 1 1
483 1 1
484 1 1
485 1 1
486 1 1
594 1 1
623 1 1
676 1 1
706 1 1
832 1 1
835 1 1
837 1 1
838 1 1
842 1 1
843 1 1
846 1 1
850 1 1
855 1 1
881 1 1
882 1 1
1013 1 1
1062 1 1
1109 1 1
1115 1 1
1118 1 1
1125 1 1
1129 1 1
1130 1 1
1147 1 1
1152 1 1
1160 1 1
1162 1 1
1191 1 1
1228 1 1
1244 1 1
1247 1 1
1248 1 1
1249 1 1
1283 1 1
1304 1 1
1306 1 1
1307 1 1
1309 1 1
1310 1 1
1312 1 1
1315 1 1
1336 1 1
1337 1 1
1345 1 1
1346 1 1
1347 1 1
1362 1 1
1363 1 1
1364 1 1
1365 1 1
1366 1 1
1377 1 1
1384 1 1
1440 1 1
1448 1 1
8 2 1
123 2 1
165 2 1
175 2 1
176 2 1
203 2 1
207 2 1
211 2 1
215 2 1
219 2 1
223 2 1
227 2 1
231 2 1
235 2 1
241 2 1
245 2 1
249 2 1
253 2 1
254 2 1
257 2 1
258 2 1
259 2 1
262 2 1
266 2 1
316 2 1
319 2 1
324 2 1
328 2 1
329 2 1
331 2 1
333 2 1
335 2 1
336 2 1
338 2 1
340 2 1
342 2 1
343 2 1
344 2 1
345 2 1
346 2 1
