"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"devenir";0,333304945303179;-0,590521559751184;0,5706330596032;-0,604068567592703;1,33865798320975;0,446274701739525;0,188050097173486;-0,333171284312142;0,321950225524487;-0,340814483661285;0,75526861323847;0,251787446333415;0,0421931710267958;0,10435473857324;0,0849784825299321;0,0703377850159788;0,194865215524022;0,017398736250263;8,04889050547099e-05;0,000252652744942899;0,000235920870700221;0,000264377797767538;0,00129834996088384;0,000144296913419189;0,000724523547015278;1,10679815683344;0,000887542910042769
"lors";0,539574251938853;-0,716039958670137;-0,335307015856826;0,389297460126886;1,22329860015571;0,874186911887923;0,295751525713609;-0,392475937255438;-0,183788535434734;0,213381786427435;0,670514625372399;0,47915947067656;0,063363902462047;0,0879216858175943;0,0168136199268043;0,0167401823136934;0,0932482834930329;0,0382562678001967;0,000100883418078724;0,000177660905545303;3,89585365793325e-05;5,25146522940208e-05;0,000518540057223878;0,00026480486142944;0,000346511261616002;1,46210314652171;0,000740752928705478
"accidentellement";-0,292449151444547;-4,27449456997028;-8,34262372128373;1,73901236315001;-0,1816696076674;0,478231272067555;-0,0306163061200052;-0,447493978409867;-0,873383699125799;0,182056041515887;-0,019018869754187;0,0500657121057027;0,00133634729238182;0,224941793339811;0,747240464059205;0,0239817850876321;0,000147645280717514;0,000821956940510441;3,50242425688538e-05;0,00748234209397293;0,0285018685529702;0,00123843540681844;1,3515514334552e-05;9,36578026329683e-05;0,000409513309182548;5,45680518732071;0,0121939643118858
"maloney";0,178251806720882;-0,963232649993879;0,503729275856205;-1,27078907063011;0,924607576111824;-6,09119583010275;0,0279112587455257;-0,150826161151993;0,0788755997190786;-0,198984364948869;0,144778119053462;-0,953779633492761;0,00191847643105376;0,0441400666261715;0,010527359013974;0,0494872237090096;0,0147788244011528;0,515285863660258;7,00633001086188e-06;0,000204590328117802;5,59521903758802e-05;0,00035609809526636;0,000188511393561937;0,0081814038898922;0,000220507166482911;2,77589771378068;0,0016991418119896
"évolution";0,0375309382209957;-0,847960062091206;0,586631062099097;-1,65030077441699;-1,53611082166742;0,782867943706173;0,0144343440444205;-0,326124201853964;0,225617449998764;-0,634703268392648;-0,590785979283114;0,301089868157928;3,65424403561471e-05;0,0146977720320111;0,00613458625317018;0,0358593548510724;0,0175267022184124;0,00365721288626109;2,66228632618969e-07;0,000135902271268242;6,50438184947894e-05;0,000514756839699102;0,000445985784805874;0,00011583850381781;0,000189006142699638;4,23485359492716;0,00338963332250134
"substance";0,0152677620369629;-1,19166494859164;-0,203984152707286;-1,71443174241833;-5,79978763216135;2,35763845288059;0,00231231067357607;-0,180478289698511;-0,0308935083218822;-0,259651598414625;-0,878380918817945;0,357065596505302;1,36311583839568e-05;0,0654293094296706;0,00167190393368461;0,0872328291680129;0,563173989656774;0,0747637244552076;4,03866771742096e-08;0,000246034317951188;7,20908615707677e-06;0,000509246152047995;0,00582789261867836;0,000963034333273157;0,000173255630808001;2,82069905633611;0,00137848125422223
"karim";3,96762081974333;4,19509717331053;-2,59513992357795;-1,87581774356291;-0,06860344794366;-0,386288672691892;0,599860060020514;0,634251950098582;-0,39235624094235;-0,283602742137538;-0,0103720769374731;-0,0584025432151031;0,433355029409236;0,381724097725941;0,127391819529033;0,0491611869673917;3,70946957678012e-05;0,000944848076984147;0,00347122711560325;0,00388067040650894;0,00148506090913962;0,000775896848305504;1,03780222045391e-06;3,29038453473128e-05;0,000220507166482911;4,11108061205074;0,00372678804824244
"vigi";4,24409179497293;4,56873693618321;-2,84138708170852;-1,97399291341315;-0,183897377266823;-0,506426110950868;0,593442388451402;0,638836832611911;-0,397305152136753;-0,276019258280326;-0,0257139817108664;-0,0708124930786882;0,427274449877456;0,390132111500915;0,131593564921422;0,04691223515794;0,000229680890665314;0,0013993426854562;0,00397184457864533;0,00460272484940347;0,00178026031931645;0,000859238814157741;7,45716546099584e-06;5,65529009598282e-05;0,000220507166482911;4,42872852674855;0,00432494737897163
"rythmé";-1,89619415920848;1,65240925790419;-0,380686966052333;0,742151011777076;0,0874794493935712;0,122258174146;-0,714435942991429;0,622584222530954;-0,1434328073712;0,279622925408823;0,0329599490729132;0,0460636551959785;0,583558119700174;0,349169059549306;0,0161618467850761;0,0453691492684599;0,000355604293082518;0,000557993108289351;0,00464380670549914;0,00352649899448438;0,000187173577287993;0,000711365981904276;9,88372394752867e-06;1,93047568740293e-05;0,00129154197511419;1,69312296031156;0,00370241863941099
"unir";0,160580977845297;-0,743800247372578;0,660048558478122;-1,09190727358012;-3,44757449552386;0,770169813195649;0,0419028999135677;-0,194091403225646;0,172236768359008;-0,284928400696401;-0,899629401744462;0,200972425450538;0,00304119525661385;0,0514103726472566;0,0353056608095286;0,0713649863059875;0,40134682613782;0,016091021295441;1,34028392614554e-05;0,000287555215998106;0,00022644377516331;0,000619698051743692;0,00617782968612628;0,000308305730953033;0,000519766892424004;1,98618500497824;0,0020504444612067
