"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,902068187889106;26,6244614408021;26,6244614408021
"facteur 2";0,792216393520233;23,3821956091902;50,0066570499923
"facteur 3";0,666198467507253;19,662787855954;69,6694449059462
"facteur 4";0,559379213709527;16,5100271865771;86,1794720925234
"facteur 5";0,468255802765738;13,8205279074766;100
