%%MatrixMarket matrix coordinate integer general
1202 910 6846
2 1 1
10 1 1
13 1 1
18 1 1
19 1 1
27 1 1
29 1 1
40 1 1
44 1 1
45 1 1
46 1 1
47 1 1
52 1 1
53 1 1
58 1 1
60 1 1
65 1 1
70 1 1
72 1 1
75 1 1
84 1 1
91 1 1
94 1 1
101 1 1
108 1 1
111 1 1
113 1 1
114 1 1
121 1 1
123 1 1
125 1 1
129 1 1
130 1 1
131 1 1
142 1 1
145 1 1
147 1 1
149 1 1
153 1 1
155 1 1
161 1 1
168 1 1
169 1 1
177 1 1
178 1 1
182 1 1
184 1 1
188 1 1
194 1 1
200 1 1
207 1 1
211 1 1
215 1 1
217 1 1
227 1 1
230 1 1
234 1 1
242 1 1
244 1 1
245 1 1
257 1 1
260 1 1
266 1 1
269 1 1
274 1 1
277 1 1
284 1 1
288 1 1
294 1 1
295 1 1
301 1 1
302 1 1
304 1 1
306 1 1
309 1 1
310 1 1
312 1 1
318 1 1
326 1 1
336 1 1
338 1 1
339 1 1
340 1 1
341 1 1
346 1 1
352 1 1
359 1 1
360 1 1
361 1 1
366 1 1
368 1 1
371 1 1
372 1 1
374 1 1
376 1 1
394 1 1
402 1 1
405 1 1
414 1 1
417 1 1
419 1 1
420 1 1
436 1 1
447 1 1
474 1 1
476 1 1
485 1 1
494 1 1
495 1 1
496 1 1
500 1 1
501 1 1
510 1 1
515 1 1
518 1 1
521 1 1
523 1 1
527 1 1
532 1 1
540 1 1
541 1 1
545 1 1
550 1 1
561 1 1
564 1 1
565 1 1
571 1 1
574 1 1
581 1 1
585 1 1
586 1 1
587 1 1
590 1 1
596 1 1
605 1 1
606 1 1
615 1 1
618 1 1
620 1 1
621 1 1
622 1 1
623 1 1
633 1 1
635 1 1
636 1 1
646 1 1
649 1 1
657 1 1
659 1 1
662 1 1
680 1 1
703 1 1
706 1 1
714 1 1
715 1 1
724 1 1
732 1 1
745 1 1
753 1 1
755 1 1
763 1 1
767 1 1
772 1 1
780 1 1
790 1 1
800 1 1
801 1 1
804 1 1
805 1 1
817 1 1
820 1 1
826 1 1
833 1 1
846 1 1
848 1 1
869 1 1
878 1 1
883 1 1
885 1 1
893 1 1
897 1 1
932 1 1
936 1 1
937 1 1
938 1 1
939 1 1
943 1 1
953 1 1
954 1 1
957 1 1
958 1 1
964 1 1
965 1 1
966 1 1
967 1 1
969 1 1
972 1 1
973 1 1
974 1 1
977 1 1
978 1 1
983 1 1
987 1 1
991 1 1
995 1 1
1001 1 1
1014 1 1
1017 1 1
1029 1 1
1030 1 1
1031 1 1
1032 1 1
1037 1 1
1082 1 1
1083 1 1
1084 1 1
1139 1 1
1140 1 1
1154 1 1
1159 1 1
1160 1 1
1162 1 1
1171 1 1
1172 1 1
1174 1 1
1181 1 1
1183 1 1
1190 1 1
1193 1 1
1195 1 1
1 2 1
7 2 1
11 2 1
14 2 1
24 2 1
27 2 1
33 2 1
36 2 1
37 2 1
39 2 1
42 2 1
48 2 1
50 2 1
57 2 1
60 2 1
62 2 1
75 2 1
76 2 1
79 2 1
80 2 1
87 2 1
92 2 1
95 2 1
337 2 1
338 2 1
395 2 1
401 2 1
403 2 1
404 2 1
405 2 1
412 2 1
461 2 1
462 2 1
468 2 1
471 2 1
474 2 1
478 2 1
482 2 1
488 2 1
491 2 1
497 2 1
505 2 1
511 2 1
512 2 1
515 2 1
525 2 1
529 2 1
530 2 1
539 2 1
550 2 1
557 2 1
560 2 1
562 2 1
571 2 1
582 2 1
589 2 1
590 2 1
598 2 1
603 2 1
609 2 1
615 2 1
626 2 1
628 2 1
632 2 1
637 2 1
649 2 1
663 2 1
673 2 1
674 2 1
693 2 1
707 2 1
708 2 1
714 2 1
717 2 1
720 2 1
725 2 1
727 2 1
728 2 1
729 2 1
736 2 1
742 2 1
744 2 1
751 2 1
754 2 1
755 2 1
768 2 1
772 2 1
776 2 1
784 2 1
789 2 1
796 2 1
802 2 1
809 2 1
813 2 1
814 2 1
815 2 1
819 2 1
833 2 1
834 2 1
836 2 1
840 2 1
843 2 1
846 2 1
856 2 1
866 2 1
867 2 1
869 2 1
871 2 1
872 2 1
882 2 1
884 2 1
885 2 1
887 2 1
889 2 1
890 2 1
934 2 1
936 2 1
940 2 1
942 2 1
947 2 1
990 2 1
1053 2 1
1054 2 1
1055 2 1
1057 2 1
1058 2 1
1059 2 1
1071 2 1
1072 2 1
1073 2 1
1075 2 1
1076 2 1
1077 2 1
1084 2 1
1085 2 1
1086 2 1
1087 2 1
1088 2 1
1089 2 1
1090 2 1
1091 2 1
1122 2 1
1123 2 1
1124 2 1
1126 2 1
1127 2 1
1128 2 1
1129 2 1
1130 2 1
1131 2 1
1132 2 1
1133 2 1
1134 2 1
1135 2 1
1136 2 1
1137 2 1
1138 2 1
1139 2 1
1140 2 1
1142 2 1
1143 2 1
1144 2 1
1145 2 1
1158 2 1
1174 2 1
1175 2 1
1192 2 1
1194 2 1
1196 2 1
1197 2 1
1199 2 1
1201 2 1
349 3 1
353 3 1
354 3 1
356 3 1
359 3 1
360 3 1
364 3 1
366 3 1
376 3 1
379 3 1
381 3 1
383 3 1
385 3 1
393 3 1
395 3 1
419 3 1
420 3 1
421 3 1
426 3 1
428 3 1
429 3 1
430 3 1
431 3 1
435 3 1
436 3 1
437 3 1
444 3 1
446 3 1
449 3 1
457 3 1
458 3 1
459 3 1
461 3 1
896 3 1
897 3 1
899 3 1
900 3 1
903 3 1
908 3 1
909 3 1
914 3 1
924 3 1
925 3 1
927 3 1
929 3 1
931 3 1
933 3 1
934 3 1
1038 3 1
1039 3 1
1040 3 1
1041 3 1
1042 3 1
1043 3 1
1051 3 1
1060 3 1
1067 3 1
1068 3 1
1070 3 1
1078 3 1
1079 3 1
1080 3 1
1081 3 1
1082 3 1
1084 3 1
1085 3 1
1089 3 1
1091 3 1
1092 3 1
1093 3 1
1098 3 1
1099 3 1
1100 3 1
1103 3 1
1106 3 1
1109 3 1
1110 3 1
1111 3 1
1112 3 1
1113 3 1
1114 3 1
1115 3 1
1116 3 1
1128 3 1
1129 3 1
1136 3 1
1137 3 1
1140 3 1
1143 3 1
1146 3 1
1148 3 1
1151 3 1
418 4 1
419 4 1
420 4 1
425 4 1
426 4 1
427 4 1
428 4 1
429 4 1
430 4 1
431 4 1
435 4 1
436 4 1
437 4 1
446 4 1
447 4 1
448 4 1
449 4 1
457 4 1
458 4 1
459 4 1
460 4 1
461 4 1
896 4 1
897 4 1
899 4 1
902 4 1
903 4 1
907 4 1
908 4 1
909 4 1
913 4 1
914 4 1
924 4 1
926 4 1
927 4 1
928 4 1
929 4 1
930 4 1
931 4 1
933 4 1
934 4 1
1040 4 1
1041 4 1
1042 4 1
1049 4 1
1051 4 1
1052 4 1
1059 4 1
1060 4 1
1067 4 1
1069 4 1
1070 4 1
1077 4 1
1078 4 1
1082 4 1
1083 4 1
1084 4 1
1090 4 1
1091 4 1
1092 4 1
1093 4 1
1103 4 1
1105 4 1
1106 4 1
1112 4 1
1113 4 1
1114 4 1
1115 4 1
1118 4 1
1130 4 1
1138 4 1
1139 4 1
1145 4 1
1147 4 1
1148 4 1
1151 4 1
419 5 1
420 5 1
421 5 1
426 5 1
427 5 1
428 5 1
429 5 1
430 5 1
432 5 1
435 5 1
436 5 1
437 5 1
441 5 1
442 5 1
443 5 1
444 5 1
445 5 1
447 5 1
449 5 1
457 5 1
458 5 1
459 5 1
460 5 1
461 5 1
897 5 1
899 5 1
900 5 1
903 5 1
908 5 1
909 5 1
914 5 1
924 5 1
925 5 1
927 5 1
929 5 1
931 5 1
933 5 1
934 5 1
1039 5 1
1040 5 1
1041 5 1
1042 5 1
1043 5 1
1058 5 1
1060 5 1
1067 5 1
1068 5 1
1069 5 1
1070 5 1
1076 5 1
1078 5 1
1080 5 1
1081 5 1
1082 5 1
1083 5 1
1084 5 1
1089 5 1
1091 5 1
1092 5 1
1093 5 1
1094 5 1
1099 5 1
1100 5 1
1103 5 1
1106 5 1
1109 5 1
1111 5 1
1112 5 1
1113 5 1
1114 5 1
1115 5 1
1116 5 1
1128 5 1
1129 5 1
1137 5 1
1138 5 1
1143 5 1
1144 5 1
1148 5 1
1151 5 1
105 6 1
107 6 1
110 6 1
112 6 1
118 6 1
119 6 1
120 6 1
122 6 1
127 6 1
128 6 1
132 6 1
133 6 1
136 6 1
138 6 1
141 6 1
143 6 1
144 6 1
148 6 1
150 6 1
151 6 1
152 6 1
157 6 1
158 6 1
159 6 1
160 6 1
165 6 1
166 6 1
172 6 1
174 6 1
175 6 1
179 6 1
181 6 1
183 6 1
185 6 1
191 6 1
192 6 1
195 6 1
196 6 1
197 6 1
198 6 1
199 6 1
202 6 1
203 6 1
206 6 1
208 6 1
209 6 1
210 6 1
214 6 1
220 6 1
224 6 1
225 6 1
226 6 1
231 6 1
232 6 1
236 6 1
238 6 1
239 6 1
241 6 1
243 6 1
250 6 1
252 6 1
253 6 1
254 6 1
256 6 1
258 6 1
259 6 1
261 6 1
262 6 1
263 6 1
264 6 1
265 6 1
268 6 1
272 6 1
273 6 1
276 6 1
280 6 1
281 6 1
283 6 1
289 6 1
290 6 1
296 6 1
297 6 1
298 6 1
299 6 1
300 6 1
303 6 1
305 6 1
307 6 1
311 6 1
313 6 1
314 6 1
315 6 1
316 6 1
317 6 1
320 6 1
321 6 1
324 6 1
329 6 1
330 6 1
331 6 1
350 6 1
352 6 1
353 6 1
357 6 1
358 6 1
359 6 1
105 7 1
107 7 1
110 7 1
112 7 1
118 7 1
119 7 1
120 7 1
122 7 1
127 7 1
128 7 1
132 7 1
133 7 1
136 7 1
138 7 1
141 7 1
143 7 1
144 7 1
148 7 1
150 7 1
151 7 1
152 7 1
157 7 1
158 7 1
159 7 1
160 7 1
165 7 1
166 7 1
172 7 1
174 7 1
175 7 1
179 7 1
181 7 1
183 7 1
185 7 1
191 7 1
192 7 1
195 7 1
196 7 1
197 7 1
198 7 1
199 7 1
202 7 1
203 7 1
206 7 1
208 7 1
209 7 1
210 7 1
214 7 1
220 7 1
224 7 1
225 7 1
226 7 1
231 7 1
232 7 1
236 7 1
238 7 1
239 7 1
241 7 1
243 7 1
250 7 1
252 7 1
253 7 1
254 7 1
256 7 1
258 7 1
259 7 1
261 7 1
262 7 1
263 7 1
264 7 1
265 7 1
268 7 1
272 7 1
273 7 1
276 7 1
280 7 1
281 7 1
283 7 1
289 7 1
290 7 1
296 7 1
297 7 1
298 7 1
299 7 1
300 7 1
303 7 1
305 7 1
307 7 1
311 7 1
313 7 1
314 7 1
315 7 1
316 7 1
317 7 1
320 7 1
321 7 1
324 7 1
329 7 1
330 7 1
331 7 1
350 7 1
352 7 1
353 7 1
357 7 1
358 7 1
359 7 1
426 7 1
1102 7 1
419 8 1
431 8 1
446 8 1
457 8 1
459 8 1
896 8 1
897 8 1
908 8 1
924 8 1
925 8 1
927 8 1
931 8 1
933 8 1
1040 8 1
1041 8 1
1042 8 1
1060 8 1
1067 8 1
1068 8 1
1070 8 1
1078 8 1
1079 8 1
1080 8 1
1081 8 1
1082 8 1
1084 8 1
1089 8 1
1091 8 1
1092 8 1
1093 8 1
1094 8 1
1095 8 1
1098 8 1
1099 8 1
1100 8 1
1102 8 1
1103 8 1
1106 8 1
1108 8 1
1109 8 1
1115 8 1
1128 8 1
1129 8 1
1136 8 1
1137 8 1
1140 8 1
1143 8 1
1151 8 1
2 9 1
4 9 1
34 9 1
36 9 1
43 9 1
77 9 1
92 9 1
96 9 1
106 9 1
135 9 1
247 9 1
275 9 1
348 9 1
349 9 1
353 9 1
354 9 1
356 9 1
359 9 1
361 9 1
363 9 1
365 9 1
366 9 1
375 9 1
376 9 1
379 9 1
380 9 1
381 9 1
382 9 1
383 9 1
384 9 1
385 9 1
393 9 1
395 9 1
406 9 1
480 9 1
518 9 1
528 9 1
529 9 1
556 9 1
557 9 1
560 9 1
566 9 1
579 9 1
599 9 1
602 9 1
604 9 1
623 9 1
652 9 1
674 9 1
675 9 1
680 9 1
699 9 1
708 9 1
720 9 1
729 9 1
739 9 1
745 9 1
787 9 1
799 9 1
802 9 1
814 9 1
820 9 1
831 9 1
947 9 1
950 9 1
952 9 1
1002 9 1
1051 9 1
1054 9 1
1072 9 1
1086 9 1
1123 9 1
1132 9 1
1148 9 1
1174 9 1
1176 9 1
1197 9 1
31 10 1
38 10 1
51 10 1
58 10 1
59 10 1
80 10 1
100 10 1
186 10 1
355 10 1
361 10 1
362 10 1
377 10 1
384 10 1
400 10 1
406 10 1
431 10 1
453 10 1
467 10 1
474 10 1
513 10 1
528 10 1
552 10 1
558 10 1
569 10 1
570 10 1
598 10 1
622 10 1
633 10 1
636 10 1
640 10 1
644 10 1
667 10 1
675 10 1
690 10 1
699 10 1
700 10 1
710 10 1
712 10 1
728 10 1
734 10 1
740 10 1
747 10 1
749 10 1
752 10 1
766 10 1
792 10 1
793 10 1
798 10 1
816 10 1
819 10 1
821 10 1
822 10 1
824 10 1
835 10 1
845 10 1
863 10 1
906 10 1
921 10 1
930 10 1
951 10 1
1001 10 1
1035 10 1
1069 10 1
1182 10 1
1184 10 1
1191 10 1
22 11 1
24 11 1
25 11 1
26 11 1
93 11 1
342 11 1
354 11 1
355 11 1
356 11 1
411 11 1
438 11 1
440 11 1
466 11 1
470 11 1
473 11 1
479 11 1
489 11 1
498 11 1
504 11 1
520 11 1
548 11 1
551 11 1
563 11 1
570 11 1
573 11 1
588 11 1
592 11 1
593 11 1
645 11 1
660 11 1
670 11 1
676 11 1
681 11 1
718 11 1
738 11 1
