*provider_wat;2;24;4;46;5;100
*user_BTLVRadioTV;13;0;1;1;0;0
*user_NURÉATVAucoeurdelinexpliqué;2;0;1;4;0;0
*id_aPJbOb5lAa4;1;33;6;4;0;0
*user_BTLVNuméro1surleMystèreetlInexpliqué;41;57;13;18;0;1
*user_shamballah13;0;0;0;3;0;0
*user_Gentside;0;0;0;3;0;0
*id_weCpNpgemig;5;24;3;1;0;0
*user_ÉNIGMESEN7SECONDES;0;0;1;0;0;0
*user_ExtraterrestresTV;0;4;0;0;2;0
*user_INTROCRATE;1;0;1;10;0;0
*user_LesZinzinsdelespace;0;0;0;0;43;0
*user_androbate;0;3;3;0;0;0
*user_Lavéritéestailleurs;1;1;17;10;0;0
*user_noriko;1;2;2;12;0;0
*user_MikeCrissBlog;0;0;0;0;0;100
*user_BTLVBobVousDitTouteLaVérité;30;34;4;1;0;3
*user_secureteam10;0;13;4;0;0;0
*provider_dailymotion;3;4;7;28;0;0
*user_bySankahOfficiel;0;2;16;0;0;0
*user_MrSamPointdinterrogation;2;2;2;4;0;0
*user_Introcrate;2;1;2;14;0;0
*user_Shamballahtreize;0;1;1;6;0;0
*id_5pggPAvOhM;3;34;3;1;0;3
*user_Brut;1;0;0;0;0;0
*user_LeHuffPost;0;0;3;3;0;0
*provider_youtube;189;174;130;86;45;5
*user_ODHTv;1;22;2;34;5;0
*user_TrèsCurieuxYouCuriousFrench;0;0;16;4;0;0
*user_odezenne;0;1;0;0;0;0
*user_BTLVLemédiacomplémentaire;30;0;6;2;0;1
*user_FuriousJumper;0;1;5;0;0;0
*user_Scicos;0;0;28;5;0;0
*user_BobVousDitTouteLaVérité;69;57;10;7;0;0
*user_GillusZG;0;1;3;17;0;0
*id_xp18wTH8Kd0;24;54;6;0;0;0
