"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"devenir";0,0881219583310573;1,0126767984881;-0,687745817264604;0,583818973814158;0,40784329305546;-0,161415978337473;0,0617051234612392;0,709100751509487;-0,481576231032383;0,408804145305974;0,285581723641247;-0,113027366397283;0,00112515074724044;0,118699114151033;0,0394990299542514;0,0200589151894819;0,00833014107106681;0,00114479115896958;5,62627278066826e-06;0,000743009256843921;0,000342695514594236;0,000246949934360201;0,000120514458619543;1,88775465566483e-05;0,000724523547015278;1,46089133942084;0,001546280693926
"lors";-0,0159742767564172;0,973188462316863;-0,666001166403885;0,448167138563912;1,24328467650324;-0,0548221478332196;-0,00901405301102538;0,549156154160057;-0,375814812207862;0,252894225285772;0,701567535900717;-0,0309353440085099;3,7886314326678e-05;0,112330366832653;0,0379557878255838;0,0121123543060494;0,0793239596444853;0,000135314030550042;8,84218836603161e-08;0,000328179354703206;0,000153697687515032;6,95980981248768e-05;0,000535622134355189;1,04142847136624e-06;0,000346511261616002;1,44317552951049;0,00072169827370473
"accidentellement";-0,262784924288926;2,31498399772919;-3,61774752000662;-7,24802057359689;0,431498276732287;0,92967775310452;-0,0309478878359372;0,272633086915373;-0,426058095877699;-0,853591309894236;0,0508170714353029;0,109487113480723;0,00192623475321567;0,119417405813978;0,210413166135096;0,595190176188907;0,00179510445959108;0,00731078456686038;2,82793168573311e-05;0,0021946436234572;0,00535974996190527;0,0215132911973126;7,62475954228424e-05;0,000353942649866974;0,000409513309182548;3,32954562564569;0,00453981297692023
"maloney";-0,205164634141321;1,90550302447005;-0,50882368533664;4,62335393952894;5,30399060940133;0,813426235914063;-0,0278932156791141;0,259063200932263;-0,069177267598471;0,628569388364138;0,721105538716384;0,110589593242334;0,000883361399599462;0,0608717836269153;0,00313152683299543;0,182203325903221;0,204062021332158;0,00421076066801243;9,28170388144259e-06;0,000800648682748513;5,70896455919647e-05;0,00471342925031042;0,00620337737257277;0,000145901265991912;0,000220507166482911;3,83859613949956;0,00324913347787892
"évolution";-0,282057608326463;0,514252656604372;-0,731979559958498;0,701448659862776;-0,48465214748012;-1,23595176988443;-0,159318960309409;0,290473279812155;-0,413455333299673;0,396210092905622;-0,273753566536962;-0,698121749450027;0,00208849233722202;0,00554592076789953;0,00810668386245031;0,00524635442065726;0,00213128144749181;0,012160490248684;1,50366661360551e-05;4,99837696943747e-05;0,000101268371623318;9,29967344318699e-05;4,4395218911405e-05;0,000288721394389123;0,000189006142699638;3,43210453412078;0,00222636790671899
"substance";-1,02413759167556;-2,31156781800525;-0,289381324521072;-0,323912165491361;-0,0165359464195421;0,196902004872092;-0,398045142574713;-0,898422584199509;-0,112472026721522;-0,125892912380798;-0,00642692271397414;0,0765286688425628;0,0747251422355889;0,304107225654843;0,00343858066562101;0,0030360802939672;6,73335514743172e-06;0,000837608739243067;0,000181720520924763;0,000925764743260564;1,45086952401523e-05;1,81778232869165e-05;4,73745907054596e-08;6,71719002597487e-06;0,000173255630808001;2,08335876142786;0,000751995920885185
"karim";4,95320218290216;-1,31896555042125;-0,0315731876013228;-0,160919251486584;0,113668708365872;-0,145251150732163;0,965208430734562;-0,257020937588526;-0,00615252633198695;-0,0313576172477865;0,0221501145267533;-0,028304444293537;0,922969236265657;0,052281175553184;2,16142443020046e-05;0,000395676010816306;0,00016800423835068;0,000240682805979333;0,00540996954017788;0,000383609729481376;2,19816135679896e-07;5,71003428864445e-06;2,84907944025701e-06;4,65223743969513e-06;0,000220507166482911;2,86702561993597;0,00181253272444746
"vigi";5,8546120868745;-1,486789107583;0,0638686067228875;-0,295763946667874;0,134089040684718;0,119190607996285;0,967595222319223;-0,245722520253529;0,0105556026264829;-0,0488810834063116;0,0221609755192449;0,0196987026862265;0,944954336593926;0,0486829221723241;6,48153004044113e-05;0,000979520741307669;0,000171326448930417;0,000118765261931928;0,00755821007448225;0,000487440319829649;8,99492596410775e-07;1,9289153726253e-05;3,96469037083749e-06;3,13261323804281e-06;0,000220507166482911;3,34912876128827;0,00247335467688826
"rythmé";-1,07936769045456;-2,4878321409956;-0,0209586725306886;-0,260254291274815;0,292106118273284;0,0554592433771002;-0,393842829283855;-0,907767443715479;-0,00764746152818786;-0,0949623444498063;0,106584531934086;0,0202361303888766;0,185286617607923;0,786340599107961;4,02643647054351e-05;0,00437531799446586;0,0046903991912977;0,00014833508828117;0,00150469110282204;0,00799375206276894;5,67330418150711e-07;8,74791035188286e-05;0,0001102020903336;3,97243139752332e-06;0,00129154197511419;1,39439725195381;0,00251120149776375
"unir";-0,769672210400338;-0,762233718214784;0,486490757004943;-0,3589508796083;0,223536367250869;0,828347771530674;-0,510282875038719;-0,505351249436149;0,322537177268127;-0,237979862555942;0,148201765134737;0,549184024935407;0,111699288947612;0,0875141811117189;0,0257203020205148;0,0098677340986649;0,00325655522271567;0,0392333145805785;0,000307907470125435;0,000301984689857563;0,000123014923129485;6,69697467484941e-05;2,59719758538763e-05;0,000356643266810435;0,000519766892424004;1,28061838702214;0,00085240910308573
