"";"x"
"299";6
"300";6
"301";4
"302";6
"303";6
"304";3
"305";6
"306";6
"307";6
"308";0
"309";0
"310";0
"311";0
"312";4
"313";4
"314";4
"315";3
"316";3
"317";3
"318";4
"319";6
"320";6
"321";4
"322";6
"323";6
"324";3
"325";3
"326";3
"327";6
"328";6
"329";3
"330";3
"331";6
"332";6
"333";6
"334";2
"335";6
"336";6
"337";6
"338";6
"339";6
"340";6
"341";6
"342";6
"343";6
"344";6
"345";6
"346";6
"347";6
"348";6
"349";6
"350";6
"351";6
"352";6
"353";6
"354";6
"355";6
"356";6
"357";6
"358";2
"359";2
"360";6
"361";6
"362";6
"363";6
"364";6
"365";6
"366";6
"367";6
"368";6
"369";6
"370";6
"371";6
"372";6
"373";6
"374";6
"375";6
"376";6
"377";6
"378";6
"379";6
"380";6
"381";6
"382";7
"383";7
"384";7
"385";7
"386";7
"387";7
"388";7
"389";7
"390";7
"391";7
"392";7
"393";7
"394";7
"395";7
"396";7
"397";7
"398";7
"399";7
"400";7
"401";7
"402";7
"403";7
"404";7
"405";7
"406";7
"407";7
"408";7
"409";7
"410";7
"411";7
"412";7
"413";7
"414";7
"415";7
"416";7
"417";7
"418";7
"419";7
"420";7
"421";7
"422";7
"423";7
"424";7
"425";7
"426";7
"427";7
"428";7
"429";7
"430";7
"431";7
"432";7
"433";7
"434";7
"435";7
"436";7
"437";7
"438";7
"439";7
"440";4
"441";4
"442";4
"443";4
"444";4
"445";4
"446";4
"447";4
"448";4
"449";7
"450";7
"451";7
"452";7
"453";7
"454";7
"455";7
"456";7
"457";7
"458";7
"459";7
"460";7
"461";7
"462";2
"463";2
"464";2
"465";2
"466";2
"467";2
"468";1
"469";2
"470";2
"471";2
"472";2
"473";2
"474";2
"475";2
"476";2
"477";2
"478";2
"479";2
"480";5
"481";2
"482";2
"483";2
"484";2
"485";2
"486";2
"487";2
"488";2
"489";2
"490";4
"491";2
"492";2
"493";7
"494";7
"495";7
"496";7
"497";7
"498";7
"499";0
"500";2
"501";1
"502";2
"503";2
"504";0
"505";0
"506";7
"507";0
"508";0
"509";7
"510";5
"511";0
"512";0
"513";0
"514";7
"515";0
"516";0
"517";0
"518";7
"519";0
"520";0
"521";0
"522";7
"523";0
"524";0
"525";0
"526";7
"527";0
"528";0
"529";0
"530";7
"531";0
"532";0
"533";7
"534";0
"535";0
"536";0
"537";7
"538";1
"539";1
"540";1
"541";0
"542";0
"543";0
"544";7
"545";0
"546";0
"547";0
"548";7
"549";0
"550";0
"551";0
"552";7
"553";2
"554";2
"555";1
"556";1
"557";2
"558";2
"559";1
"560";1
"561";0
"562";2
"563";1
"564";2
"565";1
"566";1
"567";1
"568";1
"569";1
"570";1
"571";1
"572";1
"573";1
"574";1
"575";1
"576";1
"577";1
"578";1
"579";1
"580";1
"581";1
"582";2
"583";2
"584";2
"585";2
"586";1
"587";1
"588";1
"589";1
"590";1
"591";1
"592";1
"593";1
"594";1
"595";1
"596";2
"597";2
"598";1
"599";1
"600";1
"601";1
"602";1
"603";1
"604";1
"605";1
"606";5
"607";5
"608";5
"609";1
"610";1
"611";3
"612";0
"613";0
"614";3
"615";0
"616";3
"617";3
"618";3
"619";3
"620";3
"621";0
"622";4
"623";4
"624";4
"625";4
"626";0
"627";0
"628";0
"629";0
"630";0
"631";0
"632";2
"633";0
"634";0
"635";4
"636";0
"637";0
"638";3
"639";3
"640";3
"641";3
"642";4
"643";3
"644";0
"645";3
"646";3
"647";4
"648";4
"649";3
"650";0
"651";3
"652";0
"653";3
"654";3
"655";3
"656";0
"657";3
"658";3
"659";0
"660";4
"661";0
"662";3
"663";0
"664";3
"665";3
"666";0
"667";0
"668";0
"669";0
"670";3
"671";4
"672";3
"673";0
"674";0
"675";0
"676";3
"677";2
"678";3
"679";5
"680";0
"681";4
"682";4
"683";4
"684";4
"685";4
"686";4
"687";4
"688";2
"689";4
"690";2
"691";4
"692";4
"693";4
"694";4
"695";1
"696";2
"697";2
"698";1
"699";1
"700";1
"701";1
"702";1
"703";1
"704";1
"705";1
"706";1
"707";2
"708";1
"709";1
"710";1
"711";1
"712";1
"713";2
"714";1
"715";1
"716";1
"717";1
"718";4
"719";4
"720";4
"721";4
"722";3
"723";4
"724";4
"725";4
"726";4
"727";4
"728";0
"729";0
"730";0
"731";0
"732";1
"733";0
"734";0
"735";1
"736";0
"737";0
"738";1
"739";0
"740";0
"741";2
"742";0
"743";0
"744";1
"745";0
"746";0
"747";2
"748";1
"749";1
"750";1
"751";2
"752";1
"753";2
"754";3
"755";0
"756";4
"757";5
"758";0
"759";2
"760";0
"761";0
"762";0
"763";4
"764";4
"765";0
"766";4
"767";2
"768";5
"769";4
"770";0
"771";0
"772";1
"773";2
"774";3
"775";0
"776";3
"777";3
"778";4
"779";0
"780";0
"781";4
"782";5
"783";3
"784";0
"785";0
"786";3
"787";0
"788";0
"789";3
"790";0
"791";0
"792";2
"793";3
"794";3
"795";3
"796";4
"797";1
"798";1
"799";3
"800";3
"801";0
"802";3
"803";3
"804";3
"805";0
"806";4
"807";0
"808";3
"809";0
"810";5
"811";0
"812";4
"813";4
"814";0
"815";0
"816";4
"817";2
"818";0
"819";0
"820";1
"821";1
"822";1
"823";1
"824";1
"825";1
"826";2
"827";2
"828";1
"829";2
"830";1
"831";1
"832";1
"833";1
"834";1
"835";1
"836";2
"837";1
"838";1
"839";1
"840";4
"841";1
"842";4
"843";1
"844";1
"845";1
"846";1
"847";1
"848";1
"849";3
"850";3
"851";0
"852";0
"853";0
"854";0
"855";0
"856";0
"857";0
"858";0
"859";3
"860";0
"861";4
"862";0
"863";0
"864";3
"865";0
"866";0
"867";6
"868";3
"869";3
"870";0
"871";0
"872";4
"873";4
"874";0
"875";0
"876";5
"877";2
"878";2
"879";1
"880";1
"881";1
"882";1
"883";2
"884";4
"885";2
"886";1
"887";4
"888";4
"889";2
"890";2
"891";2
"892";2
"893";4
"894";2
"895";4
"896";1
"897";4
"898";4
"899";2
"900";2
"901";2
"902";4
"903";5
"904";0
"905";5
"906";2
"907";2
"908";2
"909";2
"910";2
"911";2
"912";4
"913";4
"914";4
"915";4
"916";4
"917";4
"918";1
"919";4
"920";2
"921";4
"922";4
"923";3
"924";1
"925";1
"926";1
"927";2
"928";1
"929";1
"930";1
"931";1
"932";1
"933";1
"934";1
"935";1
"936";1
"937";1
"938";1
"939";1
"940";1
"941";1
"942";1
"943";1
"944";2
"945";2
"946";2
"947";2
"948";1
"949";1
"950";2
"951";1
"952";1
"953";1
"954";1
"955";1
"956";1
"957";0
"958";1
"959";1
"960";2
"961";5
"962";0
"963";2
"964";2
"965";5
"966";5
"967";2
"968";4
"969";2
"970";4
"971";4
"972";4
"973";4
"974";4
"975";2
"976";2
"977";1
"978";5
"979";4
"980";4
"981";4
"982";3
"983";4
"984";3
"985";4
"986";3
"987";4
"988";3
"989";3
"990";3
"991";3
"992";0
"993";5
"994";0
"995";0
"996";0
"997";0
"998";0
"999";0
"1000";0
"1001";0
"1002";1
"1003";0
"1004";0
"1005";0
"1006";0
"1007";1
"1008";4
"1009";4
"1010";4
"1011";4
"1012";4
"1013";4
"1014";2
"1015";4
"1016";2
"1017";2
"1018";4
"1019";4
"1020";2
"1021";2
"1022";2
"1023";2
"1024";4
"1025";4
"1026";4
"1027";4
"1028";4
"1029";4
"1030";4
"1031";4
"1032";4
"1033";4
"1034";4
"1035";4
"1036";4
"1037";4
"1038";4
"1039";2
"1040";4
"1041";2
"1042";4
"1043";2
"1044";2
"1045";2
"1046";2
"1047";1
"1048";2
"1049";5
"1050";2
"1051";3
"1052";4
"1053";4
"1054";4
"1055";2
"1056";4
"1057";4
"1058";3
"1059";3
"1060";3
"1061";3
"1062";3
"1063";3
"1064";3
"1065";3
"1066";3
"1067";3
"1068";3
"1069";2
"1070";2
"1071";0
"1072";2
"1073";2
"1074";2
"1075";4
"1076";4
"1077";4
"1078";4
"1079";4
"1080";4
"1081";4
"1082";4
"1083";2
"1084";1
"1085";2
"1086";4
"1087";4
"1088";4
"1089";4
"1090";4
"1091";2
"1092";2
"1093";2
"1094";2
"1095";2
"1096";2
"1097";4
"1098";2
"1099";5
"1100";5
"1101";5
"1102";2
"1103";2
"1104";4
"1105";4
"1106";0
"1107";0
"1108";4
"1109";4
"1110";1
"1111";0
"1112";0
"1113";0
"1114";4
"1115";4
"1116";0
"1117";4
"1118";4
"1119";1
"1120";4
"1121";4
"1122";4
"1123";3
"1124";4
"1125";4
"1126";4
"1127";4
"1128";4
"1129";4
"1130";2
"1131";2
"1132";4
"1133";5
"1134";4
"1135";4
"1136";4
"1137";4
"1138";4
"1139";2
"1140";4
"1141";4
"1142";4
"1143";4
"1144";4
"1145";4
"1146";4
"1147";4
"1148";4
"1149";1
"1150";2
"1151";2
"1152";2
"1153";1
"1154";3
"1155";3
"1156";3
"1157";0
"1158";3
"1159";3
"1160";3
"1161";3
"1162";3
"1163";3
"1164";3
"1165";3
"1166";3
"1167";3
"1168";3
"1169";3
"1170";5
"1171";4
"1172";3
"1173";4
"1174";4
"1175";4
"1176";4
"1177";4
"1178";4
"1179";2
"1180";4
"1181";3
"1182";4
"1183";4
"1184";5
"1185";4
"1186";4
"1187";4
"1188";4
"1189";4
"1190";4
"1191";4
"1192";4
"1193";4
"1194";4
"1195";4
"1196";4
"1197";4
"1198";2
"1199";2
"1200";2
"1201";4
"1202";4
"1203";4
"1204";4
"1205";4
"1206";4
"1207";4
"1208";4
"1209";4
"1210";1
"1211";4
"1212";4
"1213";4
"1214";4
"1215";4
"1216";4
"1217";4
"1218";4
"1219";3
"1220";4
"1221";2
"1222";2
"1223";2
"1224";2
"1225";4
"1226";1
"1227";4
"1228";1
"1229";5
"1230";1
"1231";1
"1232";5
"1233";5
"1234";2
"1235";1
"1236";5
"1237";5
"1238";2
"1239";2
"1240";5
"1241";5
"1242";5
"1243";5
"1244";4
"1245";3
"1246";3
"1247";4
"1248";4
"1249";6
"1250";4
"1251";1
"1252";1
"1253";1
"1254";1
"1255";5
"1256";2
"1257";1
"1258";1
"1259";1
"1260";2
"1261";1
"1262";1
"1263";2
"1264";2
"1265";1
"1266";1
"1267";0
"1268";5
"1269";0
"1270";5
"1271";5
"1272";5
"1273";5
"1274";1
"1275";5
"1276";2
"1277";2
"1278";1
"1279";4
"1280";4
"1281";2
"1282";4
"1283";2
"1284";4
"1285";4
"1286";2
"1287";4
"1288";4
"1289";2
"1290";4
"1291";4
"1292";4
"1293";2
"1294";4
"1295";2
"1296";2
"1297";5
"1298";4
"1299";5
"1300";4
"1301";4
"1302";4
"1303";4
"1304";2
"1305";4
"1306";5
"1307";4
"1308";2
"1309";5
"1310";2
"1311";4
"1312";4
"1313";4
"1314";4
"1315";4
"1316";5
"1317";5
"1318";1
"1319";5
"1320";5
"1321";5
"1322";1
"1323";5
"1324";4
"1325";4
"1326";4
"1327";4
"1328";5
"1329";3
"1330";1
"1331";5
"1332";5
"1333";5
"1334";5
"1335";5
"1336";5
"1337";1
"1338";4
"1339";0
"1340";5
"1341";0
"1342";0
"1343";0
"1344";0
"1345";0
"1346";0
"1347";0
"1348";0
"1349";5
"1350";5
"1351";5
"1352";5
"1353";4
"1354";4
"1355";4
"1356";4
"1357";4
"1358";4
"1359";4
"1360";4
"1361";4
"1362";5
"1363";5
"1364";4
"1365";3
"1366";4
"1367";4
"1368";4
"1369";4
"1370";4
"1371";4
"1372";4
"1373";2
"1374";5
"1375";4
"1376";2
"1377";1
"1378";4
"1379";3
"1380";3
"1381";3
"1382";3
"1383";4
"1384";3
"1385";4
"1386";5
"1387";4
"1388";0
"1389";0
"1390";0
"1391";0
"1392";0
"1393";1
"1394";4
"1395";2
"1396";1
"1397";2
"1398";3
"1399";3
"1400";5
"1401";5
"1402";5
"1403";5
"1404";4
"1405";4
"1406";4
"1407";4
"1408";2
"1409";4
"1410";4
"1411";4
"1412";4
"1413";4
"1414";4
"1415";4
"1416";4
"1417";0
"1418";4
"1419";2
"1420";0
"1421";0
"1422";4
"1423";4
"1424";4
"1425";1
"1426";4
"1427";4
"1428";4
"1429";4
"1430";4
"1431";4
"1432";4
"1433";4
"1434";4
"1435";4
"1436";2
"1437";4
"1438";5
"1439";4
"1440";4
"1441";5
"1442";5
"1443";1
"1444";3
"1445";3
"1446";3
"1447";3
"1448";4
"1449";3
"1450";3
"1451";1
"1452";4
"1453";4
"1454";4
"1455";4
"1456";4
"1457";4
"1458";4
"1459";4
"1460";4
"1461";4
"1462";1
"1463";5
"1464";5
"1465";5
"1466";1
"1467";2
"1468";2
"1469";2
"1470";2
"1471";4
"1472";2
"1473";2
"1474";2
"1475";2
"1476";4
"1477";5
"1478";1
"1479";1
"1480";0
"1481";4
"1482";4
"1483";4
"1484";4
"1485";4
"1486";4
"1487";4
"1488";4
"1489";0
"1490";0
"1491";4
"1492";1
"1493";0
"1494";0
"1495";0
"1496";3
"1497";0
"1498";0
"1499";0
"1500";0
"1501";0
"1502";4
"1503";4
"1504";5
"1505";2
"1506";1
"1507";5
"1508";5
"1509";5
"1510";4
"1511";0
"1512";0
"1513";2
"1514";0
"1515";0
"1516";0
"1517";0
"1518";0
"1519";0
"1520";1
"1521";0
"1522";4
"1523";0
"1524";0
"1525";4
"1526";0
"1527";0
"1528";3
"1529";0
"1530";3
"1531";0
"1532";3
"1533";3
"1534";3
"1535";0
"1536";0
"1537";0
"1538";0
"1539";0
"1540";1
"1541";2
"1542";0
"1543";0
"1544";0
"1545";0
"1546";5
