"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"84";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"85";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"86";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"88";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"89";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"90";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"91";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"92";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"93";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"94";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"95";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"96";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"97";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"98";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"99";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"109";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
