cet;4;3;1;8;2;0;0
2;0;0;7;10;2;0;0
01;0;3;3;4;0;2;0
lors;2;4;4;4;5;0;0
j;0;5;2;12;0;0;0
dire;1;3;0;12;3;0;0
certains;6;7;0;3;1;0;0
autre;3;10;0;6;0;0;0
15;0;1;8;3;0;1;0
puis;0;8;0;7;2;1;0
contre;3;2;2;2;4;1;0
sous;5;7;0;3;3;0;0
plusieurs;2;7;0;4;2;1;0
chez;1;1;1;9;2;0;0
avant;1;3;2;11;0;1;0
autour;3;2;4;1;1;6;0
55;0;0;8;5;0;0;0
5;1;3;2;7;2;0;0
3;2;2;5;7;1;0;0
10;0;1;5;7;0;2;0
09;0;0;6;2;0;2;0
04;0;2;10;1;1;1;0
02;0;0;7;2;0;1;0
pourquoi;4;4;0;5;2;1;0
nos;5;4;0;5;1;1;0
me;0;0;0;3;0;14;0
là;2;2;1;2;3;0;0
certaines;7;6;0;1;0;1;0
45;0;0;4;6;0;4;0
44;0;0;6;0;1;3;0
1;1;0;6;4;0;3;0
08;0;0;5;6;0;4;0
toute;1;3;1;7;1;0;0
souvent;5;5;1;2;1;0;0
jamais;7;5;0;3;0;1;0
bon;0;1;2;9;1;0;0
beaucoup;0;5;0;7;2;0;0
27;0;1;7;1;0;2;0
25;3;0;5;4;0;1;0
17;1;0;2;9;0;2;0
13;0;2;7;2;0;2;0
03;0;1;4;6;1;1;0
54;0;2;5;1;0;3;0
47;0;1;2;4;0;1;0
16;0;0;5;3;1;3;0
06;0;0;7;0;0;1;0
eux;5;2;1;2;3;0;0
encore;5;3;1;3;1;0;0
différents;3;7;1;2;0;0;0
28;1;0;3;3;0;2;0
000;3;0;1;4;0;1;0
trois;1;4;0;5;0;0;0
peu;1;3;0;4;2;0;0
59;0;1;6;1;0;1;0
52;2;0;4;1;0;2;0
48;0;1;1;0;0;4;0
35;0;1;5;2;0;1;0
33;1;0;2;2;0;1;0
mi;0;0;0;1;0;11;0
57;0;0;2;3;0;2;0
56;1;0;3;2;0;1;0
29;4;1;2;3;0;1;0
trop;1;3;0;2;3;0;0
toutes;2;3;1;3;1;0;0
rien;0;4;1;3;3;0;0
moins;2;2;2;4;0;0;0
mal;2;4;1;2;1;0;0
je;0;1;0;10;0;0;0
falloir;1;2;0;0;4;2;0
cela;5;3;0;2;1;0;0
53;0;2;3;2;0;1;0
4;1;3;1;2;4;0;0
38;0;2;2;1;0;1;0
31;0;0;2;0;1;1;0
26;0;0;4;3;0;3;0
mes;3;3;0;2;0;0;0
loin;2;4;1;1;1;0;0
celui;3;1;0;2;3;0;0
afin;4;1;0;2;3;0;0
42;2;0;2;2;0;1;0
39;1;1;2;2;0;0;0
24;0;2;3;1;1;1;0
18;0;0;2;6;0;0;0
ça;1;1;1;6;0;0;0
tant;1;1;0;6;0;0;0
g;0;0;1;3;0;0;0
concernant;0;3;1;2;0;1;0
celle;2;2;0;3;1;0;0
car;0;0;1;2;2;0;0
au_dessus;4;1;1;2;0;0;0
ailleurs;1;4;0;0;2;0;0
58;0;2;3;0;0;1;0
49;0;0;1;2;0;2;0
46;1;0;2;1;0;0;0
43;0;2;2;2;0;1;0
36;0;0;2;3;0;1;0
34;1;1;2;1;0;1;0
32;0;0;4;1;0;0;0
2017;1;4;4;0;0;0;0
2008;0;0;2;4;0;0;0
14;0;1;4;2;0;1;0
vers;0;2;0;3;1;0;0
pourtant;0;5;0;2;1;0;0
laquelle;1;2;2;2;0;0;0
ensuite;0;1;0;5;0;0;0
ben;1;1;0;2;0;0;0
alerte;0;2;1;5;0;0;0
51;0;1;2;0;0;1;0
sept;2;0;0;3;2;0;0
quatre;3;0;1;3;0;0;0
peut_être;3;0;0;3;0;0;0
parmi;3;1;1;0;1;0;0
moi;0;1;0;5;0;0;0
m;0;0;2;4;0;0;0
hé;3;1;0;3;0;0;0
hier;0;0;2;1;0;0;0
fort;0;2;1;2;0;0;0
douze;2;0;0;1;0;0;0
dix;3;3;0;0;1;0;0
chaque;2;0;3;2;0;0;0
ainsi;3;2;0;1;0;0;0
2007;0;0;3;1;0;0;0
x;2;2;0;1;1;0;0
vos;0;0;0;6;0;0;0
vite;0;0;0;4;1;0;0
quoi;2;2;1;1;0;0;0
quelque;0;3;0;2;0;0;0
maintenant;1;3;0;1;1;0;0
ma;0;2;0;3;0;0;0
enfin;0;2;0;1;2;0;0
déjà;2;0;1;3;0;0;0
donc;0;1;1;3;1;0;0
demain;0;0;0;2;0;3;0
dehors;0;1;2;0;2;0;0
cinq;0;0;1;3;0;0;0
37;0;0;0;3;0;0;0
2021;0;2;2;2;0;0;0
tard;1;0;0;3;1;0;0
surtout;1;2;0;1;0;0;0
près;3;2;0;0;0;0;0
parfois;0;3;0;2;0;0;0
parce_que;3;1;0;0;1;0;0
o;2;0;0;1;2;0;0
mêmes;3;1;0;0;0;1;0
mon;0;0;0;3;0;0;0
mieux;1;1;0;2;1;0;0
merci;0;0;0;5;0;0;0
longtemps;1;1;0;2;1;0;0
lequel;0;2;0;2;1;0;0
juste;2;0;0;3;0;0;0
jusqu_à;1;1;0;2;1;0;0
derrière;3;0;1;0;1;0;0
d_abord;2;2;0;0;1;0;0
ceux;1;1;1;2;0;0;0
autant;2;0;0;2;1;0;0
anti;0;0;2;0;1;2;0
41;1;1;0;1;0;2;0
1979;0;0;4;0;0;0;0
tandis_que;0;0;1;1;1;0;0
quant;0;1;0;1;2;0;0
presque;3;0;0;0;1;0;0
ni;1;1;0;1;0;0;0
moindre;1;3;0;0;0;0;0
hors;0;2;0;2;0;0;0
dès;1;0;0;2;1;0;0
divers;1;1;1;1;0;0;0
devant;1;2;1;0;0;0;0
dame;0;4;0;0;0;0;0
cependant;1;2;0;0;0;0;0
celui_ci;0;1;0;1;2;0;0
autrefois;4;0;0;0;0;0;0
aucun;2;0;0;1;0;1;0
8;0;0;2;2;0;0;0
70;0;2;0;1;1;0;0
7;1;0;0;1;2;0;0
6;0;0;1;1;2;0;0
500;1;1;0;2;0;0;0
2002;0;2;1;1;0;0;0
1999;0;1;0;3;0;0;0
1996;0;0;1;2;0;0;0
votre;0;0;0;3;0;0;0
via;0;0;0;2;1;0;0
soudain;0;1;0;0;2;0;0
quels;0;0;0;2;1;0;0
quel;1;0;0;1;1;0;0
plupart;2;0;0;1;0;0;0
monsieur;1;0;0;0;1;1;0
malgré;1;1;0;1;0;0;0
lui_même;2;1;0;0;0;0;0
lorsqu;1;0;0;1;1;0;0
lesquels;0;2;0;1;0;0;0
lendemain;0;2;0;0;1;0;0
inter;0;0;1;2;0;0;0
combien;0;1;0;2;0;0;0
celle_ci;1;0;0;1;1;0;0
auxquelles;2;0;0;1;0;0;0
aucune;0;1;1;1;0;0;0
95;0;0;3;0;0;0;0
90;0;0;0;3;0;0;0
60;1;1;0;1;0;0;0
2019;1;0;0;1;1;0;0
2018;0;0;0;3;0;0;0
1994;0;2;1;0;0;0;0
1992;0;0;3;0;0;0;0
1991;0;0;0;3;0;0;0
1989;0;2;0;1;0;0;0
1985;1;0;0;2;0;0;0
1982;0;0;2;1;0;0;0
1980;0;0;1;1;1;0;0
1978;0;0;3;0;0;0;0
1967;0;0;1;1;1;0;0
1947;3;0;0;0;0;0;0
