"";"V1";"V2";"V3";"V4";"V5"
"108";"jouer";"0.284957538683645";"-0.523378200455462";"0.9";"330"
"109";"humoriste";"0.297711967523221";"-0.469275164751133";"0.9";"331"
"110";"explorer";"0.258229519458288";"-0.629575050849208";"0.9";"333"
"111";"envoyer";"0.273302973433718";"-0.560161004307191";"0.9";"334"
"112";"entrer";"0.302492990522205";"-0.427628372956343";"0.9";"335"
"113";"coeur";"0.298929903979679";"-0.448258815063075";"0.9";"339"
"114";"chanteur";"0.297711967523221";"-0.469275164751133";"0.9";"341"
"115";"antique";"0.248537365137181";"-0.64870738726421";"0.9";"342"
"116";"alain";"0.292089493751326";"-0.507827754016601";"0.9";"344"
"117";"évolution";"0.271509307276683";"-0.562179998743506";"0.9";"346"
"118";"écrire";"0.290683875308353";"-0.517465901332968";"0.9";"347"
"119";"visage";"0.280664240552934";"-0.568816569007089";"0.9";"349"
"120";"toulouse";"0.28759151473381";"-0.538669825428975";"0.9";"352"
"121";"théâtre";"0.294645163647642";"-0.490303849805025";"0.9";"353"
"122";"science";"0.343362023025555";"-0.00953750214782587";"0.9";"354"
"123";"répondre";"0.287757540456198";"-0.494467310831615";"0.9";"355"
"124";"pyramide";"0.252414226865624";"-0.641054452698209";"0.9";"357"
"125";"philippe";"0.347463864126489";"-0.0174504740763845";"0.9";"358"
"126";"mois";"0.322147599435222";"-0.315785884952613";"0.9";"360"
"127";"mauvais";"0.270002870799717";"-0.589862139063592";"0.9";"361"
"128";"matin";"0.315263757230608";"-0.360643726218433";"0.9";"362"
"129";"magazine";"0.311093293761042";"-0.370348180974933";"0.9";"363"
"130";"légende";"0.254191121824493";"-0.637546857688792";"0.9";"364"
"131";"ligne";"0.268552104553978";"-0.594492294752557";"0.9";"365"
"132";"laure";"0.288299892451683";"-0.517464679913631";"0.9";"366"
"133";"internet";"0.29084350967012";"-0.453048108608358";"0.9";"370"
"134";"héros";"0.274211607276402";"-0.501231456180057";"0.9";"371"
"135";"guerre";"0.26476233875041";"-0.608443105862066";"0.9";"373"
"136";"explication";"0.280664240552934";"-0.568816569007089";"0.9";"374"
"137";"décrire";"0.283355273669147";"-0.538796032014058";"0.9";"375"
"138";"débarquer";"0.267882391662336";"-0.573755387965919";"0.9";"376"
"139";"dossier";"0.350509615609769";"-0.0266647825688824";"0.9";"377"
"140";"différent";"0.313903440363883";"-0.195405835070811";"0.9";"378"
"141";"damien";"0.293541504053656";"-0.478979619507633";"0.9";"379"
"142";"courant";"0.297711967523221";"-0.469275164751133";"0.9";"380"
"143";"conseil";"0.307760181452228";"-0.371941496729641";"0.9";"381"
"144";"comédien";"0.306762201564703";"-0.412427283344274";"0.9";"382"
"145";"chef";"0.284741345881734";"-0.494539646220851";"0.9";"383"
"146";"beau";"0.288612774498716";"-0.490448520583496";"0.9";"385"
"147";"archive";"0.302483693897418";"-0.44124362504424";"0.9";"387"
"148";"élément";"0.261208548832671";"-0.615458295880901";"0.9";"389"
"149";"zone";"0.285663809440589";"-0.551887856034278";"0.9";"390"
"150";"victime";"0.280620796434626";"-0.492516103972169";"0.9";"391"
"151";"transformer";"0.302250864108136";"-0.424857431045147";"0.9";"393"
"152";"the";"0.303521324699273";"-0.404110911815735";"0.9";"394"
"153";"structure";"0.245601616887433";"-0.646415306372534";"0.9";"395"
"154";"siècle";"0.256952273806385";"-0.613793795405934";"0.9";"396"
"155";"servir";"0.268998579815073";"-0.608316899276983";"0.9";"397"
"156";"salvatore";"0.297711967523221";"-0.469275164751133";"0.9";"398"
"157";"rick";"0.24766640588844";"-0.585728621829128";"0.9";"400"
"158";"représentant";"0.262775087194504";"-0.593148276740963";"0.9";"401"
"159";"poser";"0.261500194949727";"-0.585470690159104";"0.9";"402"
"160";"observation";"0.257152613422609";"-0.63170086600643";"0.9";"403"
"161";"nuit";"0.271470994109004";"-0.534645809469187";"0.9";"404"
"162";"notamment";"0.310397938262663";"-0.363523031840614";"0.9";"405"
"163";"mythe";"0.280844546207537";"-0.584932932547536";"0.9";"406"
"164";"mystère";"0.278177335084436";"-0.578432094317813";"0.9";"407"
"165";"mener";"0.275951330506513";"-0.550474308993093";"0.9";"410"
"166";"main";"0.276560562986239";"-0.505387002788704";"0.9";"413"
"167";"leçon";"0.281030113644961";"-0.508092983777131";"0.9";"414"
"168";"important";"0.266449080881978";"-0.596877329082426";"0.9";"416"
"169";"handicapé";"0.297711967523221";"-0.469275164751133";"0.9";"418"
"170";"garçon";"0.272787012426451";"-0.551638227106281";"0.9";"419"
"171";"gagner";"0.320983997915603";"-0.323094898276352";"0.9";"420"
"172";"force";"0.301597298342147";"-0.235813048160384";"0.9";"422"
"173";"fils";"0.269114503731918";"-0.53581999736713";"0.9";"423"
"174";"fantôme";"0.278770048667347";"-0.579876725035529";"0.9";"424"
"175";"face";"0.260757356361477";"-0.569293982576045";"0.9";"425"
"176";"extra_terrestre";"0.282531288339105";"-0.573367155767895";"0.9";"426"
"177";"expert";"0.289881043602817";"-0.507195637803638";"0.9";"427"
"178";"effet";"0.263665536333415";"-0.602669829915019";"0.9";"430"
"179";"convaincre";"0.267684630542353";"-0.53914723899793";"0.9";"431"
"180";"cnrs";"0.280844546207536";"-0.584932932547536";"0.9";"432"
"181";"chose";"0.273736966372058";"-0.598963312585204";"0.9";"433"
"182";"chine";"0.261028243178069";"-0.599341932340454";"0.9";"434"
"183";"carrière";"0.297711967523221";"-0.469275164751133";"0.9";"435"
"184";"base";"0.259026771346574";"-0.618850002917941";"0.9";"437"
"185";"avenir";"0.273100492344808";"-0.588453794344719";"0.9";"438"
"186";"association";"0.290044957834274";"-0.521846877385862";"0.9";"439"
"187";"apporter";"0.265470342169862";"-0.568411908297735";"0.9";"440"
"188";"annonce";"0.34478100607961";"-0.160583631965006";"0.9";"441"
"189";"aimer";"0.300939388176583";"-0.433072802009245";"0.9";"442"
"190";"xavier";"0.315380559358206";"-0.344011436424727";"0.9";"444"
"191";"vendre";"0.272689186705831";"-0.527501893290131";"0.9";"446"
"192";"trace";"0.280719910784162";"-0.545764584375968";"0.9";"447"
"193";"tourner";"0.2934951121943";"-0.498189606700234";"0.9";"448"
"194";"tirailleur";"0.362873652621889";"-0.0599704186217453";"0.9";"449"
"195";"substance";"0.246093233316244";"-0.631966095766961";"0.9";"452"
"196";"sport";"0.352013371772111";"-0.128187876309977";"0.9";"453"
"197";"secte";"0.297711967523221";"-0.469275164751133";"0.9";"454"
"198";"réseau";"0.32513353875564";"-0.276549003322496";"0.9";"455"
"199";"récit";"0.257152613422609";"-0.63170086600643";"0.9";"456"
"200";"rouge";"0.289097951210777";"-0.510987685108888";"0.9";"457"
"201";"revue";"0.350139213848146";"-0.141038739398466";"0.9";"458"
"202";"rapport";"0.303090618397078";"-0.422422523981994";"0.9";"459"
"203";"préparer";"0.268843750671035";"-0.564504689030761";"0.9";"460"
"204";"nucléaire";"0.335523412473604";"-0.0291842866629938";"0.9";"462"
"205";"nombre";"0.286358440038777";"-0.509602599062804";"0.9";"463"
"206";"nom";"0.277219941984556";"-0.559408026210911";"0.9";"464"
"207";"mère";"0.284716573680416";"-0.508004573856955";"0.9";"465"
"208";"moyen";"0.284218030470673";"-0.561801378988255";"0.9";"466"
"209";"message";"0.273792636603286";"-0.575911327954083";"0.9";"467"
"210";"jerry";"0.259555506167566";"-0.568978743777758";"0.9";"469"
"211";"galley";"0.294338483260084";"-0.492406718310414";"0.9";"470"
"212";"façon";"0.335518203883287";"-0.195958248833735";"0.9";"472"
"213";"enlever";"0.286135187885119";"-0.433126630069234";"0.9";"473"
"214";"diffuser";"0.304170436028986";"-0.4296778482646";"0.9";"474"
"215";"davant";"0.295837809599256";"-0.482126027839622";"0.9";"475"
"216";"clair";"0.303993276470932";"-0.390239669634385";"0.9";"476"
"217";"christian";"0.309989622218065";"-0.376224920602386";"0.9";"477"
"218";"chien";"0.264311146279215";"-0.562278792557211";"0.9";"478"
"219";"chercheur";"0.284218030470673";"-0.561801378988255";"0.9";"479"
"220";"chaîne";"0.352250382241588";"-0.108778173752925";"0.9";"480"
"221";"capable";"0.266921032653637";"-0.583006086901076";"0.9";"481"
"222";"bout";"0.285061401536458";"-0.556018490598435";"0.9";"482"
"223";"astrophysicien";"0.283655783093484";"-0.565656637914802";"0.9";"484"
"224";"appeler";"0.318781156493678";"-0.301170156974311";"0.9";"485"
"225";"aider";"0.272295893562781";"-0.539061261774589";"0.9";"486"
"226";"agnès";"0.297711967523221";"-0.469275164751133";"0.9";"487"
"227";"étranger";"0.323523232779446";"-0.265699810027658";"0.9";"488"
"228";"église";"0.289278256865379";"-0.527104048649335";"0.9";"489"
"229";"virtuel";"0.27268918670583";"-0.52750189329013";"0.9";"491"
"230";"village";"0.289694440632794";"-0.510177980540181";"0.9";"492"
"231";"thème";"0.301342815758254";"-0.42854750666651";"0.9";"494"
"232";"spectacle";"0.307893480819888";"-0.405321298168416";"0.9";"495"
"233";"signe";"0.272029659202223";"-0.57365592680572";"0.9";"496"
"234";"says";"0.297711967523221";"-0.469275164751133";"0.9";"497"
"235";"république";"0.379164073896556";"0.042355767910602";"0.9";"498"
"236";"roswell";"0.260741786886128";"-0.614320649190699";"0.9";"499"
"237";"relation";"0.284836019468205";"-0.535873036172877";"0.9";"500"
"238";"puissant";"0.275314937318047";"-0.49239178693591";"0.9";"501"
"239";"prouver";"0.261036756743415";"-0.605651122827355";"0.9";"502"
"240";"procès";"0.290225493167068";"-0.495819403034668";"0.9";"503"
"241";"plaindre";"0.353000549491661";"0.0565526508786899";"0.9";"504"
"242";"place";"0.27180981670102";"-0.589040604644249";"0.9";"505"
"243";"pilote";"0.276104811876237";"-0.585046602444906";"0.9";"506"
"244";"perdre";"0.276246514531144";"-0.544741484856619";"0.9";"507"
"245";"pays";"0.295848772515181";"-0.410912649155661";"0.9";"508"
"246";"participer";"0.269400879612223";"-0.576637219718056";"0.9";"509"
"247";"musical";"0.297711967523221";"-0.469275164751134";"0.9";"510"
"248";"monter";"0.291889154135102";"-0.489920683416105";"0.9";"511"
"249";"militaire";"0.257152613422609";"-0.63170086600643";"0.9";"512"
"250";"martin";"0.306762201564703";"-0.412427283344274";"0.9";"513"
"251";"mai";"0.342963137730629";"-0.185035757716836";"0.9";"515"
"252";"machine";"0.295316914404688";"-0.471625391274713";"0.9";"516"
"253";"laurent";"0.295837809599256";"-0.482126027839622";"0.9";"517"
"254";"intéresser";"0.297453267757353";"-0.451068282529918";"0.9";"520"
"255";"intervention";"0.265049924350918";"-0.616111554853466";"0.9";"521"
"256";"international";"0.345699717179954";"-0.132004382251018";"0.9";"522"
"257";"intelligent";"0.25185731209178";"-0.631858624237784";"0.9";"523"
"258";"illustrer";"0.297711967523221";"-0.469275164751133";"0.9";"524"
"259";"garder";"0.274948600490973";"-0.510531620220888";"0.9";"525"
"260";"fait";"0.308315803910325";"-0.406982854291371";"0.9";"526"
"261";"existence";"0.261626696457988";"-0.588312070100668";"0.9";"527"
"262";"entourer";"0.297711967523221";"-0.469275164751133";"0.9";"529"
"263";"elisabeth";"0.304528719486359";"-0.429230108027";"0.9";"530"
"264";"disparaître";"0.273471626136626";"-0.58510975238789";"0.9";"532"
"265";"dessin";"0.263440154265162";"-0.582524375489461";"0.9";"533"
"266";"demander";"0.27617692674211";"-0.573556465645521";"0.9";"534"
"267";"curieux";"0.29138668452984";"-0.512646827674784";"0.9";"535"
"268";"compilation";"0.379164073896556";"0.042355767910602";"0.9";"536"
"269";"cercle";"0.294900730637274";"-0.488551459383867";"0.9";"538"
"270";"centre";"0.287483247565853";"-0.488933092721163";"0.9";"539"
"271";"centrale";"0.269400879612223";"-0.576637219718056";"0.9";"540"
"272";"canard";"0.247371436031153";"-0.594398148192472";"0.9";"541"
"273";"cadre";"0.328090090301028";"-0.262529157788667";"0.9";"542"
"274";"bertrand";"0.318074994116555";"-0.341367431585699";"0.9";"543"
"275";"attaque";"0.278580324263857";"-0.550429718307627";"0.9";"544"
"276";"apparaître";"0.287169829200918";"-0.541561269623885";"0.9";"546"
"277";"analyse";"0.30436714844617";"-0.414777509867853";"0.9";"547"
"278";"aide";"0.259813357632672";"-0.595731265949025";"0.9";"548"
"279";"accompagner";"0.289347844654413";"-0.498289067860433";"0.9";"549"
"280";"événement";"0.27958239290889";"-0.512683353135339";"0.9";"550"
"281";"étoile";"0.278177335084436";"-0.578432094317813";"0.9";"551"
"282";"énergie";"0.2527931213863";"-0.628540594452343";"0.9";"552"
"283";"yann";"0.338438020709889";"-0.213459698420266";"0.9";"553"
"284";"vrai";"0.280393782071031";"-0.54464202369642";"0.9";"554"
"285";"vol";"0.278514443492763";"-0.568524064188277";"0.9";"555"
"286";"user";"0.297711967523221";"-0.469275164751133";"0.9";"556"
"287";"témoigner";"0.297711967523221";"-0.469275164751133";"0.9";"557"
"288";"télévision";"0.338438020709889";"-0.213459698420266";"0.9";"558"
"289";"tuer";"0.256808766142711";"-0.595409312163923";"0.9";"559"
"290";"transmettre";"0.275510123961335";"-0.57193125608809";"0.9";"560"
"291";"thevenot";"0.295603539858761";"-0.483732385725684";"0.9";"561"
"292";"technique";"0.283355273669147";"-0.538796032014058";"0.9";"562"
"293";"séquence";"0.297711967523221";"-0.469275164751133";"0.9";"563"
"294";"surveillance";"0.288977747441042";"-0.500243442748591";"0.9";"564"
"295";"stylo";"0.297711967523221";"-0.469275164751133";"0.9";"565"
"296";"soirée";"0.308762283651789";"-0.316435927757588";"0.9";"566"
"297";"réponse";"0.352013371772111";"-0.128187876309976";"0.9";"567"
"298";"robert";"0.339436765074931";"-0.209959708314828";"0.9";"569"
"299";"publier";"0.284836019468205";"-0.535873036172877";"0.9";"570"
"300";"présence";"0.259223298936241";"-0.611438817438562";"0.9";"571"
"301";"problème";"0.335616926212337";"-0.052646950158888";"0.9";"572"
"302";"physique";"0.289347844654413";"-0.498289067860433";"0.9";"573"
"303";"peuple";"0.257869964125927";"-0.618518894425437";"0.9";"574"
"304";"personnalité";"0.345798439509004";"0.011306916423829";"0.9";"575"
"305";"partager";"0.27958239290889";"-0.512683353135339";"0.9";"576"
"306";"nicolas";"0.311287318585444";"-0.384003342640844";"0.9";"578"
"307";"mouvement";"0.337106662360158";"-0.19355083995557";"0.9";"579"
"308";"mission";"0.250928763856467";"-0.61163773975896";"0.9";"580"
"309";"michael";"0.297711967523221";"-0.469275164751133";"0.9";"581"
"310";"mannequin";"0.289052874797126";"-0.506958594223777";"0.9";"582"
"311";"lisa";"0.274728026581257";"-0.541859653104482";"0.9";"583"
"312";"lancer";"0.34135620211183";"0.00253792890028619";"0.9";"584"
"313";"isabelle";"0.315966566452094";"-0.35582465256025";"0.9";"585"
"314";"invasion";"0.25240614021974";"-0.585614951931758";"0.9";"586"
"315";"génération";"0.291161302461587";"-0.492501373249226";"0.9";"587"
"316";"filmer";"0.291161302461587";"-0.492501373249226";"0.9";"588"
"317";"festival";"0.297711967523221";"-0.469275164751133";"0.9";"589"
"318";"essayer";"0.332620013111794";"-0.250004765038961";"0.9";"590"
"319";"endroit";"0.251394814994756";"-0.615339042320365";"0.9";"591"
"320";"désormais";"0.287702855196265";"-0.492565856166732";"0.9";"592"
"321";"début";"0.289052874797126";"-0.506958594223777";"0.9";"593"
"322";"duplex";"0.297711967523221";"-0.469275164751133";"0.9";"594"
"323";"docteur";"0.2643482597667";"-0.54691080280313";"0.9";"595"
"324";"connaissance";"0.24589658674472";"-0.63774578000919";"0.9";"597"
"325";"confiance";"0.269114503731918";"-0.53581999736713";"0.9";"598"
"326";"concours";"0.305785053155428";"-0.419778519142967";"0.9";"599"
"327";"compagnie";"0.297711967523221";"-0.469275164751133";"0.9";"600"
"328";"civilisation";"0.252414226865624";"-0.641054452698209";"0.9";"602"
"329";"choisir";"0.346089476745606";"-0.00917582607503804";"0.9";"603"
"330";"chiffre";"0.269091363533785";"-0.569896924891781";"0.9";"604"
"331";"changer";"0.252016216512476";"-0.620274112402238";"0.9";"605"
"332";"cerveau";"0.255797440917728";"-0.62513340255253";"0.9";"606"
"333";"bientôt";"0.274621053586968";"-0.569764310011516";"0.9";"607"
"334";"avion";"0.299446595687226";"-0.368517617554011";"0.9";"608"
"335";"artiste";"0.27443305672397";"-0.550529179467826";"0.9";"609"
"336";"armée";"0.268023649605181";"-0.598475494371625";"0.9";"610"
"337";"apprendre";"0.297420930286619";"-0.448792422252266";"0.9";"611"
"338";"amour";"0.289347844654413";"-0.498289067860433";"0.9";"612"
"339";"air";"0.273843117009397";"-0.567868232194513";"0.9";"613"
"340";"agent";"0.24766640588844";"-0.585728621829129";"0.9";"614"
"341";"agence";"0.272203109844069";"-0.577481236159791";"0.9";"615"
"342";"adepte";"0.297711967523221";"-0.469275164751133";"0.9";"616"
"343";"actu";"0.307893480819888";"-0.405321298168416";"0.9";"617"
"344";"écriture";"0.294338483260084";"-0.492406718310414";"0.9";"619"
"345";"écraser";"0.260537175249028";"-0.62501973265516";"0.9";"620"
"346";"vérité";"0.278514443492763";"-0.568524064188277";"0.9";"622"
"347";"voiture";"0.280844546207536";"-0.584932932547536";"0.9";"623"
"348";"visiter";"0.250383489769773";"-0.645063132708972";"0.9";"624"
"349";"téléspectateur";"0.343104443518981";"0.0134858743385261";"0.9";"625"
"350";"tube";"0.309347982719412";"-0.396185031513743";"0.9";"626"
"351";"troublant";"0.275767703467909";"-0.594954632574442";"0.9";"627"
"352";"train";"0.280642063996158";"-0.480782660445309";"0.9";"628"
"353";"texte";"0.267766070098607";"-0.575452117885273";"0.9";"629"
"354";"style";"0.297711967523221";"-0.469275164751133";"0.9";"630"
"355";"société";"0.291965402390578";"-0.465796046337441";"0.9";"631"
"356";"situer";"0.287230903424606";"-0.506437098348082";"0.9";"632"
"357";"situation";"0.257675518215396";"-0.56243793041353";"0.9";"633"
"358";"science_fiction";"0.306605737118197";"-0.389298721200238";"0.9";"634"
"359";"salle";"0.297711967523221";"-0.469275164751133";"0.9";"635"
"360";"réussir";"0.278218876759013";"-0.527369278409865";"0.9";"636"
"361";"rubrique";"0.297711967523221";"-0.469275164751134";"0.9";"637"
"362";"robbie";"0.280844546207537";"-0.584932932547536";"0.9";"638"
"363";"représenter";"0.245306647030146";"-0.655084832735878";"0.9";"639"
"364";"reprise";"0.281003604011043";"-0.519070119315761";"0.9";"640"
"365";"rentrer";"0.287225668059279";"-0.465909716234812";"0.9";"641"
"366";"refuser";"0.278514443492763";"-0.568524064188277";"0.9";"642"
"367";"rapporter";"0.269484656676834";"-0.558337556407323";"0.9";"643"
"368";"raison";"0.270517304547101";"-0.515704670799439";"0.9";"644"
"369";"prétendre";"0.245699940173195";"-0.643525464251419";"0.9";"645"
"370";"personnage";"0.284329370933128";"-0.515697409726013";"0.9";"647"
"371";"particulier";"0.290225493167068";"-0.495819403034668";"0.9";"648"
"372";"parisien";"0.294605464707183";"-0.422821161666842";"0.9";"649"
"373";"paraître";"0.286166510555095";"-0.519519737381325";"0.9";"650"
"374";"off";"0.288073441057116";"-0.535365317777649";"0.9";"652"
"375";"oeuf";"0.28759151473381";"-0.538669825428975";"0.9";"653"
"376";"occasion";"0.280329387194388";"-0.538886179574832";"0.9";"654"
"377";"observer";"0.278177335084436";"-0.578432094317813";"0.9";"655"
"378";"nommer";"0.268698070390736";"-0.581456293376239";"0.9";"656"
"379";"musée";"0.274621053586968";"-0.569764310011516";"0.9";"658"
"380";"militant";"0.2934951121943";"-0.498189606700234";"0.9";"659"
"381";"maudit";"0.27102796913661";"-0.595068302471812";"0.9";"660"
"382";"liste";"0.288073441057116";"-0.535365317777649";"0.9";"662"
"383";"laurence";"0.302946391646314";"-0.403412252153843";"0.9";"663"
"384";"journée";"0.280636820501912";"-0.51965235226159";"0.9";"664"
"385";"janvier";"0.338438020709889";"-0.213459698420266";"0.9";"665"
"386";"jane";"0.254815771836266";"-0.569092413675129";"0.9";"666"
"387";"jamy";"0.297711967523221";"-0.469275164751134";"0.9";"667"
"388";"iranien";"0.358801047303223";"-0.0855519652548318";"0.9";"668"
"389";"inspirer";"0.267766070098607";"-0.575452117885273";"0.9";"669"
