"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"devenir";0,142255874420272;-0,152247097800286;0,693620492922651;-0,450169498731673;0,929369770702778;-0,764087865296876;0,0964643642014634;-0,103239458832005;0,470347253634076;-0,305262012236831;0,630209925630511;-0,51813150367457;0,0151163060433088;0,0169151224894341;0,311751407644728;0,0697415159883072;0,228124500859262;0,134450372318403;3,88183925150998e-05;4,44626326052331e-05;0,000922870916422509;0,000388731075677319;0,00165681574289955;0,0011199115746505;0,00191821431685413;1,0423336588593;0,00208406208393078
"commenter";0,180747475883589;-0,107878352010512;0,877989889233272;-1,03066395231815;1,38301083514131;-0,876496471505557;0,0846575505873831;-0,05052749421793;0,411228279120469;-0,482736952510265;0,647767329344514;-0,410528799992398;0,0127471665782993;0,00443618480935629;0,26092010385111;0,190957775532025;0,263882101572633;0,0924144046670859;3,70307307086711e-05;1,31912638261881e-05;0,00087376939513001;0,00120407065776484;0,00216804835744505;0,000870799445400819;0,00113349027814108;1,4421977086152;0,00235758522971089
"accidentellement";1,93530702457027;3,69422253523217;-1,28006726087048;0,0982874484114295;-0,132189079925054;0,0842245870622586;0,443226628430284;0,846055834125702;-0,29316273283594;0,0225099241739623;-0,0302741216079101;0,0192892286756552;0,201980460503204;0,718997802881421;0,0766539478463118;0,000240015742646873;0,000333188775000705;0,000117939026841;0,00849077907952975;0,0309381187231011;0,00371461130012763;2,18999900074954e-05;3,9613111355588e-05;1,60814637467092e-05;0,00226698055628215;3,87931088127291;0,0341159103455073
"évolution";0,166849596139544;-0,085258349265995;1,04837847493291;0,426242819402226;0,950028920877043;0,00463127177328141;0,112020862978298;-0,0572414562687596;0,70386901860785;0,286174432378046;0,637838280902886;0,00310938157918057;0,00257873160947373;0,000657811570935103;0,0883184319455409;0,00775361031768898;0,0295609962940786;6,12528789024352e-07;2,91276879224997e-05;7,60553086012282e-06;0,00114998422882831;0,000190094628398597;0,00094434208789202;2,24417245492996e-08;0,00104629871828407;2,95993025954663;0,00916681887667255
"chine";0,194485398363572;-0,113167064565653;1,11694976084893;1,71010494237638;-1,11144089582659;1,2959817559047;0,0727968900510432;-0,0423590173139094;0,418080069852114;0,640101120769983;-0,416018073194723;0,485092671154605;0,00920858894455693;0,00304600794769369;0,263478813527683;0,328018701049769;0,106336269750192;0,126062817216602;3,62778160208396e-05;1,2283078692691e-05;0,00119655980912593;0,00280486947888582;0,0011847859023519;0,00161088637440197;0,000959107158427064;1,82578589571659;0,00319717808936909
"substance";0,154407140715599;-0,110373572199485;1,21586376433579;3,18867914687395;-0,868435232877982;0,294949797367975;0,0436324650991346;-0,0311894321372815;0,343579532765248;0,901058920873211;-0,245402963967839;0,0833470957367118;0,00323612549168599;0,00161544670417352;0,174068328311677;0,635837635657494;0,0361955393396778;0,00364046570499983;2,07878325084723e-05;1,06219595780583e-05;0,00128897435994837;0,00886535417360608;0,000657581091380098;7,58526314128604e-05;0,000871915598570058;2,44519835108383;0,00521317898347118
"karim";1,27448544241078;-1,55523269370464;-1,73210691731059;0,184381697838007;-0,0800998001842088;-0,0976531110985788;0,478534908463076;-0,58394792906615;-0,650359429414597;0,0692303544325137;-0,030075314533649;-0,0366661093376626;0,241376657967784;0,3511463114717;0,386753487136161;0,00232752913264076;0,000337114914674818;0,000436885696582871;0,00198276955278037;0,00295252264730569;0,00366228278157929;4,14990449879473e-05;7,83186780483936e-06;1,1640580826684e-05;0,00122068183799808;2,3369350101447;0,00666646729296014
"vigi";1,35069199441933;-1,66272199474255;-1,92095460608928;0,274757945584865;-0,135977804130561;-0,126771758372829;0,466334761110217;-0,574065047704911;-0,663221453177658;0,0948618792788033;-0,0469471774968044;-0,0437687332867702;0,234302815519941;0,346877382944696;0,411110334914063;0,00446682945326491;0,000839634921344544;0,000636326531206383;0,00222697393783576;0,00337475124642159;0,00450439727798226;9,21516262331695e-05;2,25703622832302e-05;1,96176739116875e-05;0,00122068183799808;2,51377824133034;0,00771358746640524
"rythmé";-1,72258139403097;0,28630699347057;-0,946816491174449;-0,028236914779404;-0,0936959340240552;0,488054409050119;-0,841185507020714;0,139811851155863;-0,462357432249052;-0,0137888889069161;-0,0457543904984191;0,238330854468255;0,75974130951078;0,0205041605882086;0,199111891832415;9,40534472003362e-05;0,000794762407975432;0,0188023817087505;0,00698550351335474;0,000192975477528489;0,00211042459106436;1,87703641285219e-06;2,06671076311172e-05;0,000560756985545213;0,00235417211613916;1,78035362080899;0,00746192287108268
"unir";0,157359926799646;-0,0826241499508658;1,11999474788651;1,81984387143493;-0,524719461810403;0,333430583971473;0,0704841376268693;-0,0370087358000283;0,501664340832556;0,815138444090344;-0,235030604766552;0,14934912367858;0,00669783616998765;0,00180398151965097;0,294332037828569;0,412713320459077;0,0263323831504577;0,00927101414756369;6,04534051571124e-05;1,666657985377e-05;0,00306241787324218;0,0080853856534292;0,000672181914802753;0,000271420936539507;0,00244136367599616;1,73215309963768;0,00732495615104753
