"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";0,139059355598509;-0,0810445292106003;0,951087179034081;-0,368337031562178;1,13614573710562;-1,43224109043525;0,0662316099563947;-0,038600133192575;0,452986674684319;-0,175432674068741;0,541126923749436;-0,68215211308117;0,000368161355032049;0,000122167877019544;0,0149395585179342;0,00119004267853546;0,00868951328353282;0,0120403796313229;3,70934777529339e-05;1,25992454206376e-05;0,00173515302874759;0,000260248296629245;0,00247608309275022;0,00393486092116885;0,00191821431685413;6,52890731402643;0,0817670133170505
"classe 2";0,270899974176461;-0,25898053973405;0,677296449671411;-1,38991404292361;0,416407247673;5,85790680014544;0,0445239404852538;-0,0425649141274805;0,111317496089536;-0,228440221579492;0,0684388825409936;0,962780061278065;0,005991176958899;0,00534934155030457;0,0324871155191195;0,0726614566972152;0,00500518771609434;0,863672879976301;0,00186842309133941;0,00170762129467211;0,0116792484414813;0,0491850576023322;0,00441462540823647;0,873659521067531;0,0254599354782457;3,15291513010193;0,253094005994132
"classe 3";1,21679023694052;-1,48052230515285;-1,61178147570042;0,168006718128944;-0,0728403810912589;-0,0634113469560925;0,484476506345816;-0,589483916119364;-0,641745992557969;0,06689345901262;-0,0290020845669523;-0,0252478257166291;0,251220726365519;0,363350521845618;0,382380457731751;0,00220653756388279;0,000318315687790421;0,000210343035927432;0,202290215300242;0,299483812531028;0,354940669310233;0,0038565302333447;0,000724916295331203;0,00054938576266506;0,136629174295928;2,1869929024694;0,653488863561996
"classe 4";0,29469126981402;0,0161333314615067;0,85633347732463;-1,8394697922592;-4,04084348834148;-0,424337543666762;0,0647516162088111;0,00354492784134495;0,188159549841687;-0,404181101432828;-0,887882246671539;-0,0932383975536169;0,0106584455328919;3,12089593631953e-05;0,0780736546981915;0,191328049873332;0,708586671570271;0,00681321969496589;0,00396014124822614;1,18692765591157e-05;0,0334396698713353;0,154298412067281;0,744595136356535;0,00821105672288506;0,0456011858052141;2,57145971921855;0,301533513017328
"classe 5";0,156682977980585;-0,113714470119309;0,723845174957984;-0,792793970267187;0,71604588261424;-0,611131971100262;0,108740556008185;-0,0789197069542683;0,502360421044121;-0,550212015612016;0,496947584264658;-0,424135609294173;0,0147529966494087;0,00759171538298791;0,273141261712877;0,174016840975504;0,108945150427618;0,0691953267795737;0,00397707509670504;0,0020948436801438;0,0848812026961282;0,10182181488574;0,0830618998835436;0,0605048467674128;0,162001918214317;1,1620935376194;0,218777335683009
"classe 6";0,145974298587149;-0,0490628256602165;0,797089818435586;-0,444087255634758;0,904257906511923;-0,0661194852755032;0,112677450046819;-0,0378715578084069;0,615273024559072;-0,342790614837863;0,697995990229809;-0,0510375803916199;0,00677137973452173;0,00074731092871188;0,175145197385874;0,0288732046921903;0,091875262904745;0,000428305301740658;0,00140087242736067;0,000158252619214461;0,0417696000265822;0,0129652953113067;0,0537564304266241;0,00028741188378721;0,0657424361321824;1,59807516751779;0,167895941907918
"classe 7";-1,62191644305107;0,274699644640757;-0,851033411215665;0,035528077284155;-0,068136976276912;0,0282105771243951;-0,874856301605892;0,148172069031363;-0,459044574009377;0,0191637259916511;-0,0367528569820108;0,0152166908936374;0,788737001367234;0,0221036146962224;0,188376974434048;0,000174362330800582;0,00049218748381907;7,356468005167e-05;0,592684964534894;0,0170013399664068;0,16317746345295;0,000284387410228875;0,001046002374526;0,000179304379964312;0,225302990670503;1,64521158829691;0,609832374572196
"classe 8";0,25566553640734;-0,140572322190523;0,606561882088628;-0,605668578060138;0,346216624523331;0,140501080895281;0,261007742514375;-0,143509621948007;0,619236169895749;-0,618324200018497;0,353450922082072;0,143436892045079;0,0139959232862468;0,0041336019937025;0,0683387040264937;0,0361877228586801;0,00907491572611498;0,00130312672806877;0,00221701395684106;0,000670229728048486;0,0124788417679246;0,0124421128161838;0,00406555540818486;0,000669550562563149;0,0339175167843753;1,94684243194405;0,128554017954847
"classe 9";0,0597500162448878;0,0444904553583442;0,840831906245602;-0,0241846334566548;0,320238625906802;-0,68834883607692;0,0526169591506214;0,0391791102212936;0,740451983847775;-0,0212974313755175;0,282008001951481;-0,606172598192992;0,000341598523150839;0,000185031417220038;0,058683719110779;2,57841573428725e-05;0,00346958032490216;0,0139774272623263;4,70032026010042e-05;2,6060641147172e-05;0,00930828690196639;7,70070370654325e-06;0,00135020223262047;0,00623833308391282;0,0131659255384079;2,91232223606476;0,111668387985723
"classe 10";0,170188706389396;0,0556511670898536;0,770439974357146;-0,542874676401784;0,805638388847324;-0,135679697415856;0,135061294735886;0,0441646149158762;0,61141906922352;-0,430823867398048;0,63935243527671;-0,107675039026565;0,0050665697744144;0,000529264727135874;0,0900719373844967;0,0237512086576233;0,0401441667717551;0,000992778659985258;0,000601053151646528;6,4268765440243e-05;0,0123176829255219;0,00611576193201199;0,0134688869851874;0,000382015634250958;0,0207515912459674;2,15393758187317;0,0962759099635662
