"";"V1";"V2";"V3";"V4";"V5"
"1";"animation";"0.123372220319663";"-1.90096106692141";"0.9";"41"
"2";"gotham";"0.123372220319664";"-1.90096106692141";"0.9";"44"
"3";"décontraction";"0.123372220319664";"-1.90096106692141";"0.9";"45"
"4";"conquérant";"0.123372220319664";"-1.90096106692141";"0.9";"46"
"5";"lorsque";"0.12590027973329";"-1.78680696404658";"0.9";"47"
"6";"prétexte";"0.123372220319664";"-1.90096106692141";"0.9";"49"
"7";"tropical";"0.123372220319664";"-1.90096106692141";"0.9";"50"
