"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,370020390186738;50,1224962346482;50,1224962346482
"facteur 2";0,297326356814274;40,2754539888037;90,3979502234519
"facteur 3";0,0456367325202622;6,18189433494219;96,5798445583941
"facteur 4";0,0252486876367401;3,42015544160591;100
