source;606;nom
extraterrestre;600;adj
imedia;563;nr
petit;249;adj
monde;225;nom
fille;203;nom
humour;178;nom
aventure;176;nom
city;166;nom
ancien;163;adj
robin;161;nom
planète;159;nom
extraire;148;ver
starfire;137;nr
terre;136;nom
raven;136;nr
nouveau;130;adj
sauver;125;ver
chroniqueur;124;nom
tête;123;nom
vie;121;nom
super;119;adj
côté;118;nom
série;114;nom
parent;113;nom
titan;109;nom
grave;108;adj
france;107;nr
nombreux;106;adj
teen;105;nr
batman;105;nr
émission;104;nom
péril;104;nom
quitter;102;ver
plein;101;adj
tenter;100;ver
roger;100;nr
prendre;100;ver
homme;99;nom
univers;98;nom
terrien;95;nom
propre;94;adj
danger;94;nom
courir;94;ver
lointain;93;adj
jeune;93;adj
naître;91;ver
voler;89;ver
venir;89;ver
interview;89;nom
intervenir;89;ver
île;88;nom
provoquer;88;ver
jean;88;nom
manquer;87;ver
incident;87;nom
journaliste;86;nom
grandir;86;ver
figure;86;nom
adopter;86;ver
entraîner;85;ver
cirque;84;nom
prince;83;nom
ados;83;nom
rythmé;82;adj
jump;82;nr
animation;82;nom
tamaran;81;nr
grand;81;adj
gotham;81;nr
décontraction;81;nom
conquérant;81;nom
aile;81;nom
prétexte;80;nom
fois;80;nom
tropical;79;adj
fatou;79;nr
aller;79;ver
passer;74;ver
invité;73;nom
finir;73;ver
découvrir;73;ver
ovni;71;nom
question;67;nom
premier;67;adj
paul;66;nr
retrouver;65;ver
lutte;62;nom
présenter;61;ver
étrange;59;adj
recherche;59;nom
boy;59;nom
eau;58;nom
voir;57;ver
trouver;57;ver
superhéros;57;nr
boulot;57;nom
colocataire;56;nom
auteur;56;nom
inviter;55;ver
enfant;55;nom
cyborg;55;nr
criminalité;55;nom
beast;55;nr
année;55;nom
laure;54;nr
julien;54;adj
christophe;54;nr
histoire;53;nom
fry;53;nr
français;52;adj
espace;52;nom
ambre;52;nom
retour;51;nom
départ;51;nom
dernier;51;adj
femme;50;nom
réveiller;49;ver
laisser;49;ver
humanité;49;nom
humain;49;adj
comprendre;49;ver
gasnier;48;nr
film;48;nom
chalumeau;48;nom
bellver;48;nr
évoquer;47;ver
plateau;47;nom
eric;47;nr
tf1;46;nr
devenir;46;ver
porte;45;nom
millénaire;45;nom
rendre;44;ver
pizza;44;nom
citation;44;nom
américain;44;nom
origine;43;nom
new_yorkais;43;adj
mettre;43;ver
livreur;43;nom
dettinger;43;nr
cryogénisé;43;nr
vivre;42;ver
partie;42;nom
membre;42;nom
général;42;adj
extra_terrestre;42;nom
partir;41;ver
mazaurette;41;nr
etienne;41;nr
astronaute;41;nom
édition;40;nom
vaisseau;40;nom
spécialiste;40;nom
carbonnier;40;nr
xavier;39;nom
servir;39;ver
ami;39;nom
scientifique;38;nom
répondre;38;ver
robot;37;nom
président;37;nom
phénomène;37;nom
maïa;37;nom
forme;37;nom
famille;37;nom
acteur;37;nom
revenir;36;ver
posséder;36;ver
police;36;nom
enquête;36;nom
site;35;nom
réalité;35;nom
jour;35;nom
décider;35;ver
curieux;35;adj
sujet;34;nom
reportage;34;nom
minute;34;nom
livre;34;nom
françois;34;nr
extrait;34;nom
découverte;34;nom
débat;34;nom
donner;34;ver
créature;34;nom
chronique;34;adj
unir;33;ver
père;33;nom
preuve;33;nom
politique;33;nom
image;33;nom
actualité;33;nom
secret;32;adj
rester;32;ver
maison;32;nom
former;32;ver
fils;32;nom
député;32;nom
connaître;32;ver
cacher;32;ver
visuel;31;adj
environnement;31;nom
culture;31;nom
agir;31;ver
ville;30;nom
penser;30;ver
mère;30;nom
luc;30;nr
david;30;nr
ciel;30;nom
cas;30;nom
volant;29;adj
tromper;29;ver
tomber;29;ver
secrétaire;29;nom
mystérieux;29;adj
équipe;28;nom
voyage;28;nom
twiste;28;nr
théoricien;28;nom
seul;28;adj
semaine;28;nom
parole;28;nom
parler;28;ver
pari;28;nom
ministre;28;nom
désert;28;nom
duo;28;nom
diffuser;28;ver
contact;28;nom
commencer;28;ver
chrono;28;nom
chercher;28;ver
anne;28;nr
éléphant;27;nom
écrivain;27;nom
trace;27;nom
temps;27;nom
star;27;nom
sortir;27;ver
respirer;27;ver
rencontre;27;nom
permettre;27;ver
mélenchon;27;nr
léo;27;nr
internet;27;nom
européen;27;nom
claude;27;nom
antoine;27;nr
aliens;27;nr
adolescent;27;nom
époque;26;nom
visiteur;26;nom
vinci;26;nr
témoin;26;nom
sembler;26;ver
plan;26;nom
peupler;26;ver
nathalie;26;nr
glacier;26;nom
crabe;26;nom
accidentellement;26;adv
école;25;nom
thierry;25;nr
rencontrer;25;ver
recevoir;25;ver
quotidien;25;adj
professeur;25;nom
persuader;25;ver
nouvelle;25;adj
militaire;25;adj
identifier;25;ver
gouvernement;25;nom
frédéric;25;nr
déclaration;25;nom
corps;25;nom
chose;25;nom
catherine;25;nr
avocat;25;nom
affaire;25;nom
sy;24;nr
créer;24;ver
cnews;24;nr
attaque;24;nom
arriver;24;ver
proposer;23;ver
ligue;23;nom
jeu;23;nom
jaune;23;adj
haut;23;adj
groupe;23;nom
garçon;23;nom
entier;23;adj
disciple;23;nom
cabrol;23;nr
animal;23;adj
affirmer;23;ver
état;22;nom
vidéo;22;adj
technologie;22;nom
réaliser;22;ver
pierre;22;nom
lci;22;nr
gilet;22;nom
eliot;22;nr
directeur;22;nom
cours;22;nom
consacrer;22;ver
utiliser;21;ver
public;21;adj
manière;21;nom
lancer;21;ver
demander;21;ver
commentaire;21;nom
bruno;21;nr
bristielle;21;nr
troisième;20;adj
suivre;20;ver
spatial;20;adj
réputation;20;nom
raconter;20;ver
présentation;20;nom
possible;20;adj
perquisition;20;nom
olivier;20;nom
moment;20;nom
m6;20;nr
jt;20;nr
information;20;nom
incroyable;20;adj
couple;20;nom
comédien;20;nom
chanson;20;nom
centre;20;nom
également;19;adv
visite;19;nom
valentin;19;nom
télé;19;nom
the;19;nr
soir;19;nom
sentir;19;ver
perdre;19;ver
pauline;19;nom
objet;19;nom
médecin;19;nom
message;19;nom
inédit;19;adj
géant;19;adj
giorgio;19;nr
fou;19;adj
face;19;nom
expliquer;19;ver
direct;19;adj
dieu;19;nom
didier;19;nr
claviere;19;nr
chef;19;nom
bill;19;nom
beau;19;adj
véritable;18;adj
vincent;18;nr
tsoukalos;18;nr
survivant;18;nom
suite;18;nom
soucoupe;18;nom
poser;18;ver
philippe;18;nr
occasion;18;nom
nadia;18;nr
mission;18;nom
michel;18;nr
légende;18;nom
iran;18;nr
exister;18;ver
débarquer;18;ver
daam;18;nr
continuer;18;ver
blanc;18;adj
alexandre;18;nr
témoignage;17;nom
tuer;17;ver
système;17;nom
survivre;17;ver
show;17;nom
révéler;17;ver
préparer;17;ver
près_de;17;adv
part;17;nom
nuit;17;nom
mystère;17;nom
mois;17;nom
mener;17;ver
lrem;17;nr
lieu;17;nom
joli;17;adj
joe;17;nr
intelligence;17;nom
humoriste;17;adj
heure;17;nom
gens;17;nom
frère;17;nom
disparaître;17;ver
construire;17;ver
comportement;17;nom
coeur;17;nom
coda;17;nom
chien;17;nom
bande;17;nom
alliance;17;nom
aide;17;nom
événement;16;nom
vrai;16;adj
traverser;16;ver
travers;16;nom
théâtre;16;nom
théorie;16;nom
souvenir;16;ver
sommaire;16;adj
scientologie;16;nom
robbie;16;nr
patron;16;nom
parvenir;16;ver
mort;16;nom
millier;16;nom
mauvais;16;adj
lopez;16;nr
guerre;16;nom
examiner;16;ver
envoyer;16;ver
entrer;16;ver
enlever;16;ver
emmanuel;16;nr
emily;16;nr
délirant;16;adj
civilisation;16;nom
chanteur;16;nom
candidat;16;nom
bunny;16;nr
animateur;16;nom
aimer;16;ver
yacine;15;nr
voix;15;nom
visage;15;nom
vieux;15;adj
victime;15;nom
valérie;15;nr
val;15;nom
université;15;nom
transformer;15;ver
tour;15;nom
terrestre;15;adj
situation;15;nom
secte;15;nom
réponse;15;nom
raid;15;nom
programme;15;nom
pomart;15;nr
poilu;15;adj
patrick;15;nr
oise;15;nr
montrer;15;ver
meilleur;15;adj
maître;15;nom
matin;15;nom
marier;15;ver
marc;15;nom
magazine;15;nom
macron;15;nr
lfi;15;nr
laëtitia;15;nr
inattendu;15;adj
europe;15;nr
echoué;15;nr
détruire;15;ver
différent;15;adj
dewalle;15;nr
communauté;15;nom
chaîne;15;nom
changer;15;ver
belhousse;15;nr
base;15;nom
astrobiologiste;15;nr
appeler;15;ver
album;15;nom
aider;15;ver
actuel;15;adj
accompagner;15;ver
élection;14;nom
âge;14;nom
vigier;14;nr
vigi;14;nr
vendre;14;ver
télévision;14;nom
tv;14;nr
travailler;14;ver
syndicat;14;nom
supervilains;14;nr
succès;14;nom
structure;14;nom
sophie;14;nom
solère;14;nr
seuil;14;nom
seines;14;nr
recette;14;nom
pyramide;14;nom
présidentiel;14;adj
portrait;14;nom
polémiste;14;nom
oggy;14;nr
new;14;adj
nasa;14;nr
musique;14;nom
mot;14;nom
marionnette;14;nom
marine;14;adj
maloney;14;nr
leçon;14;nom
langlois;14;nr
karim;14;nr
jouer;14;ver
invasion;14;nom
important;14;adj
hugues;14;nr
gorg;14;nr
gitan;14;nom
explorer;14;ver
ex;14;nr
etats;14;nr
entretien;14;nom
endroit;14;nom
effet;14;nom
depétrini;14;nr
csa;14;nr
convaincre;14;ver
christopher;14;nr
cafard;14;nom
brigitte;14;nr
brainiac;14;nr
bord;14;nom
bernard;14;nr
antique;14;adj
amour;14;nom
alien;14;nr
voiture;13;nom
train;13;nom
suggérer;13;ver
sport;13;nom
sorte;13;nom
science;13;nom
rugby;13;nom
rire;13;ver
rick;13;nr
propos;13;nom
omar;13;nr
oeil;13;nom
média;13;nom
menace;13;nom
main;13;nom
lune;13;nom
kid;13;nom
john;13;nr
italie;13;nr
héros;13;nom
frontière;13;nom
fantôme;13;nom
ennemi;13;nom
discussion;13;nom
delage;13;nr
crise;13;nom
corbière;13;nr
conseil;13;nom
catastrophe;13;nom
avenir;13;nom
alexis;13;nr
agent;13;nom
affrontement;13;nom
évolution;12;nom
voisin;12;nom
urgentiste;12;nom
suivant;12;adj
spectacle;12;nom
siècle;12;nom
scooby;12;nr
rubrique;12;nom
revel;12;nr
responsable;12;adj
rentrer;12;ver
puissant;12;adj
prochain;12;adj
place;12;nom
photo;12;nom
peur;12;nom
participer;12;ver
partager;12;ver
nombre;12;nom
nom;12;nom
naulleau;12;nr
monter;12;ver
milieu;12;nom
mathieu;12;nr
mars;12;nom
margot;12;nom
marcher;12;ver
laporte;12;nr
kelly;12;nr
journée;12;nom
fédération;12;nom
expérience;12;nom
explication;12;nom
compagnie;12;nom
christine;12;nr
chemin;12;nom
capable;12;adj
auproux;12;nr
arrêter;12;ver
armée;12;nom
agathe;12;nom
étranger;11;adj
égyptien;11;adj
zorbb;11;nr
zone;11;nom
watrin;11;nr
vérité;11;nom
ukrainien;11;nom
tendance;11;nom
substance;11;nom
signe;11;nom
samedi;11;nom
salvatore;11;nr
récupérer;11;ver
réal;11;nom
royal;11;adj
rouge;11;adj
représentant;11;nom
rapport;11;nom
publier;11;ver
projet;11;nom
personnalité;11;nom
observation;11;nom
notamment;11;adv
monstre;11;nom
mohammed;11;nr
michael;11;nr
manège;11;nom
luthor;11;nr
lorenzo;11;nr
long;11;adj
loi;11;nom
liste;11;nom
lilia;11;nr
lemercier;11;nr
laurent;11;nr
justice;11;nom
jimmy;11;nr
international;11;adj
inconnu;11;adj
hassaine;11;nr
hapsatou;11;nr
fruit;11;nom
expert;11;nom
ex_membre;11;nom
espoir;11;nom
entrepreneur;11;nom
empêcher;11;ver
emploi;11;nom
défense;11;nom
doo;11;nr
documentaire;11;nom
docteur;11;nom
diffusion;11;nom
coup;11;nom
concours;11;nom
composer;11;ver
charlotte;11;nom
chambre;11;nom
cause;11;nom
bout;11;nom
bientôt;11;adv
avion;11;nom
atterrir;11;ver
apprendre;11;ver
apporter;11;ver
apparence;11;nom
alain;11;nom
étude;10;nom
vol;10;nom
vilain;10;adj
téléspectateur;10;nom
tourner;10;ver
tirailleur;10;nom
tester;10;ver
surprise;10;nom
style;10;nom
sophia;10;nr
sol;10;nom
soirée;10;nom
seulement;10;adv
réussir;10;ver
réseau;10;nom
république;10;nom
région;10;nom
réalisateur;10;nom
retourner;10;ver
relation;10;nom
publicité;10;nom
profiter;10;ver
plaindre;10;ver
pernin;10;nr
peret;10;nr
parisien;10;adj
paranormal;10;adj
organiser;10;ver
oeuf;10;nom
nommer;10;ver
nicolas;10;nr
