"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,643625916778105;43,9710524941995;43,9710524941995
"facteur 2";0,378458675928291;25,8554322818938;69,8264847760933
"facteur 3";0,165949088884396;11,3372626994697;81,163747475563
"facteur 4";0,11537853267325;7,88239781001275;89,0461452855757
"facteur 5";0,0816934772197892;5,58111176325342;94,6272570488292
"facteur 6";0,0786434804583447;5,37274295117083;100
