"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"sortir";0,151575518948629;0,142882590315422;-1,94347376393761;0,44219770172122;0,0756364521196311;0,0712986653523116;-0,969796846558351;0,220657435485894;0,0443045650537148;0,031634190984945;0,898331440752095;0,0257298032092459;9,7704949520042e-06;8,68194573336911e-06;0,00160625984123599;8,31555804064148e-05;0,000425263821074185;0,438043916725897;8,16006736568789e-05
"commentaire";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792891;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;1,3915522828011e-05;0,00105981608676711;0,000144482800793172;0,000119289200053499;0,000330760749724366;0,998646372130683;0,000329865901842263
"machine";0,024856588385273;-0,109758081781617;-18,4782790231293;0,879569135653442;0,00134363254194188;-0,00593301575168193;-0,998850551400235;0,0475454513400504;1,46494389406216e-05;0,000229519040680045;0,998504157995397;0,00125167352498448;9,73145355418e-08;1,89743841807845e-06;0,0537796181535078;0,000121852553850078;0,000157505118916365;3,95042529155585;0,00245800283259791
"zorbb";0,123372220319664;-1,90096106692141;0,0298219857886247;0,0967945738838231;0,0646723233256441;-0,996493120014054;0,0156328312981436;0,0507401906374285;0,00521313051722318;0,994530333636801;3,75686716953947e-05;0,000218967174278518;2,63707280221515e-06;0,00062608572621611;1,54085040166109e-07;1,62326484276043e-06;0,000173255630808001;1,03939568627191;0,000187175575981212
"réalisateur";0,188764690485466;1,0518250607743;0,534703073015722;0,499792728626482;0,145736294215425;0,812064407416086;0,412818966123917;0,385866339507215;0,0364737303345102;0,909983343744407;0,0360954871959938;0,0174474387250876;5,61223946669927e-06;0,000174253576700718;4,50318753020092e-05;3,93436401934012e-05;0,000157505118916365;0,601233951727846;5,69353070893498e-05
"sentir";0,183602127051323;0,818710366482532;0,494844039813583;0,467977084831008;0,169894975399456;0,757588050894133;0,457900555515867;0,433039402057951;0,0545944454993779;0,872290965422081;0,0489123597899393;0,0242022292886003;1,00879678704936e-05;0,000200589803426261;7,32799157511656e-05;6,55386436700527e-05;0,000299259725941093;0,477987244187327;6,8372409930857e-05
"peur";0,177865945457832;0,559694039491681;0,450556225144539;0,432626369502705;0,207458556151602;0,652813651431268;0,525517932581212;0,504604980673038;0,098506338487111;0,783768278826061;0,0779588530011223;0,0397665296857038;5,97945400288709e-06;5,92075762184624e-05;3,83684193447466e-05;3,53754434882516e-05;0,000189006142699638;0,344725607294289;2,24606856495983e-05
"député";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792891;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;2,1204606214112e-05;0,00161495784650226;0,000220164267875309;0,000181774019129142;0,000504016380532367;0,998646372130683;0,000502652802807258
"espèce";0,156068455402565;-0,424568003073556;0,282262529402173;0,298293651255152;0,25544980333345;-0,69492462526821;0,462001801954161;0,488241229479698;0,13159033012134;0,782520974103653;0,0530871065965623;0,0328015891784435;3,8364093198523e-06;2,8391556029905e-05;1,2548769176959e-05;1,40146641012963e-05;0,000157505118916365;0,261707381634141;1,07876442907226e-05
"toute";-0,530874585754727;0,34901321788749;0,438769767533113;0,421644403071299;-0,603445451585663;0,39672352854877;0,498749850936518;0,479283439153899;0,678150534525224;0,235523225675123;0,057135300448178;0,0291909393514758;0,000106534380519862;4,60457620136138e-05;7,27745127362654e-05;6,72045371458882e-05;0,000378012285399275;0,392140509976797;5,81285290527123e-05
