"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"incident";-4,71573857827813;2,35436105932296;0,0027218878406556;0,0162845759157296;0,122526486874105;-0,894447241520034;0,446558205061172;0,000516268031059998;0,00308874076994876;0,0232399392753658;0,806822225484204;0,192968370869756;2,03296565640736e-07;4,78569134848757e-06;0,000204414658099211;0,149715238733184;0,0373175132847143;4,98777684895668e-08;1,78533397749779e-06;0,000101070991693616;0,00673234811165846;4,70173379519772;0,148827311644841
"prendre";0,32766497924781;0,177992928585616;0,531581224327289;0,122622492985522;0,0510145671369877;0,494387663658038;0,268559393540018;0,802060690596077;0,185015340846627;0,0769718287174874;0,298282032941591;0,0844567036517073;0,593768956838542;0,0207788110099447;0,00271349555822731;0,000290888602187228;8,58365292835775e-05;0,0007656070390715;4,07386782378889e-05;7,05107060638338e-06;0,00270935960591133;0,537296140379217;0,000782157282544444
"prétexte";-5,04138918926605;2,49736859219967;-0,0449825094750096;-0,0946724711974282;0,125034139969178;-0,895702903209822;0,443707124056401;-0,00799203608723871;-0,0168204445485253;0,0222147979388673;0,809106321675145;0,190516248996235;4,87195966381398e-05;0,000141927299382834;0,000186782432574092;0,16067336467479;0,0394283613438845;1,27917745663003e-05;5,66618648441992e-05;9,88326998483624e-05;0,00632183908045977;5,01931752204389;0,159269558769003
"homme";0,318091372926033;0,169359772034912;0,600561484067231;0,649485254673929;0,0420804628023528;0,332694285624765;0,177134726580058;0,628132011495821;0,679301770557001;0,0440122892425747;0,165335716482992;0,0449722907354772;0,4457476205508;0,342858452866764;0,00108591936398647;0,000490126861269963;0,000138939344059057;0,00174710769068613;0,00204335259985982;8,57759898439668e-06;0,0048440065681445;0,700592995919979;0,00237758638834119
"présenter";0,344865394312745;0,207035067845464;0,278570118979886;-1,14237332615974;-1,03706354311476;0,213062025423708;0,127908777210874;0,17210399985379;-0,705772103190164;-0,640710441328706;0,0935360659342593;0,0323466478065245;0,0461593947835448;0,510515982430439;0,317441909045222;0,000546814437675795;0,000197073652035751;0,000356787637648129;0,00600007731641958;0,00494483122969075;0,00459770114942529;1,00985102035035;0,00468873141748341
"humour";-1,11569001274746;-2,88320316540169;-0,357942130977219;-0,28918245993573;0,251891585564017;-0,355798761288338;-0,919466969383667;-0,114149419067561;-0,0922216384980194;0,0803294043135965;0,132653576510828;0,850048985016104;0,0103268695787261;0,00443291227934981;0,002537656614988;0,00633623815121141;0,0423150534125536;0,000652183849422643;0,000425684950602444;0,000322977093139013;0,00509031198686371;2,74335054414598;0,0383095465435216
"super";-1,1588401530317;-2,96523599851616;-0,331814696082403;-0,000714240852861361;0,113651933372826;-0,361809924422171;-0,925797927962966;-0,10359828298809;-0,000222998338741484;0,0354840978856994;0,136089101400752;0,854980860627197;0,00843876109082582;2,57145554279937e-08;0,00049125116666481;0,00628455652839707;0,0411477502490214;0,000515250950292831;2,38735466059763e-09;6,04479007951338e-05;0,00467980295566502;2,81325502359715;0,0370378504256398
"planète";-0,547261649254517;-1,66017433326152;0,10616138035013;0,693731388831126;0,187531494371072;-0,289100501231915;-0,87701601698578;0,0560815988339443;0,366475693125204;0,099066779287932;0,0934387832118675;0,825099118624189;0,002659386371753;0,0746849688163298;0,00411774297585378;0,00127863351910741;0,0117669374773938;4,8115961514609e-05;0,00205465422595872;0,000150142790789364;0,00426929392446634;1,60335122983153;0,0109752240264794
"invité";0,433791853888104;0,370148716232995;-1,67886929571538;0,0973210436477862;0,0119346064196309;0,244282168020002;0,208442666870689;-0,945425387092115;0,0548046149856536;0,00672076136174952;0,0766124360603214;0,0535242475535983;0,867923487779717;0,00191806522601127;2,17633803493327e-05;0,000695229208742653;0,000506194847766999;0,0104135546013394;3,49928037069986e-05;5,26237058096655e-07;0,00369458128078818;1,40355358467185;0,00727818718612758
"voir";0,329001889490007;0,183884996570035;0,504994744753889;-0,488030707134344;-0,738336049389355;0,302820786289969;0,169251913217227;0,464808594004503;-0,449194509785818;-0,679581212645604;0,164846292533224;0,0494124718600781;0,293742845770795;0,180422238471228;0,311576151364664;0,000453231067954658;0,000141584424477968;0,00106781644529403;0,000997280174581972;0,00228260642144679;0,0041871921182266;0,725698192804141;0,00220513392602619
"tenter";0,310823836477609;0,163064288233072;0,651992099043007;1,01985557607984;-0,00824855543277516;0,24661813325034;0,129380715519007;0,517312559365249;0,809187870557282;-0,00654468256326767;0,100530172971109;0,0265489349294832;0,334552009854206;0,538342311896572;2,65703486462771e-05;0,000118979627244654;3,27462587400966e-05;0,000523514405436584;0,00128091797544476;8,37914614871486e-08;0,00123152709359606;0,877936981301334;0,00094922825509421
"sauver";-1,13130219557872;-2,90941842688564;-0,330328925210903;-0,0924928006841064;0,130734343418957;-0,359927491373284;-0,925640982433051;-0,105095227291036;-0,0294268868657941;0,0415935586857474;0,134787911080192;0,855396839383494;0,00869156679865852;0,000448149495773606;0,000675533241877477;0,00609449837010114;0,0403081694414368;0,000519605708719002;4,07377056113801e-05;8,13879454723131e-05;0,00476190476190476;2,75962709327402;0,0362644842568191
"tête";-1,17962376174428;-3,0120662371382;-0,443651639599787;-0,174098592881337;0,0171598054748677;-0,360765052256348;-0,921182048616878;-0,135682250675558;-0,0532446785114929;0,00524799374140739;0,135611712293086;0,848400272858465;0,0145079328871666;0,001469312138479;1,07698228004503e-05;0,00639775732998496;0,0417128414570477;0,000904950700319905;0,000139357793302351;1,35383413303587e-06;0,00459770114942529;2,86874637333847;0,0378377276070926
"film";0,382613847865743;0,248894794630945;-0,244760712074026;-0,685411753406863;0,959954912285928;0,297005976220985;0,193205870273741;-0,189996767329754;-0,532054414834913;0,745169960371262;0,176236816224317;0,0715596958372623;0,0545468739954451;0,281314251278536;0,416342362664439;0,000444708882874327;0,000188185459391796;0,000181985946508572;0,00142711026709409;0,00279934294285794;0,00303776683087028;0,816224462375241;0,00202382822662158
"venir";0,332193113997769;0,194160788311316;0,312032456370849;0,690945938730298;0,123007254828803;0,386702132540171;0,226020310873063;0,363233345954202;0,804322114812925;0,143191311787787;0,238182704069115;0,0780752909611297;0,158942372275965;0,51254320000156;0,0122564326922497;0,000425825653071768;0,000145470061636335;0,00037570771181895;0,00184220818075952;5,83864435799958e-05;0,00385878489326765;0,609582873059298;0,00143389081436615
"grand";0,363789267383162;0,205617890052213;0,243419249548018;-0,59386273522524;1,59337141765708;0,205777785222736;0,116307977751723;0,137690356873046;-0,335919086508548;0,901292233608815;0,0983257527038375;0,0301405310617643;0,0332957294915319;0,130332592138514;0,707905394604357;0,000532412883587497;0,000170086791360154;0,00023837386054807;0,00141879921725542;0,0102136938633596;0,00402298850574713;1,03899506282546;0,00434285930116656
"premier";0,356630452151201;0,221302931709346;0,0881106580136565;-0,787214350619182;-0,283369375591016;0,379323616352982;0,235384914157346;0,0937173290597487;-0,83730649618006;-0,301400779615137;0,245326226939508;0,0906448331577067;0,0113259646349516;0,594574809449869;0,0581281658179513;0,000407243505473008;0,000156816462704672;2,48584592913286e-05;0,00198428168464782;0,00025711247273324;0,00320197044334975;0,644827686061408;0,00133138809882932
"parler";0,335736551396573;0,191552460371291;0,45070204453595;-1,04137596637845;-1,0010176582529;0,214975422287031;0,122652927979227;0,288588960441479;-0,666803293238503;-0,640961470845345;0,092617095474415;0,0289288363211581;0,126236267234093;0,443223089829955;0,308994711140371;0,000471976242128642;0,000153637898094339;0,000850554103480556;0,00454085870861113;0,0041957187158325;0,0041871921182266;0,98798485678805;0,00408717717071984
"phénomène";0,323638069005818;0,182077231836324;0,475157184721785;0,344746145408764;-0,408191350310325;0,401690012820251;0,22598888262831;0,589751064233104;0,427888733838938;-0,506635048351875;0,244175137437885;0,074157505162145;0,398077856506262;0,137814351410705;0,145775149483011;0,000335379506459998;0,000106152103101311;0,000722922796183626;0,000380553882281924;0,000533512886720731;0,00320197044334975;0,586551462954896;0,00110161429631253
"passer";0,323945787127693;0,178215179919837;0,493266442620042;0,719908889595215;0,211713228455145;0,333574161603434;0,183512123290344;0,507927395824506;0,741306150040851;0,218005806800146;0,176652248754131;0,0513009576800298;0,309776750980089;0,433953244172788;0,0283167984129836;0,000370480914524185;0,000112127090740228;0,00085898248660479;0,00182968463059797;0,000158240321627645;0,0035303776683087;0,690255685767758;0,0016820587195889
"parent";-0,666708760057832;-1,9287089131906;-0,0886319735589187;-0,407285992472706;-0,178171630563025;-0,318933653967918;-0,922637016305309;-0,0423989017079689;-0,194833512879001;-0,0852320121966874;0,108038882059305;0,86756639612478;0,0014441083502306;0,0200548803711064;0,00289573309457471;0,00164224348794773;0,013743539674215;2,90232514911904e-05;0,000612864087430334;0,000117284962823228;0,00369458128078818;1,81653329382502;0,0121913542151778
"année";0,354820455226997;0,197895256341269;0,35250775857312;-0,846306781233612;0,849929539259019;0,269925970692987;0,150546757878659;0,268166610768777;-0,643819081068465;0,646575056554626;0,142285081572451;0,0424692338192231;0,106216163509388;0,40263458850173;0,306394932597207;0,000382447418026048;0,000118966642187843;0,000377478130920121;0,00217575543633776;0,00219442267677232;0,00303776683087028;0,842415223742742;0,00215579196553044
"grave";-1,36785902202292;-3,40555786134999;-0,448133175159641;-0,0309340976385828;0,0289374553524891;-0,369941939356561;-0,921044244717262;-0,121199080635806;-0,00836622772406641;0,00782622929760106;0,142259883653646;0,846131543684467;0,0115484884179954;3,61899550568805e-05;2,38942888308634e-05;0,00768078121563838;0,0476101163670061;0,000824397958450991;3,92823643971008e-06;3,43750542806774e-06;0,00410509031198686;3,24786041554331;0,0433029444944711
"péril";-1,4018822843282;-3,47816200245961;-0,472327109479265;-0,0667699588446426;0,0278155946615198;-0,370831870575296;-0,920058221688782;-0,124941978003206;-0,0176622737967331;0,00735789952894556;0,142985009085253;0,844556313696417;0,0122762108428018;0,000161340351366467;2,11260241574462e-05;0,00790627446769704;0,0486685496594695;0,000897500165771989;1,79353976027626e-05;3,11261560035506e-06;0,00402298850574713;3,32019457320632;0,044348186222782
"gasnier";0,504709843882769;0,515442477176689;-3,36994089233642;0,496102544574079;-0,614572024631294;0,142749326757178;0,145784885099476;-0,953135349791678;0,140314886065352;-0,17382213527876;0,0272059714562202;0,027227181518624;0,917352894147205;0,0130748575454695;0,0151390953324804;0,000899300257801583;0,000937954083165499;0,0400927397017382;0,000868888554475671;0,00133341931516868;0,0035303776683087;2,74035544478987;0,0265115404304555
"bellver";0,521304587321524;0,548886435846573;-3,76950409085748;0,743111657267098;-0,581405317959462;0,131681024761411;0,138648172503682;-0,952173016694173;0,187709271932283;-0,146862410062424;0,023208982224888;0,0246887776318178;0,917809654046117;0,0234581911177375;0,0108343949794377;0,00104865748931328;0,00116256051021746;0,0548300961639238;0,00213087864965631;0,00130439332974733;0,00385878489326765;3,06450786370549;0,0362386532837029
"ambre";0,525390657355525;0,556531891448448;-3,86100888819473;0,798474866483688;-0,543632124278801;0,129632268807981;0,137315901496208;-0,952646064518376;0,197011703728085;-0,134133077321692;0,0224854519492885;0,0242090992064789;0,918437723167945;0,0258328784002574;0,00903484727602811;0,00104249801071245;0,00116974354065375;0,0563004863051773;0,00240787004685407;0,00111614538433519;0,00377668308702791;3,1378254178056;0,0371850266191163
"étrange";0,307897764963327;0,161173245109109;0,670370726088479;1,09521056513741;-0,137095638025768;0,230232901943112;0,120518523223053;0,501274823035644;0,818952052738598;-0,102514308897873;0,0891567341492876;0,0234416710659422;0,319655618412123;0,56111218185736;0,00663379451530258;0,00021793341073428;5,97168159517261e-05;0,00103309634573884;0,00275743949882439;4,32073884268793e-05;0,00229885057471264;0,923478315280205;0,0019604878133167
"reportage";0,339579147719598;0,200543643522899;0,35203433488737;-1,10194267130189;-1,17965834195576;0,19991397963281;0,118062248921807;0,207246485325524;-0,648725771963696;-0,694477842149929;0,0839326965508831;0,0280884994245744;0,0682229313713867;0,439623114903176;0,38013275774997;0,000416569449335191;0,00014528580707121;0,000447687981062569;0,00438655309004774;0,00502710405294055;0,00361247947454844;1,0497180557773;0,00398062002064815
"découvrir";0,318803239594581;0,16852500894986;0,6007743740049;0,779541545190405;0,291860321344387;0,293006606836613;0,154888454403108;0,552161455527939;0,716463306128503;0,268243831324028;0,138071946455651;0,0370211837708606;0,370846321506569;0,410631154216707;0,0434293940502338;0,000342122802021018;9,560162761113e-05;0,00121495269186372;0,00204557355072181;0,000286738943693367;0,00336617405582923;0,768364415743062;0,00198733488428467
"émission";0,361495476558105;0,229121315632984;0,0313153492564448;-1,30470882360723;-0,720460300869923;0,233078169053756;0,147728478506535;0,0201909145239272;-0,841225308405134;-0,464524672345902;0,1068235073471;0,0411769026413617;0,000606298925884689;0,692152300463113;0,159240990622532;0,00039697226963571;0,000159472361187473;2,97898938136004e-06;0,00517108450186757;0,00157679250162516;0,00303776683087028;0,990527853162933;0,00298049103710903
"côté";-0,717249535284746;-2,03143210646671;-0,0834234737576526;-0,0963526708651618;-0,0464516546780224;-0,332274962566686;-0,941086740286306;-0,0386469844264205;-0,0446365993004258;-0,0215193193721248;0,114707100331787;0,882909038565988;0,00117364694087614;0,00102965239696021;0,000180561764382925;0,00181619183269671;0,0145688674332432;2,45695785610125e-05;3,27754514665483e-05;7,61769438095472e-06;0,0035303776683087;1,89658523961948;0,0126988940524735
"univers";-0,722991836931423;-2,03456378515052;-0,0494522254581059;-0,0148739244279888;-0,397055690559756;-0,329228832871339;-0,92647942365487;-0,0225190626488454;-0,00677313979149081;-0,180807271825825;0,114736707383698;0,871846047429191;0,000405992917167213;2,41546142034396e-05;0,0129870976557368;0,00184538911655069;0,0146138211183398;8,63361838412572e-06;7,81038259380087e-07;0,000556575412188264;0,0035303776683087;1,91152263032977;0,0128997132142284
"rendre";0,309634201384576;0,168761868421136;0,571969875813862;1,29527954409858;-0,208636061630248;0,210058806372564;0,114489667107922;0,388029839266033;0,878730042532378;-0,141540701499863;0,0784883529241421;0,0223726589499857;0,202565209480292;0,683199826092881;0,0133739525527137;0,000275498099618001;8,18407133131978e-05;0,000940084881719898;0,00482111809586275;0,000125083351185577;0,0028735632183908;0,989791134178418;0,00281519106120172
"image";0,338421732764213;0,190407145147561;0,444257502433299;-0,780396905117573;-0,396815179383984;0,320547788148639;0,180350678800146;0,420793778845905;-0,739179779531978;-0,375857150237936;0,173367278828044;0,0526597404556003;0,225959895560161;0,458558859928292;0,0894542252278923;0,000357316275030463;0,000113110465934589;0,000615752026419898;0,00190006030555413;0,000491261649458346;0,00311986863711002;0,727900336204709;0,00165302776510536
"enfant";0,331802022198875;0,185977797077782;0,486382828839399;-0,592591668502323;-0,662800962219896;0,306526036889923;0,171810396784147;0,449331200417127;-0,547449272419233;-0,612310168725613;0,166366773062983;0,0501524694823682;0,27038100954805;0,263956880708097;0,249142867198491;0,000316357994066846;9,93900603617953e-05;0,000679793839625907;0,00100909449878841;0,0012623710216081;0,0028735632183908;0,728522507245946;0,00152512943552851
"spécialiste";0,454649715595728;0,428965196803593;-2,39686440731493;0,869708550788139;-0,496224194539183;0,170168544902569;0,160555216136591;-0,897110268697974;0,325518819214523;-0,185729246568511;0,0397741409652181;0,0339744680372086;0,83607468641952;0,072394872942547;0,0177818316355033;0,000526099940938387;0,000468337056004195;0,0146218167979185;0,00192513808396832;0,00062671527000229;0,00254515599343186;2,04161459124795;0,0106086941145396
"mazaurette";0,525390657355525;0,556531891448448;-3,86100888819473;0,798474866483688;-0,543632124278801;0,129632268807981;0,137315901496208;-0,952646064518376;0,197011703728085;-0,134133077321692;0,0224854519492885;0,0242090992064789;0,918437723167945;0,0258328784002574;0,00903484727602811;0,000838531008616536;0,0009408806740041;0,0452851737672078;0,00193676503768697;0,000897769113486998;0,00303776683087028;3,1378254178056;0,0299096953240718
"espace";0,330238367953764;0,201154017174302;0,188363297525006;1,42650247844067;0,20437098678447;0,219589795822251;0,133756019428714;0,125250915876961;0,948543289871694;0,135895121872323;0,0906865564479146;0,032285451260591;0,0223147282726465;0,84167859529233;0,0130346687265325;0,000161168541382412;5,97974462443732e-05;5,2434579095311e-05;0,00300725515418331;6,17253698117112e-05;0,00147783251231527;0,982094582144633;0,00142538389400666
"propre";-0,792637699380749;-2,19406413279987;-0,152424280273277;-0,321171330493285;-0,116300697381619;-0,335487112139216;-0,928646518247023;-0,0645141931158847;-0,135937064630261;-0,0492247405527378;0,118066503976473;0,868035484282343;0,00330214957956235;0,00964193425361276;0,000953927908004443;0,00206329892439936;0,0158092526070242;7,62993800224185e-05;0,000338755413894342;4,44198758996748e-05;0,00328407224958949;2,0658967574532;0,0140161885466524
"livre";0,405015306983352;0,310313986046013;-0,970033813889962;-0,263206848739157;0,128021128934799;0,357016316650349;0,273538195700315;-0,855073606577344;-0,232013798080629;0,112849146977055;0,162618340001443;0,0915990432450255;0,70552365094306;0,0341613000310218;0,00609766577944621;0,000336694168495113;0,000197649363579156;0,00193137438442099;0,000142195905630537;3,36400029838677e-05;0,00205254515599343;0,899464271095467;0,00166058287146408
"etienne";0,525390657355525;0,556531891448449;-3,86100888819473;0,798474866483688;-0,543632124278801;0,129632268807981;0,137315901496208;-0,952646064518376;0,197011703728084;-0,134133077321692;0,0224854519492886;0,024209099206479;0,918437723167946;0,0258328784002574;0,00903484727602812;0,000883857009082296;0,000991739088815133;0,0477330209978677;0,0020414550397241;0,000946297173675485;0,00320197044334975;3,1378254178056;0,0315264356118595
"carbonnier";0,525390657355525;0,556531891448449;-3,86100888819473;0,798474866483688;-0,543632124278801;0,129632268807981;0,137315901496208;-0,952646064518376;0,197011703728084;-0,134133077321692;0,0224854519492886;0,024209099206479;0,918437723167946;0,0258328784002574;0,00903484727602812;0,000883857009082296;0,000991739088815133;0,0477330209978677;0,0020414550397241;0,000946297173675485;0,00320197044334975;3,1378254178056;0,0315264356118595
"astronaute";0,305231089525819;0,162689443506588;0,616359646115157;1,70064025316955;0,0673943988550177;0,165626105538288;0,0882794048995725;0,33445232579552;0,922810394221966;0,0365699045755509;0,0504639196712742;0,0137563678972688;0,155633477571922;0,779222930861643;0,000923303997906783;0,000290665737643556;8,25762307949395e-05;0,00118523564102214;0,00902321315982125;1,41704589398284e-05;0,00311986863711002;1,21684571803857;0,00461963161390268
"aller";0,352995305381922;0,228477385817424;-0,0404197633694864;0,0129752756867928;-0,330457687095837;0,657982709395479;0,425881497752757;-0,075342377106698;0,0241858940370667;-0,615972623377041;0,574225318480168;0,230830136518212;0,00569433734861913;0,000385914445668956;0,18886429320732;0,000317140907575695;0,000132862018943258;4,15816710970473e-06;4,28496810640109e-07;0,000277936844973943;0,00254515599343186;0,417181462630394;0,000442959897835425
"évoquer";0,345250120412492;0,203304323977878;0,293312358029824;-0,738730817691645;-0,389451684041634;0,355350917623846;0,20925228931454;0,301893640042133;-0,760343468179256;-0,400845662643075;0,21582200707355;0,0718096597344014;0,117814827896673;0,491489056797079;0,103064448498284;0,000283803918202001;9,84110670192902e-05;0,000204838427078609;0,00129934100239849;0,000361125271911583;0,00238095238095238;0,665553875525178;0,00105467133625377
"recherche";0,356809273505953;0,250008865852174;-0,361602722737209;1,240092977521;-0,0216575797936407;0,261704517477465;0,183370933608428;-0,265220309838444;0,909555772249039;-0,015884919172455;0,12110161147674;0,0570492663765418;0,0940702331773612;0,727611444362548;0,000167444606814172;0,000271768004856814;0,000133424898039569;0,000279119027616176;0,00328272540355658;1,00125778534202e-06;0,00213464696223317;0,918244664513414;0,00179987724643606
"quitter";-0,836738495577649;-2,29155123759081;-0,523120547599828;-0,037722336494745;0,13978781232232;-0,334803702007391;-0,916917103419948;-0,209315929478833;-0,0150938172123779;0,055933218452818;0,117592603414689;0,846293954132654;0,0347628395949814;0,000118880615338954;0,00123172224233141;0,00218431771587018;0,0163830762587153;0,000853767986716211;4,43949404627793e-06;6,09642064044894e-05;0,00311986863711002;2,18522916747178;0,0148980794372774
"scientifique";0,314937950760296;0,166584251711168;0,62303622534693;0,815219244236457;0,0276443565504892;0,289867759115515;0,153323547165021;0,573440304838205;0,750324865403475;0,0254437665138032;0,132202603853747;0,0354911022426201;0,391316168670736;0,440607849571981;0,000382275660935197;0,00025244362050098;7,06288752432895e-05;0,000987963734066591;0,0016914659196533;1,94503480474613e-06;0,00254515599343186;0,775715079927603;0,00153150660443676
"preuve";0,304431962354534;0,156494612393242;0,700961843833863;1,46395296025379;0,121705780574372;0,183031523386669;0,0940881735498718;0,421434441773323;0,880162314131876;0,0731723247822084;0,0594329800082518;0,0150697963059356;0,238312569725913;0,683619788972612;0,00356486498730471;0,00020544565944022;5,42894269391626e-05;0,00108919397995042;0,00475084345530111;3,28351411889052e-05;0,00221674876847291;1,11833968217804;0,00277245142921349
"humain";0,309859999883464;0,160230309349549;0,666044675095265;1,2980702741474;0,322312598103168;0,201951092357015;0,104430020054262;0,434094267555185;0,846016620147259;0,210067066713492;0,0720126663889277;0,0184768864342945;0,2516493198463;0,628619193997048;0,0292419333334488;0,000260134338622065;6,95594266937867e-05;0,00120191394124392;0,00456523418790057;0,000281462935925162;0,00270935960591133;1,03408993720002;0,00289723201487728
"histoire";0,342932341221431;0,214101154748242;0,108665145831803;0,291594774449183;-0,289727828802094;0,584508135993748;0,364922907038385;0,185213391106277;0,49700625339608;-0,493824153637581;0,481357403376531;0,180032277015109;0,0365546375508917;0,173110579349896;0,128945102707575;0,000280006168227648;0,000109141201106026;2,81145569491597e-05;0,000202446458300167;0,000199862416148513;0,00238095238095238;0,442661608757493;0,000466545952066124
"donner";0,325801107142677;0,181692786912424;0,525546061536028;-0,391433111681233;-0,858424044695227;0,28514730524769;0,15902097149207;0,459967875937599;-0,342589679818805;-0,751308997232697;0,15174921754044;0,0452854106090849;0,298644211450535;0,108955670704727;0,395365489695202;0,000305018279929293;9,48628414252974e-05;0,000793674318379398;0,000440287014139233;0,00211750528882446;0,0028735632183908;0,749008190969477;0,00161210709810163
"courir";-0,911912705869246;-2,45559366302357;-0,256293075053769;-0,35202830115793;0,318629691679202;-0,340972596824364;-0,918169187289131;-0,0958303517285517;-0,131626638414993;0,119138589360528;0,122889033987827;0,855029684705409;0,00734161356616897;0,00910909277493278;0,0056305749656564;0,00245788605849981;0,0178224834617187;0,000194146227548325;0,000366277610294006;0,00030007353818596;0,00295566502463054;2,32966751112484;0,0160414306770165
"plateau";0,346195249529991;0,201742987719936;0,372597924251004;-1,70395626295569;-1,11933682574023;0,164006132896357;0,095573487215161;0,176514105160542;-0,807230248512353;-0,530273319600348;0,0550197771567823;0,0179281345673504;0,048202399934681;0,662989841443463;0,215859846897717;0,000354239854572806;0,000120296255450738;0,000410332649722631;0,00858167570265786;0,00370319683583709;0,00295566502463054;1,32177925717101;0,00516384356065281
