"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,802037146052435;27,8662461778478;27,8662461778478
"facteur 2";0,769584073030773;26,7386857817982;54,604931959646
"facteur 3";0,606604550427482;21,076070875288;75,681002834934
"facteur 4";0,398940246886249;13,8609130321463;89,5419158670803
"facteur 5";0,301001143017642;10,4580841329197;100
