"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"pre";-0,159813906243756;-0,534825404091758;-0,394546475875327;-0,272685953869188;0,340705211907144;0,516810602913241;-0,166186666620917;-0,556152172356193;-0,4102794631197;-0,283559614885741;0,354291217817182;0,537419010592848;0,347402432879028;0,443859711893689;0,14701739847047;0,0151980057894122;0,0187722748766373;0,0277501760907652;0,00377496241602164;0,0422773302382213;0,0230080512211549;0,0109902870109882;0,0171569882083488;0,0394771987893271;0,147803084822905;0,0584245458374826;0,00050451512264303
"ver_sup";-1,03503028893902;1,19918529528233;1,51325925707128;-2,48354435860506;-1,37136526445717;-0,128046374294704;-0,288575647650378;0,334343523022539;0,42191013619506;-0,69243424990737;-0,382348829387037;-0,0357004676928387;0,709692153022939;0,108681199541159;0,105331735100775;0,0613995341169078;0,0148124126966313;8,29655215849701e-05;0,0104809622587217;0,0140691424800722;0,0224038015734016;0,0603446651298893;0,018399301195136;0,000160409324624507;0,00978351778733005;0,264737378124794;0,000685686447519581
"adj_dem";0,170583459305455;6,12721518908351;5,66422454396736;0,565027542284671;10,3546385821613;0,793696993351505;0,0127921305527771;0,459482630630461;0,424762753327264;0,0423716702442856;0,776499017601958;0,0595196955181831;0,00371912082138292;0,547407405078376;0,284718738152271;0,000613144782124119;0,16292659116799;0,000614999997855606;7,86711844439658e-05;0,101500485680541;0,0867406709614889;0,000863139695643039;0,289875655636483;0,00170314382546195;0,00270359636667769;0,602717747316306;0,000982131891297451
"ono";0,805607104558749;0,787691759487711;-2,34414411581189;-15,4614172810391;12,9750967080219;2,43434980301274;0,0393049652669213;0,0384308890431922;-0,114369029929434;-0,754350930831816;0,633045218392255;0,118770097623903;0,0962862306261216;0,0105014232745095;0,0566050138824017;0,532934163006574;0,29695760091643;0,00671556829396272;0,000921502439165849;0,000880972837248046;0,00780222607911955;0,339428665448508;0,239040297678097;0,00841425912376749;0,00141987435084512;0,55942053058741;0,000444351566590494
"pro_per";-0,927636056351656;-0,753287812995637;1,55680995343855;1,13072476920331;1,48305404872237;-1,27028013280439;-0,310192261356111;-0,251891944653493;0,520581748253799;0,37810310490732;0,495918508057792;-0,424769029030672;0,74747948423486;0,0562320436179073;0,146178637337248;0,0166884189930958;0,0227150460565934;0,0107063697602964;0,030394719505325;0,0200430948017286;0,0856079499683661;0,0451602886954824;0,0776885213770869;0,0569956760797528;0,0353218057689689;0,231193270316441;0,00188796211236717
"num";3,22876931345088;1,12227014961218;-0,593569730977306;-0,0362535402402376;0,646642633047425;-1,95438183993939;0,800323122816696;0,278179908065843;-0,147129613356458;-0,00898625566631677;0,160284926294038;-0,484437513327576;0,980962623342773;0,0135204516240671;0,00230192194276744;1,85838897309361e-06;0,000467802699056652;0,00274534200236261;0,318346984396687;0,0384610848088142;0,0107589576582961;4,01353959606e-05;0,0127689555356228;0,11663947154936;0,0305370237099566;0,702437992235136;0,0150675517613924
"adv";-0,209258227281276;-0,842872993801992;-0,337175485453143;4,32937418532443;1,00742431066186;5,97354090173394;-0,0278863553854171;-0,112323688082949;-0,0449329784389233;0,576944900551638;0,134252271540385;0,796051303020777;0,0626446562452916;0,115947442530917;0,0112927471472233;0,402927158570653;0,0172623305671171;0,389925664938799;0,00021122427031793;0,00342691247647135;0,000548391503737566;0,0904126047393712;0,00489557364761256;0,17212439158117;0,00482368272615875;0,180151437827584;0,000156550406642946
"ver";-0,614775290413235;-1,00421680921182;1,27606373296147;-0,0011692858129413;0,271832925991811;0,191494367850074;-0,34775254563526;-0,568043246400475;0,721815626701429;-0,000661415844726307;0,153764462357608;0,108320316273474;0,622429880405984;0,189465678011887;0,186196293720214;3,38342329232947e-08;0,00144682956381973;0,000461284463861958;0,0322204299829;0,0859713007561773;0,138817192256631;1,16557409137992e-07;0,00629945016047071;0,0031261551992863;0,0852508120514267;0,167906841818971;0,00240345121082857
"adj_ind";-0,501537799612482;7,08613218368074;3,17023770361577;1,51419538018473;1,98453036407133;-2,91639475565699;-0,0578156543204747;0,816866383984271;0,36545474205056;0,174551542759214;0,228770237470209;-0,336192548568404;0,0368607828587691;0,839447735706111;0,102260883866037;0,00504868640651238;0,00686164648262653;0,00952026467994443;0,000694740694970114;0,138686407019482;0,0277586954240102;0,00633255881218631;0,0108775451492968;0,0234913521610672;0,00276194736739735;0,562883604593387;0,000875089748301915
"adj_pos";-0,388363514667482;-1,37612459122472;2,76638973871669;-1,1329632598696;-0,663084833274319;-1,90567625612239;-0,100100516587555;-0,354695477994052;0,713035677836906;-0,292020757111463;-0,170909809612169;-0,491187175113031;0,158682782089404;0,227293188575329;0,55904705641753;0,0202927993810223;0,00549979849718088;0,0291843750395333;0,00190391956259403;0,0239049182110001;0,0966047499469701;0,0162032974265479;0,0055502166957941;0,0458426797415727;0,0126232664890203;0,210073236141325;0,000557074401189097
"aux";-1,31683877032146;1,05006402767213;-1,21321722331784;-0,418891411983388;-0,487472339443115;-1,63811936217953;-0,483911880926173;0,385877504654341;-0,445833037224785;-0,153934206407986;-0,179136324048095;-0,601976065407284;0,872260033195957;0,0632747263659369;0,0514075105450882;0,00132629772868516;0,00142113831479792;0,0103102938495344;0,0624644967359277;0,0397191181999654;0,0530206649938492;0,00632078400097105;0,00855988621067453;0,0966627448869411;0,0360220177776049;0,303813329180912;0,00332492370034342
"nr";1,7919473859795;-1,07096667145823;0,0301780440012747;-0,0956647944061581;-0,189813808954836;-0,0212646287043305;0,853832261144112;-0,510297289895778;0,0143793214846151;-0,0455826372798599;-0,0904430313994379;-0,0101322316442254;0,960664422351297;0,0391463306277351;1,89178617980542e-05;4,11417567525593e-05;0,000128154079649773;1,03332276760714e-06;0,328021476669164;0,117166560965863;9,30323403094466e-05;0,000934880403241071;0,00368050472509563;4,6192065178385e-05;0,102153151926556;0,393945919538914;0,0158534936934663
"pro_ind";-0,980656997531305;1,04928027045984;0,0259888093464383;2,20725464516996;0,275641331299113;0,855671692479657;-0,352410711078133;0,377071297266915;0,00933938655912154;0,793203108725101;0,0990549782545581;0,307495760857566;0,824038412102901;0,107625245814119;4,01841359240411e-05;0,0627300191789268;0,000774029476239372;0,00479210929188953;0,00637845793984451;0,00730238029910548;4,47975434296233e-06;0,0323136719584716;0,000503929880388978;0,00485619103049913;0,00663256374846829;0,232777290808169;0,000359387238374591
"adj";-0,695899680723064;0,4730295750727;-1,67055370268024;0,888025331839557;0,377932447388434;-0,699793909847917;-0,313738469069946;0,213260012641356;-0,753150167612453;0,40035613727713;0,170386552458689;-0,315494138051673;0,671800938705432;0,0354113000066913;0,268804719177004;0,0164382427368757;0,00235576150195088;0,00518903787204595;0,0315736171317237;0,0145883996897842;0,18194995245758;0,0514140449777743;0,0093123528565298;0,0319279754634879;0,0651975181374361;0,182946261896499;0,00218211755888309
"pro_dem";0,749767563784283;3,11938222971628;4,02249182595397;-3,49589638778779;-3,73897780821435;-1,84802463376089;0,100111866362166;0,416511985844883;0,537098673741333;-0,46678561316222;-0,499242785027647;-0,246755400080618;0,177243224062962;0,350002770124015;0,354221860612725;0,0579016310678053;0,0524056061443925;0,0082249079881004;0,00299592483454821;0,0518578854696108;0,086231900379737;0,0651320460941101;0,0745046522044522;0,0182009111095337;0,00532939139906249;0,383741733895843;0,000784794017531527
"nom";0,196863265419045;0,240439219552873;-0,329882882782292;0,0283469329816081;-0,123050128392666;0,225332941809436;0,377392680662754;0,460929068764399;-0,63239520675919;0,0543419058082004;-0,235890721974744;0,431969889202399;0,72458186574658;0,123306695689256;0,141268823479466;0,000225749913943378;0,00336571906282797;0,00725114610792654;0,00881795828653094;0,0131537411173046;0,0247604328845727;0,000182831416830516;0,0034451077795886;0,0115528209928473;0,227530002139537;0,0498331293507226;0,000565034533188155
"art_ind";-1,34534691275357;0,0689422004636942;-0,831550384670874;-1,85287290073677;-0,205305545895299;0,710964722670259;-0,528219130348869;0,0270685492552511;-0,326488890611201;-0,727487388565806;-0,0806084407527675;0,279143739029339;0,945413451924021;0,000283231423728581;0,0250783533130781;0,0269464657306595;0,000261764166831975;0,00201673344168049;0,0848071418204388;0,000222707137387545;0,0323997001881097;0,160862610798043;0,00197499143262323;0,0236842675208171;0,0468558535778889;0,298140244820582;0,00416490463202417
"adj_int";1,22715529611999;3,90932525863428;5,62548860860678;-3,9835314915056;-12,7537184629862;0,985904635103185;0,0812823380968559;0,258939596648915;0,372612063436899;-0,263854749709177;-0,844760283705116;0,0653027649679628;0,197458622115221;0,228611782734664;0,288115235132223;0,0312658980696954;0,253574939302838;0,000973522645358944;0,000292904541807585;0,00297256024308948;0,00615527630863103;0,00308648068461612;0,0316373941674508;0,000189058788539464;0,000194503335732208;0,595057154201229;6,88722729204802e-05
"pro_pos";-0,946833086552995;13,1698749624588;-0,693004299582634;-2,49054716308286;-3,53867833845306;-2,97930106734449;-0,0665491925501519;0,925658975362644;-0,0487085603851324;-0,175050814198558;-0,248719853016653;-0,209403413559824;0,0426357575219266;0,941040651747931;0,00158587029697027;0,00443275798587457;0,00708051644888621;0,00322444599841095;3,48741716605322e-05;0,0067471498075117;1,86822383148238e-05;0,00024129403736565;0,000487123660670917;0,000345291457408828;3,89006671464416e-05;0,988060732433602;3,7977321338075e-05
"nom_sup";1,17601877843923;1,92294143262314;3,4062996630538;-1,82846543594367;-1,85440124533651;2,48021063042089;0,216094009345011;0,353341401965246;0,625909181651634;-0,335981392683397;-0,340747109983205;0,45573988185722;0,503172645367463;0,153475329054999;0,293104770919988;0,018277608398578;0,0148748145214898;0,0170948317374826;0,00618704682600883;0,0165419614350206;0,0519063622184991;0,014956445754991;0,0153837534301108;0,0275189601343657;0,00447357672184078;0,357234135368086;0,0005709009845487
