"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";0,00975095086280136;-0,27111321904308;0,315809694478619;-0,680862283714936;-0,705887392565522;-0,466143795146566;0,00838460389356036;-0,233123618810979;0,271557023638698;-0,585456806760543;-0,606975285117957;-0,400825635852095;0,00062488874423616;0,092239226362256;0,0824916789932908;0,208681923169252;0,177608734899882;0,0725902483965705;5,05059669134775e-06;0,00390436257486374;0,00529785013710461;0,024624493615853;0,0264679072801517;0,0115421993096143;0,053118860988466;0,119053935987672;0,000752898219324334
"classe 2";-0,715064031378316;0,0702961608023094;-0,452966045518624;-0,95847240042732;-0,906120477141001;-0,750843516372592;-0,411137939751929;0,0404179450461564;-0,260440350178343;-0,55108962376586;-0,520989016075524;-0,43170994883142;0,717288608385187;0,00132364882865044;0,0362231176358422;0,0882715598302405;0,0624684401517825;0,0402006095691919;0,0524812310983606;0,000507197800743828;0,0210593733880284;0,0942916795313259;0,0842725311080909;0,0578646083390895;0,102639410265886;0,257689134756808;0,00681563559870318
"classe 3";-0,850105906479039;-0,401266432459978;-0,981346228857877;-0,70410353792488;0,0289782034771129;-0,647043762790325;-0,511518104060463;-0,241446440014935;-0,590486854151323;-0,423666867900393;0,017436504779839;-0,389333371600113;0,755600120282432;0,0321452724543512;0,126718764177622;0,0355039369907782;4,76182653072131e-05;0,0222506633218354;0,0663320009817742;0,0147789198139888;0,0883937476162992;0,0455040533912904;7,7076138136949e-05;0,0384276955736468;0,0917861241320289;0,298486824369671;0,00817762821887247
"classe 4";-0,724871487299067;-0,425601970309655;-0,781172654119676;-0,256825441035508;0,136767837984086;1,13516315474746;-0,441956478107042;-0,259490890687866;-0,476283480668652;-0,156587297744697;0,0833877908744707;0,692112627878932;0,675481255573647;0,0444635388978085;0,0987269665606683;0,00580797666389568;0,00130419921669847;0,0842049342673802;0,0370473458071784;0,0127715122556852;0,0430258172806172;0,00465062315885429;0,00131887315391631;0,0908555867411698;0,0705074592029253;0,269186023679109;0,00510904913392753
"classe 5";-0,97236613630071;-0,562352818655326;-1,49501319800628;-0,689878272115182;1,26431680564509;1,17887034111761;-0,368548874743451;-0,213144504715797;-0,5666439947693;-0,261479551175337;0,47920481662643;0,446818663739395;0,600708930160321;0,0383643361688074;0,17870839406033;0,0207112771747215;0,0550808917080718;0,0448813819578691;0,0312081875679761;0,0104382248735992;0,0737732556430362;0,0157091913617423;0,0527619353783501;0,0458712927107922;0,0330072160737557;0,382909307150864;0,00483950275498754
"classe 6";0,519553021637316;-0,234983856381692;-0,439998580125498;0,0410232254565782;0,392635283660343;-0,10001306589357;0,627930516066331;-0,284000916287645;-0,531781211888563;0,0495805703342375;0,474538047180864;-0,120875547758367;0,679123754570563;0,0265259363861606;0,0612974183271358;0,000290005536654788;0,0210354847454123;0,00127918204287552;0,013325343760105;0,00272580463277594;0,00955699198258436;8,30765167987441e-05;0,00761022190194398;0,000493778473943504;0,0493649466088343;0,192421482013929;0,00182778783317894
"classe 7";-0,955013175399474;-0,622960991197327;-0,973472043638219;-0,0167434260679895;0,992918547586543;0,600625739155472;-0,503707252280214;-0,328571350884775;-0,513443103093844;-0,00883106679123678;0,523699867421906;0,316790960074687;0,48897390165799;0,0397277671988504;0,0639387855704106;1,02946863897032e-05;0,0286667793895944;0,00983115477583747;0,00855052573512409;0,00363827730610574;0,00888425591031785;2,62822625698206e-06;0,00924275281956199;0,00338206516356524;0,00937506078229242;0,416835466934478;0,0016289337469189
"classe 8";-0,476418602085783;0,462153207458239;0,580704530944946;0,67619964453864;-0,564281296013755;-1,2334473928705;-0,271692823603395;0,263557529705958;0,331165183309339;0,385624301696001;-0,321799312514995;-0,703412510485666;0,321224158562735;0,0577175942268508;0,0600608771388712;0,0443239203186337;0,0244403146943023;0,109446466013375;0,00363774025940167;0,00342315219541916;0,00540461416105327;0,00732831522070152;0,00510323509558892;0,0243834710304149;0,0160270748643339;0,256556340044428;0,00105492058873051
"classe 9";-0,435122726777802;0,449621272611058;2,02919702978135;-1,17701269921217;-1,08303288333698;0,520541909620186;-0,160624076340708;0,165976165278916;0,749071189720641;-0,434490239230324;-0,399797909479112;0,192156277491034;0,112764116558437;0,0229904031225179;0,30863578897349;0,0565154505514604;0,0378891948938924;0,00820329802866074;0,000320383278551997;0,000342089707354983;0,00696778501456033;0,00234427525698333;0,00198485868741099;0,000458519392592916;0,00169217902087021;0,395479929048378;0,000264664200929135
"classe 10";-0,567510722408661;-0,0785888070428171;1,91508242428216;0,440609580694723;-0,234006626715012;0,159567967763078;-0,274633084153995;-0,0380311518459914;0,926757807072744;0,213222346778595;-0,11324184560682;0,0772190575236442;0,222335775875889;0,00081411939015569;0,31862996109013;0,00917965987631971;0,00205022829977541;0,00089347485852005;0,00216746101835888;4,15646899611956e-05;0,0246818718876719;0,00130650484701521;0,000368518644426554;0,000171354131683998;0,00672981541633439;0,3673394211613;0,000908109517385392
