"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"317";317;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"318";318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"319";319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"320";320;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"321";321;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"322";322;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"323";323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"324";324;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"325";325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"326";326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"327";327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"328";328;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"329";329;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"330";330;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"331";331;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"332";332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"333";333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"334";334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"335";335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"336";336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"337";337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"338";338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"339";339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"340";340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"341";341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"342";342;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"343";343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"344";344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"345";345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"346";346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"347";347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"348";348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"349";349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"350";350;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"351";351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"352";352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"353";353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"354";354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"355";355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"356";356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"357";357;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"358";358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"359";359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"360";360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"361";361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"362";362;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"363";363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"364";364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"365";365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"366";366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"367";367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"368";368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"369";369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"370";370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"371";371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"372";372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"373";373;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"374";374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"375";375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"376";376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"377";377;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"378";378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"379";379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"380";380;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"381";381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"382";382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"383";383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"384";384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"385";385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"386";386;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"387";387;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"388";388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"389";389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"390";390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"391";391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"392";392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"393";393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"394";394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"395";395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"396";396;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"397";397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"398";398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"399";399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"400";400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"401";401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"402";402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"403";403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"404";404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"405";405;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"406";406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"407";407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"408";408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"409";409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"410";410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"411";411;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"412";412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"413";413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"414";414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"415";415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"416";416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"417";417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"418";418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"419";419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"420";420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"421";421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"422";422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"423";423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"424";424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"425";425;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"426";426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"427";427;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"428";428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"429";429;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"430";430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"431";431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"432";432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"433";433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"434";434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"435";435;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"436";436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"437";437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"438";438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"439";439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"440";440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"441";441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"442";442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"443";443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"444";444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"445";445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"446";446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"447";447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"448";448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"449";449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"450";450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"451";451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"452";452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"453";453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"454";454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"455";455;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"456";456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"457";457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"458";458;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"459";459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"460";460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"461";461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"462";462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"463";463;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"464";464;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"465";465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"466";466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"467";467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"468";468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"469";469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"470";470;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"471";471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"472";472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"473";473;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"474";474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"475";475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"476";476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"477";477;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"478";478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"479";479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"480";480;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"481";481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"482";482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"483";483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"484";484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"485";485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"486";486;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"487";487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"488";488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"489";489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"490";490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"491";491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"492";492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"493";493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"494";494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"495";495;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"496";496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"497";497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"498";498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"499";499;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"500";500;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"501";501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"502";502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"503";503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"504";504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"505";505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"506";506;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"507";507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"508";508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"509";509;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"510";510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"511";511;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"512";512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"513";513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"514";514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"515";515;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"516";516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"517";517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"518";518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"519";519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"520";520;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"521";521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"522";522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"523";523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"524";524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"525";525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"526";526;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"527";527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"528";528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"529";529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"530";530;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"531";531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"532";532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"533";533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"534";534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"535";535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"536";536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"537";537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"538";538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"539";539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"540";540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"541";541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"542";542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"543";543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"544";544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"545";545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"546";546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"547";547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"548";548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"549";549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"550";550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"551";551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"552";552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"553";553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"554";554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"555";555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"556";556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"557";557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"558";558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"559";559;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"560";560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"561";561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"562";562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"563";563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"564";564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"565";565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"566";566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"567";567;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"568";568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"569";569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"570";570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"571";571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"572";572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"573";573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"574";574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"575";575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"576";576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"577";577;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"578";578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"579";579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"580";580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"581";581;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"582";582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"583";583;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"584";584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"585";585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"586";586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"587";587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"588";588;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"589";589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"590";590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"591";591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"592";592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"593";593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"594";594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"595";595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"596";596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"597";597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"598";598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"599";599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"600";600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"601";601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"602";602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"603";603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"604";604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"605";605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"606";606;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"607";607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"608";608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"609";609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"610";610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"611";611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"612";612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"613";613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"614";614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"615";615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"616";616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"617";617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"618";618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"619";619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"620";620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"621";621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"622";622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"623";623;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"624";624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"625";625;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"626";626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"627";627;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"628";628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"629";629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"630";630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"631";631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"632";632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"633";633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"634";634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"635";635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"636";636;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"637";637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"638";638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"639";639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
