"V1";"V2";"V3";"V4";"V5";"V6"
"20";" 57";" 35.09";"12.65";"un";"3.760723e-04"
" 5";"  8";" 62.50";"11.02";"ou";"9.027062e-04"
" 5";"  8";" 62.50";"11.02";"y";"9.027062e-04"
" 4";"  6";" 66.67";" 9.85";"son";"1.701283e-03"
" 4";"  6";" 66.67";" 9.85";"tout";"1.701283e-03"
" 4";"  6";" 66.67";" 9.85";"sa";"1.701283e-03"
"11";" 28";" 39.29";" 9.17";"par";"2.460852e-03"
" 3";"  4";" 75.00";" 8.97";"v";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"2010";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"00";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"depuis";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"18";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"chaque";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"47";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"vos";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"33";"2.745354e-03"
" 3";"  4";" 75.00";" 8.97";"000";"2.745354e-03"
" 5";"  9";" 55.56";" 8.85";"ses";"2.926328e-03"
" 5";"  9";" 55.56";" 8.85";"savoir";"2.926328e-03"
"11";" 29";" 37.93";" 8.35";"vous";"3.861007e-03"
"12";" 33";" 36.36";" 8.13";"à";"4.363504e-03"
" 4";"  7";" 57.14";" 7.45";"nos";"6.327205e-03"
" 4";"  7";" 57.14";" 7.45";"20";"6.327205e-03"
" 4";"  7";" 57.14";" 7.45";"an";"6.327205e-03"
" 4";"  7";" 57.14";" 7.45";"29";"6.327205e-03"
" 4";"  7";" 57.14";" 7.45";"après";"6.327205e-03"
" 6";" 13";" 46.15";" 7.25";"t";"7.087320e-03"
" 5";" 10";" 50.00";" 7.16";"toute";"7.442770e-03"
" 8";" 20";" 40.00";" 6.91";"10";"8.587158e-03"
" 3";"  5";" 60.00";" 6.11";"05";"1.345264e-02"
" 3";"  5";" 60.00";" 6.11";"07";"1.345264e-02"
" 3";"  5";" 60.00";" 6.11";"in";"1.345264e-02"
" 3";"  5";" 60.00";" 6.11";"f";"1.345264e-02"
" 3";"  5";" 60.00";" 6.11";"plein";"1.345264e-02"
" 9";" 25";" 36.00";" 5.84";"pour";"1.563924e-02"
" 5";" 11";" 45.45";" 5.82";"cette";"1.586213e-02"
" 4";"  8";" 50.00";" 5.71";"01";"1.684059e-02"
" 4";"  8";" 50.00";" 5.71";"2015";"1.684059e-02"
" 4";"  8";" 50.00";" 5.71";"30";"1.684059e-02"
" 6";" 15";" 40.00";" 5.14";"e";"2.337623e-02"
" 2";"  3";" 66.67";" 4.90";"tu";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"2021";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"46";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"votre";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"grâce";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"certains";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"attention";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"non";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"loin";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"déjà";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"bien";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"50";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"49";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"23";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"100";"2.683880e-02"
" 2";"  3";" 66.67";" 4.90";"vers";"2.683880e-02"
" 5";" 12";" 41.67";" 4.73";"03";"2.960036e-02"
"39";"168";" 23.21";" 4.42";"les";"3.545578e-02"
" 4";"  9";" 44.44";" 4.40";"02";"3.583504e-02"
" 4";"  9";" 44.44";" 4.40";"08";"3.583504e-02"
" 3";"  6";" 50.00";" 4.27";"2011";"3.875170e-02"
" 3";"  6";" 50.00";" 4.27";"notre";"3.875170e-02"
"16";" 58";" 27.59";" 4.12";"des";"4.248884e-02"
" 5";" 13";" 38.46";" 3.85";"pas";"4.986400e-02"
" 4";" 10";" 40.00";" 3.40";"faire";"6.516458e-02"
" 4";" 10";" 40.00";" 3.40";"c";"6.516458e-02"
" 6";" 18";" 33.33";" 3.03";"7";"8.178569e-02"
" 3";"  7";" 42.86";" 3.02";"mais";"8.223110e-02"
"28";"120";" 23.33";" 3.01";"la";"8.268911e-02"
" 2";"  4";" 50.00";" 2.84";"25";"9.198874e-02"
" 2";"  4";" 50.00";" 2.84";"52";"9.198874e-02"
"20";" 85";" 23.53";" 2.15";"et";"1.425343e-01"
" 3";"  8";" 37.50";" 2.13";"09";"1.439815e-01"
" 3";"  8";" 37.50";" 2.13";"21";"1.439815e-01"
" 4";" 12";" 33.33";" 2.00";"06";"1.572088e-01"
"*";"*";"*";"*";"*";"*"
" 21";" 23";"91.30";"87.71";"*user_MrSamPointdinterrogation";"7.591934e-21"
" 23";" 29";"79.31";"78.15";"*user_Lavéritéestailleurs";"9.538074e-19"
" 16";" 19";"84.21";"58.77";"*user_TrèsCurieuxYouCuriousFrench";"1.771098e-14"
"111";"463";"23.97";"38.85";"*provider_youtube";"4.585759e-10"
"  5";"  7";"71.43";"13.86";"*user_LeHuffPost";"1.970539e-04"
" 13";" 47";"27.66";" 3.33";"*user_BTLVLemédiacomplémentaire";"6.821675e-02"
"**";"classe";"4";"**";"";""
"****";"63";"667";"9.45";"****";""
"24";"29";" 82.76";"190.52";"scicos";"2.446572e-43"
"19";"24";" 79.17";"141.49";"alien";"1.255818e-32"
"16";"21";" 76.19";"112.93";"aliens";"2.230156e-26"
" 4";" 4";"100.00";" 38.58";"roblox";"5.253925e-10"
" 6";"10";" 60.00";" 30.34";"zone";"3.633225e-08"
" 4";" 5";" 80.00";" 29.32";"mars";"6.135860e-08"
" 4";" 5";" 80.00";" 29.32";"over";"6.135860e-08"
" 4";" 5";" 80.00";" 29.32";"enlèvement";"6.135860e-08"
" 4";" 5";" 80.00";" 29.32";"vrai";"6.135860e-08"
" 4";" 5";" 80.00";" 29.32";"moon";"6.135860e-08"
" 3";" 3";"100.00";" 28.89";"colares";"7.653414e-08"
" 3";" 3";"100.00";" 28.89";"ancient";"7.653414e-08"
" 4";" 6";" 66.67";" 23.18";"black";"1.477155e-06"
" 4";" 8";" 50.00";" 15.57";"homme";"7.950787e-05"
" 4";" 8";" 50.00";" 15.57";"bande_annonce";"7.950787e-05"
" 3";" 5";" 60.00";" 15.05";"vf";"1.045101e-04"
" 4";" 9";" 44.44";" 13.07";"trouver";"3.007558e-04"
" 3";" 6";" 50.00";" 11.64";"enlever";"6.447452e-04"
" 2";" 3";" 66.67";" 11.54";"couple";"6.824698e-04"
" 3";" 7";" 42.86";"  9.23";"lune";"2.376568e-03"
" 3";" 8";" 37.50";"  7.45";"mystérieux";"6.340002e-03"
" 3";" 9";" 33.33";"  6.09";"i";"1.362072e-02"
" 2";" 5";" 40.00";"  5.50";"photo";"1.902942e-02"
" 2";" 6";" 33.33";"  4.04";"face";"4.445096e-02"
" 2";" 6";" 33.33";"  4.04";"humain";"4.445096e-02"
" 2";" 7";" 28.57";"  3.03";"ufo";"8.196078e-02"
" 1";" 3";" 33.33";"  2.01";"new";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"base";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"défunt";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"walton";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"vost";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"vivre";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"tueur";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"travis";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"pentagone";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"observation";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"médium";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"machine";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"linda";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"guérison";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"confirmer";"1.562087e-01"
" 1";" 3";" 33.33";"  2.01";"abduction";"1.562087e-01"
"*****";"*";"*";"*";"*";"*"
"12";"58";"20.69";"9.39";"des";"0.002181311"
" 4";"14";"28.57";"6.12";"17";"0.013396087"
" 3";" 9";"33.33";"6.09";"51";"0.013620719"
" 2";" 5";"40.00";"5.50";"m";"0.019029418"
" 2";" 5";"40.00";"5.50";"in";"0.019029418"
" 3";"13";"23.08";"2.88";"pas";"0.089660276"
" 5";"27";"18.52";"2.71";"5";"0.099822661"
" 2";" 8";"25.00";"2.29";"croire";"0.130168500"
" 1";" 3";"33.33";"2.01";"loin";"0.156208713"
" 1";" 3";"33.33";"2.01";"déjà";"0.156208713"
"*";"*";"*";"*";"*";"*"
"27";" 33";" 81.82";"212.61";"*user_Scicos";"3.708518e-48"
" 9";" 12";" 75.00";" 61.40";"*user_secureteam10";"4.664948e-15"
" 5";"  5";"100.00";" 48.30";"*user_FuriousJumper";"3.660198e-12"
" 4";"  6";" 66.67";" 23.18";"*user_ExtraterrestresTV";"1.477155e-06"
" 3";"  4";" 75.00";" 20.22";"*user_androbate";"6.907235e-06"
" 7";" 24";" 29.17";" 11.32";"*provider_dailymotion";"7.664565e-04"
"53";"463";" 11.45";"  7.09";"*provider_youtube";"7.741012e-03"
" 2";"  6";" 33.33";"  4.04";"*user_Introcrate";"4.445096e-02"
" 1";"  2";" 50.00";"  3.86";"*user_ÉNIGMESEN7SECONDES";"4.952792e-02"
"**";"classe";"5";"**";"";""
"****";"60";"667";"9";"****";""
"43";"51";" 84.31";"382.67";"tv";"3.259416e-85"
"29";"29";"100.00";"306.72";"nuréa";"1.132384e-68"
"11";"13";" 84.62";" 92.61";"extraire";"6.356639e-22"
" 7";" 7";"100.00";" 71.57";"odh";"2.678994e-17"
" 4";" 4";"100.00";" 40.71";"cyril";"1.765081e-10"
" 5";" 7";" 71.43";" 33.68";"direct";"6.483853e-09"
" 3";" 3";"100.00";" 30.49";"maurin";"3.360899e-08"
" 3";" 3";"100.00";" 30.49";"franck";"3.360899e-08"
" 4";" 6";" 66.67";" 24.60";"programme";"7.061463e-07"
" 3";" 4";" 75.00";" 21.42";"galley";"3.697425e-06"
" 3";" 5";" 60.00";" 16.01";"juin";"6.303924e-05"
" 3";" 5";" 60.00";" 16.01";"prédiction";"6.303924e-05"
" 2";" 3";" 66.67";" 12.24";"philippe";"4.668634e-04"
" 2";" 3";" 66.67";" 12.24";"défunt";"4.668634e-04"
" 2";" 3";" 66.67";" 12.24";"thierry";"4.668634e-04"
" 2";" 3";" 66.67";" 12.24";"enigmes";"4.668634e-04"
" 2";" 3";" 66.67";" 12.24";"dieu";"4.668634e-04"
" 2";" 3";" 66.67";" 12.24";"analyse";"4.668634e-04"
" 4";"11";" 36.36";" 10.23";"annonce";"1.379258e-03"
" 6";"23";" 26.09";"  8.50";"mystère";"3.550753e-03"
" 2";" 4";" 50.00";"  8.27";"marc";"4.041490e-03"
" 2";" 4";" 50.00";"  8.27";"entretien";"4.041490e-03"
" 4";"16";" 25.00";"  5.13";"circles";"2.352480e-02"
" 4";"18";" 22.22";"  3.95";"crop";"4.677704e-02"
" 2";" 8";" 25.00";"  2.53";"jacques";"1.114506e-01"
" 1";" 3";" 33.33";"  2.18";"fin";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"interview";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"faux";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"vraiment";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"vivre";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"visiteur";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"thomas";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"sylvain";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"sarah";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"origine";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"machine";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"long";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"hypnose";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"guérison";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"fabrice";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"extraordinaire";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"deïmian";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"crâne";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"commencer";"1.397698e-01"
" 1";" 3";" 33.33";"  2.18";"antérieur";"1.397698e-01"
"*****";"*";"*";"*";"*";"*"
"33";"62";"53.23";"163.35";"avec";"2.099927e-37"
" 7";"10";"70.00";" 46.15";"2012";"1.093933e-11"
" 3";"12";"25.00";"  3.82";"s";"5.053843e-02"
" 9";"58";"15.52";"  3.30";"des";"6.926028e-02"
" 1";" 3";"33.33";"  2.18";"2021";"1.397698e-01"
" 1";" 3";"33.33";"  2.18";"quoi";"1.397698e-01"
" 1";" 3";"33.33";"  2.18";"votre";"1.397698e-01"
" 1";" 3";"33.33";"  2.18";"27";"1.397698e-01"
"*";"*";"*";"*";"*";"*"
"30";" 36";"83.33";"256.88";"*user_NURÉATVAucoeurdelinexpliqué";"8.214740e-58"
"11";" 61";"18.03";"  6.70";"*user_ODHTv";"9.649979e-03"
"48";"463";"10.37";"  3.48";"*provider_youtube";"6.214260e-02"
"**";"classe";"6";"**";"";""
"****";"50";"667";"7.5";"****";""
"43";"43";"100.00";"567.19";"zinzin";"2.299443e-125"
"43";"51";" 84.31";"469.93";"espace";"3.321355e-104"
"35";"38";" 92.11";"416.00";"hd";" 1.815956e-92"
"23";"25";" 92.00";"267.47";"compilation";" 4.034224e-60"
"20";"22";" 90.91";"228.27";"episode";" 1.420277e-51"
"18";"25";" 72.00";"155.85";"saison";" 9.145300e-36"
" 6";" 6";"100.00";" 74.71";"episodes";" 5.446206e-18"
" 4";" 5";" 80.00";" 38.19";"super";" 6.416428e-10"
" 3";" 3";"100.00";" 37.19";"inédit";" 1.073126e-09"
" 1";" 3";" 33.33";"  2.90";"épisode";" 8.851923e-02"
" 1";" 3";" 33.33";"  2.90";"vost";" 8.851923e-02"
" 1";" 3";" 33.33";"  2.90";"témoin";" 8.851923e-02"
" 1";" 3";" 33.33";"  2.90";"maison";" 8.851923e-02"
" 2";"10";" 20.00";"  2.29";"temps";" 1.302976e-01"
"*****";"*";"*";"*";"*";"*"
"43";"125";"34.40";"160.57";"l";"8.503108e-37"
"45";"162";"27.78";"126.93";"de";"1.929270e-29"
"29";" 74";"39.19";"120.57";"en";"4.756133e-28"
"44";"168";"26.19";"113.17";"les";"1.976644e-26"
" 9";" 33";"27.27";" 19.58";"à";"9.640075e-06"
" 2";"  4";"50.00";" 10.48";"52";"1.204187e-03"
"11";" 68";"16.18";"  8.23";"2";"4.126125e-03"
" 5";" 27";"18.52";"  4.93";"5";"2.639414e-02"
" 9";" 66";"13.64";"  3.98";"1";"4.597814e-02"
" 1";"  3";"33.33";"  2.90";"tu";"8.851923e-02"
" 1";"  3";"33.33";"  2.90";"46";"8.851923e-02"
" 1";"  3";"33.33";"  2.90";"attention";"8.851923e-02"
" 1";"  3";"33.33";"  2.90";"50";"8.851923e-02"
" 1";"  3";"33.33";"  2.90";"49";"8.851923e-02"
"*";"*";"*";"*";"*";"*"
"43";" 43";"100.00";"567.19";"*user_LesZinzinsdelespace";"2.299443e-125"
"45";"463";"  9.72";" 10.79";"*provider_youtube";" 1.021607e-03"
" 2";"  6";" 33.33";"  5.83";"*user_ExtraterrestresTV";" 1.576829e-02"
"**";"classe";"7";"**";"";""
"****";"104";"667";"15.59";"****";""
"100";"101";" 99.01";"629.30";"mikecriss";"7.100082e-139"
"100";"103";" 97.09";"614.69";"blog";"1.067086e-135"
" 23";" 23";"100.00";"128.96";"icke";" 6.932503e-30"
" 23";" 26";" 88.46";"109.15";"part";" 1.501349e-25"
" 19";" 19";"100.00";"105.87";"space";" 7.867099e-25"
" 20";" 21";" 95.24";"104.51";"di";" 1.565645e-24"
" 18";" 18";"100.00";"100.14";"ita";" 1.416480e-23"
" 18";" 18";"100.00";"100.14";"edge";" 1.416480e-23"
" 18";" 18";"100.00";"100.14";"cutting";" 1.416480e-23"
" 18";" 18";"100.00";"100.14";"beyond";" 1.416480e-23"
" 23";" 29";" 79.31";" 93.53";"david";" 4.005978e-22"
" 18";" 19";" 94.74";" 93.08";"sub";" 5.021734e-22"
" 21";" 26";" 80.77";" 87.33";"the";" 9.206184e-21"
" 10";" 10";"100.00";" 54.96";"cospirazione";" 1.230967e-13"
" 19";" 30";" 63.33";" 54.40";"secret";" 1.635205e-13"
"  9";"  9";"100.00";" 49.39";"gli";" 2.100744e-12"
" 10";" 11";" 90.91";" 48.21";"dimensione";" 3.835335e-12"
"  9";" 10";" 90.00";" 42.71";"portali";" 6.355809e-11"
"  9";" 10";" 90.00";" 42.71";"altra";" 6.355809e-11"
"  7";"  7";"100.00";" 38.30";"spazio";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"obama";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"inganno";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"illuminati";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"dello";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"conquista";" 6.078278e-10"
"  7";"  7";"100.00";" 38.30";"alex";" 6.078278e-10"
"  9";" 11";" 81.82";" 37.27";"partir";" 1.027553e-09"
"  7";"  8";" 87.50";" 31.81";"jones";" 1.698317e-08"
"  5";"  5";"100.00";" 27.27";"occulter";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"nazismo";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"invasione";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"grano";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"freedom";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"fascism";" 1.767760e-07"
"  5";"  5";"100.00";" 27.27";"aliena";" 1.767760e-07"
"  7";"  9";" 77.78";" 26.81";"dei";" 2.249403e-07"
"  4";"  4";"100.00";" 21.78";"proibite";" 3.050566e-06"
"  4";"  4";"100.00";" 21.78";"cure";" 3.050566e-06"
"  4";"  4";"100.00";" 21.78";"cancro";" 3.050566e-06"
"  5";"  6";" 83.33";" 21.11";"della";" 4.336351e-06"
"  5";"  6";" 83.33";" 21.11";"nel";" 4.336351e-06"
"  5";"  6";" 83.33";" 21.11";"cerchi";" 4.336351e-06"
"  9";" 16";" 56.25";" 20.59";"circles";" 5.688395e-06"
"  5";"  7";" 71.43";" 16.76";"del";" 4.246112e-05"
"  9";" 18";" 50.00";" 16.64";"crop";" 4.516604e-05"
"  3";"  3";"100.00";" 16.31";"ucciso";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"rfk";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"proibita";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"magiche";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"macchine";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"dark";" 5.367280e-05"
"  3";"  3";"100.00";" 16.31";"archeologia";" 5.367280e-05"
"  3";"  4";" 75.00";" 10.79";"chi";" 1.019846e-03"
"  2";"  3";" 66.67";"  5.97";"qumran";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"gesù";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"fin";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"manoscritti";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"storia";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"station";" 1.452609e-02"
"  2";"  3";" 66.67";"  5.97";"behind";" 1.452609e-02"
"  7";" 27";" 25.93";"  2.28";"aller";" 1.307866e-01"
"*****";"*";"*";"*";"*";"*"
"32";"66";"48.48";"60.21";"1";"8.505288e-15"
"18";"26";"69.23";"59.14";"6";"1.465993e-14"
"17";"24";"70.83";"57.72";"8";"3.015042e-14"
"25";"48";"52.08";"52.33";"4";"4.688579e-13"
"26";"54";"48.15";"47.32";"3";"6.034447e-12"
"13";"20";"65.00";"38.24";"9";"6.245935e-10"
"27";"68";"39.71";"33.45";"2";"7.297898e-09"
" 9";"15";"60.00";"22.99";"16";"1.625824e-06"
" 5";" 6";"83.33";"21.11";"or";"4.336351e-06"
"17";"46";"36.96";"17.13";"12";"3.481772e-05"
" 9";"18";"50.00";"16.64";"7";"4.516604e-05"
" 3";" 4";"75.00";"10.79";"ha";"1.019846e-03"
" 8";"20";"40.00";" 9.33";"10";"2.250706e-03"
" 6";"21";"28.57";" 2.78";"il";"9.572486e-02"
" 7";"27";"25.93";" 2.28";"5";"1.307866e-01"
" 5";"18";"27.78";" 2.09";"13";"1.485421e-01"
"*";"*";"*";"*";"*";"*"
"100";"100";"100.00";"636.82";"*user_MikeCrissBlog";"1.641285e-140"
"100";"180";" 55.56";"299.16";"*provider_wat";" 5.021582e-67"
