"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"160";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"161";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"162";0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"163";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"164";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"165";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"166";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"167";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"168";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"169";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"170";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"171";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"172";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"173";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"174";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"175";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"176";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"177";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"178";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"179";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"180";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"181";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"182";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"183";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"184";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"185";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"186";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"187";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"188";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"189";0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"190";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"191";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"192";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"193";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"194";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"195";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"196";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"197";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"198";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"199";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"200";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"202";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"203";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"204";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"205";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"206";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"207";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"208";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"209";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"210";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"211";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"212";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"213";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"214";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
