"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"aux";-0,766990119208329;-1,4102858498695;-0,452708523993759;-0,658032073309982;-0,427750392397706;-0,786516423832517;-0,252475545552001;-0,366984489786063;0,779176681672179;0,209823268254142;0,00409189600308867;0,00690815407059083;0,0219873428461636;0,0743374238973205;0,00766003146789037;0,0161840545806684;0,0373760334734767;0,150229458500657;0,000843535595626768
"nr";1,52347654074333;1,50188127933552;0,58897065058647;-0,829279111464716;0,643142462334944;0,634025925765363;0,248636604720134;-0,350083900504384;0,923165571466067;0,0714598675717918;0,00207982215305044;0,00329473880909092;0,209075494134787;0,203190218567006;0,0312477604802875;0,061948820514957;0,0900806662509304;0,274144336014363;0,00677002300871214
"pro_ind";-0,565778287987834;-1,02000181783889;-0,211194241636984;-2,0830108161358;-0,236068112901662;-0,425590570380231;-0,0881197231096511;-0,869125668055866;0,70212637301221;0,181763871821225;0,00147474764800263;0,114635007518562;0,00219580835760756;0,00713680401847831;0,000305960966906955;0,0297635636882644;0,00685964876988996;0,116740605160782;9,348582391457e-05
"adj";-0,298855659209064;-0,849057213992365;-1,38010749603238;0,23233189265388;-0,179601027003546;-0,510251497399696;-0,829392772145269;0,139622741750138;0,507194437306135;0,32606814135148;0,163045260125973;0,00369216121641122;0,0054942440911719;0,0443464535163266;0,117168484046777;0,00332049355909882;0,0615155599364326;0,072553363294888;0,000323817324670057
"pro_dem";1,48011368083771;-0,330280098953701;3,5098670102541;-2,03619279296141;0,341680339830138;-0,0762442898208749;0,810243543011821;-0,470049736358742;0,899662339192399;0,00356810108130421;0,076260834386735;0,0205087253395615;0,0120750297368311;0,000601260779134867;0,0679015027203153;0,0228526124738908;0,00551185854237493;0,269797927117272;0,000401213262349116
"nom";0,518379109284859;0,311958995063161;-0,46800987299417;0,344713311381297;0,617864576420328;0,371829051157407;-0,557828656206846;0,410869458873224;0,955603417556117;0,0275651702547811;0,0117414998512777;0,00508991233782395;0,0576613462283719;0,0208826120686954;0,0470002129125132;0,0254979875189109;0,214580273983625;0,0916836617326355;0,00180373900084064
"art_ind";-1,10916475739486;-0,561619678229637;0,929348312689159;-1,55168057940292;-0,505364641117375;-0,25588869934851;0,423435538664521;-0,706986490429571;0,948247401522646;0,0193640908786289;0,0100350005866955;0,0223535070120294;0,0596178656603917;0,0152851228320935;0,0418544201825015;0,116677992854203;0,0484600993743839;0,196933018390905;0,00187940931547784
"adj_int";2,23935591864712;-4,27948436281347;0,664909429655839;0,426474221092273;0,457557852399333;-0,874408421689584;0,135858051031562;0,0871396221930402;0,773604819382969;0,225029132664244;0,0010280843213104;0,000337963631476125;0,00100877369805071;0,00368409133020157;8,89349539629564e-05;3,65875281640404e-05;0,000201162720524632;0,440196766204222;3,89799426639283e-05
"pro_pos";3,55337559156223;-4,54383108723991;0,9731973155108;0,917413721648877;0,600101899877991;-0,767372206487898;0,164355707114381;0,154934850862074;0,883256609524216;0,115035521401175;0,000998705188269171;0,000709163886340868;0,000507995336835318;0,000830657236803438;3,81047661450153e-05;3,38616377328818e-05;4,02325441049265e-05;0,653703744975517;1,71925161913868e-05
"nom_sup";-1,45765771171274;0,152665516982077;-1,58800298858062;-2,91551092097487;-0,401663316060143;0,042067583703863;-0,437580469805389;-0,803380502238997;0,937250024849961;0,00081885913597115;0,0167678668756906;0,0451632491383775;0,0159429043810087;0,000174879232124197;0,0189216481748382;0,0637801707069008;0,00750336947556879;0,260322154805788;0,000508485523474841
