"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"vigier";2,30653504110916;1,77429418918998;0,0131519834024736;0,792609838217228;0,609712406349295;0,00451950273942397;0,707653565650254;0,292340803979423;5,63037032256281e-06;0,00192827252477871;0,00114103656027305;6,26946964186082e-08;0,000362450163102573;1,11231424387236;0,000448438918855145
"rick";2,30653504110916;1,77429418918998;0,0131519834024735;0,792609838217228;0,609712406349295;0,00451950273942394;0,707653565650254;0,292340803979423;5,63037032256274e-06;0,00151507126946898;0,000896528725928822;4,92601186146201e-08;0,000284782271009165;1,11231424387236;0,000352344864814756
"guerre";-1,42557282158651;0,49310029203807;-0,142245199907805;-0,940887212062939;0,325449357632108;-0,0938827449176846;0,92084094530325;0,0769155090065407;0,00224354569020894;0,000631364739702621;7,55391388209072e-05;6,28603434892915e-06;0,000310671568373634;0,602663497238323;0,000112836936023464
"parler";0,497481114208097;-3,29863773853218;-0,212531210458789;0,148825968904489;-0,986817275030482;-0,0635806313357699;0,0315073028538852;0,967085492265433;0,00140720488068157;0,000333178373833013;0,0146484898349187;6,08091648576622e-05;0,00134624346295242;1,13696939916015;0,00174028813650346
"fry";2,25909373491017;1,62353047851072;0,213882322057679;0,809658939529391;0,581873140193939;0,076655400077142;0,733802872721089;0,264587539904753;0,0016095873741586;0,00607780270136897;0,00313905545161419;5,44788431026796e-05;0,0011909076787656;1,06984863971205;0,0013630844805859
"penser";0,426475110370575;-1,30981956236692;0,0431733101629396;0,309448688948162;-0,950400003369255;0,0313263867048776;0,131791004429383;0,867878486826599;0,000330508744019029;0,000117719295141611;0,0011104096243198;1,20639899965398e-06;0,000647232434111738;0,476572082398298;0,000147000045125984
"suivre";-0,800521960606671;0,972653366332516;0,922950757514987;-0,51261529576878;0,62283986898396;0,591012737720542;0,424461554509627;0,437467343467333;0,138071102023041;0,000165907784759889;0,000244926881126178;0,000220534898979311;0,000258892973644695;0,498461777352367;6,4325620949951e-05
"évoquer";-0,38036388813882;-1,66286124738706;-0,660721993484801;-0,207928677179467;-0,909015157022476;-0,36118846812959;0,0663071607391865;0,884731501786736;0,0489613374740777;0,000146077533490477;0,00279188095051012;0,000440780524887554;0,00100968259721431;0,599234561335672;0,000362558906448171
"tête";-0,296316100144607;1,32253459278563;0,131783727629448;-0,21760506784929;0,971227110695989;0,0967777551683608;0,0668643641910986;0,929899239725331;0,00323639608357117;0,000131843509809059;0,00262640888128852;2,60778530093441e-05;0,00150157924713923;0,464874453762683;0,000324503674989563
"possible";-1,80194117875535;0,177684249475632;1,93993743096687;-0,67903949924733;0,0669581367086633;0,731041699488093;0,774944172450456;0,00526047125595218;0,219795356293593;0,00159718449288537;1,55300097789741e-05;0,00185118281689174;0,000491896649924921;0,830392070090197;0,000339187821967198
