"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"classe 1";0,0596823076876134;-1,74601388120879;-2,18648380225313;0,0213248526365887;-0,6238614115443;-0,7812440014784;0,00107881306771009;0,644596523642788;0,3543246632895;0,00040326539486534;0,345139865429077;0,541242971801232;0,113213897374825;0,737140545278669;0,0615177354739838
"classe 2";0,0503989631455329;-1,74930963240309;1,85564001112317;0,019758945716646;-0,685817959557016;0,727504852501492;0,000851932631828273;0,71652775202766;0,282620315340514;0,000338402255778519;0,407683768493599;0,458751505013063;0,13322632423756;0,700481655939184;0,0653707667343595
"classe 3";0,935702626017291;0,601412177004714;0,00263934388441392;0,841221472413926;0,540685494515457;0,00237284013843554;0,776150870669476;0,223847618150233;1,51118029004589e-06;0,391347481381843;0,161670685905982;3,11371460830618e-06;0,446978718997566;0,430866337697927;0,082979722300925
"classe 4";-1,40814470816191;0,528110524817255;-0,00280342021206411;-0,936315251586565;0,351155627716156;-0,00186407340520279;0,910583675990737;0,0894154408163882;8,83192874315356e-07;0,607910850967513;0,0855056801713426;2,40947109648994e-06;0,306581059390048;0,598639195628347;0,109869112888648
