"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,164571862030035;51,470955306425;51,470955306425
"facteur 2";0,114892895318275;35,9335247654515;87,4044800718765
"facteur 3";0,0402725800496062;12,5955199281235;100
