"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,636869131793722;72,1552548396371;72,1552548396371
"facteur 2";0,106999479499799;12,1227020208559;84,2779568604931
"facteur 3";0,087937764627142;9,96307011901877;94,2410269795118
"facteur 4";0,0508308390807175;5,75897302048815;100
