de;2717;pre
la;1185;art_def
et;1066;con
l;1064;art_def
des;994;art_ind
les;987;art_def
être;985;aux
le;972;art_def
d;895;pre
avoir;867;aux
à;844;pre
un;790;art_ind
une;625;art_ind
en;624;pre
sur;604;pre
du;533;art_def
qui;523;pro_rel
dans;445;pre
il;425;pro_per
pour;335;pre
avec;293;pre
par;287;pre
que;239;pro_rel
se;226;pro_per
ne;219;adv_sup
son;212;adj_pos
au;197;art_def
ses;191;adj_pos
pouvoir;190;ver_sup
ils;189;pro_per
leur;177;pro_per
pas;162;adv_sup
faire;160;ver_sup
elle;159;pro_per
qu;154;con
ce;148;pro_dem
aux;147;art_def
20;144;num
plus;140;adv_sup
s;133;pro_per
19;120;num
sa;113;adj_pos
après;110;pre
mais;108;con
tout;79;pro_ind
tous;79;pro_ind
ou;76;con
on;74;pro_per
nous;74;pro_per
c;73;pro_dem
21;70;num
y;69;pro_per
comme;67;con
cette;65;adj_dem
lui;64;pro_per
an;61;nom_sup
autres;59;pro_ind
aujourd_hui;59;adv_sup
leurs;56;adj_pos
bien;56;adv_sup
aussi;55;adv_sup
ces;53;adj_dem
très;49;adv_sup
depuis;49;pre
durant;48;pre
vous;47;pro_per
e;47;nom_sup
où;44;pro_rel
deux;43;adj_num
2999;43;num
devoir;42;ver_sup
selon;38;pre
plein;37;pre
grâce;37;pre
alors;37;adv_sup
lorsque;36;con
23;35;num
même;34;pro_ind
comment;33;con
non;32;pro_per
22;31;num
vouloir;30;ver_sup
personne;30;pro_ind
notre;29;adj_pos
entre;29;pre
elles;29;pro_per
dont;28;pro_rel
00;28;num
si;27;con
croire;27;ver_sup
30;27;num
point;26;nom_sup
12;26;num
t;24;pro_per
quelques;24;adj_ind
50;24;num
40;24;num
savoir;23;ver_sup
sans;23;pre
pendant;23;pre
05;23;num
million;22;nom_sup
11;22;num
07;22;num
toujours;21;adv_sup
quand;21;con
cet;21;adj_dem
2;21;num
01;21;num
lors;20;adv_sup
j;20;pro_per
dire;20;ver_sup
certains;20;adj_ind
autre;20;pro_ind
15;20;num
puis;19;con
contre;19;pre
sous;18;pre
plusieurs;18;adj_ind
chez;18;pre
avant;18;pre
autour;18;adv_sup
55;18;num
5;18;num
3;18;num
10;18;num
09;18;num
04;18;num
02;18;num
pourquoi;17;con
nos;17;adj_pos
me;17;pro_per
là;17;ono
certaines;17;adj_ind
45;17;num
44;17;num
1;17;num
08;17;num
toute;16;adj_ind
souvent;16;adv_sup
jamais;16;adv_sup
bon;16;adj_sup
beaucoup;16;adv_sup
27;16;num
25;16;num
17;16;num
13;16;num
03;16;num
54;15;num
47;15;num
16;15;num
06;15;num
eux;14;pro_per
encore;14;adv_sup
différents;14;adj_ind
28;14;num
000;14;num
trois;13;adj_num
peu;13;nom_sup
59;13;num
52;13;num
48;13;num
35;13;num
33;13;num
mi;12;nom_sup
57;12;num
56;12;num
29;12;num
trop;11;adv_sup
toutes;11;pro_ind
rien;11;pro_ind
moins;11;adv_sup
mal;11;adj_sup
je;11;pro_per
falloir;11;ver_sup
cela;11;pro_dem
53;11;num
4;11;num
38;11;num
31;11;num
26;11;num
mes;10;adj_pos
loin;10;adv_sup
celui;10;pro_dem
afin;10;adv_sup
42;10;num
39;10;num
24;10;num
18;10;num
ça;9;pro_dem
tant;9;adv_sup
g;9;nom_sup
franco;9;adv_sup
concernant;9;pre
celle;9;pro_dem
car;9;con
au_dessus;9;pre
ailleurs;9;adv_sup
58;9;num
49;9;num
46;9;num
43;9;num
36;9;num
34;9;num
32;9;num
2017;9;num
2008;9;num
14;9;num
vers;8;pre
pourtant;8;adv_sup
laquelle;8;pro_rel
ensuite;8;adv_sup
ben;8;nom_sup
alerte;8;ono
51;8;num
sept;7;adj_num
quelques_unes;7;pro_ind
quatre;7;adj_num
peut_être;7;adv_sup
parmi;7;pre
moi;7;pro_per
m;7;pro_per
hé;7;ono
hier;7;adv_sup
fort;7;adj_sup
douze;7;adj_num
dix;7;adj_num
chaque;7;adj_ind
ainsi;7;adv_sup
75;7;num
2007;7;num
x;6;adj_num
vos;6;adj_pos
vite;6;adv_sup
quoi;6;pro_rel
quelque;6;adj_ind
maintenant;6;adv_sup
ma;6;adj_pos
enfin;6;adv_sup
déjà;6;ono
donc;6;con
demain;6;adv_sup
dehors;6;ono
cinq;6;adj_num
37;6;num
2021;6;num
tard;5;adv_sup
surtout;5;adv_sup
près;5;pre
parfois;5;adv_sup
parce_que;5;con
o;5;nom_sup
mêmes;5;pro_ind
mon;5;adj_pos
mieux;5;adv_sup
merci;5;ono
longtemps;5;adv_sup
lequel;5;pro_rel
juste;5;adj_sup
jusqu_à;5;pre
derrière;5;pre
d_abord;5;adv_sup
ceux;5;pro_dem
autant;5;adv_sup
aube;5;pre
anti;5;adv_sup
41;5;num
2022;5;num
1979;5;num
van;4;nom_sup
tandis_que;4;con
quant;4;nom_sup
presque;4;adv_sup
ni;4;con
moindre;4;adj_sup
hors;4;pre
dès;4;pre
divers;4;adj_ind
devant;4;pre
dame;4;ono
cependant;4;con
celui_ci;4;pro_dem
autrefois;4;pro_ind
aucun;4;adj_ind
8;4;num
70;4;num
7;4;num
6;4;num
500;4;num
2002;4;num
1999;4;num
1996;4;num
votre;3;adj_pos
vingt;3;adj_num
via;3;pre
soudain;3;adv_sup
sauf;3;pre
quels;3;adj_int
quel;3;adj_int
plupart;3;adv_sup
partout;3;adv_sup
or;3;con
monsieur;3;nom_sup
malgré;3;pre
lui_même;3;pro_per
lorsqu;3;con
lesquels;3;pro_rel
lendemain;3;nom_sup
